  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:53:23      0.00      0.00      0.00      0.00      7.31      1.36
15:53:24      0.00      0.00      0.00      0.00      5.68      0.06
15:53:25      0.00      0.00      0.00      0.00      6.67      0.00
15:53:26      0.00      0.00      0.00      0.00      5.79      0.00
15:53:27      0.00      0.00      0.00      0.00      6.03      0.00
15:53:28      0.00      0.00      0.00      0.00      5.79      0.00
15:53:29      0.00      0.00      0.00      0.00      7.24      2.79
15:53:30      0.00      0.00      0.00      0.00      5.56      0.00
15:53:31      0.00      0.00      0.00      0.00      6.20      0.00
15:53:32      0.00      0.00      0.00      0.00      7.67      0.06
15:53:33      0.00      0.00      0.00      0.00      5.90      0.00
15:53:34      0.00      0.00      0.00      0.00      6.03      0.00
15:53:35      0.00      0.00      0.00      0.00      5.38      0.00
15:53:36      0.00      0.00      0.00      0.00     10.09      2.23
15:53:37      0.00      0.00      0.00      0.00     12.41      2.23
15:53:38      0.00      0.00      0.00      0.00     10.72      0.00
15:53:39     41.68   6606.07     38.47   5543.86      5.33      0.00
15:53:40    390.88  495739.6    369.57  489967.6      7.57      0.00
15:53:41    444.70  767034.9    375.86  682832.3      9.24      0.00
15:53:42    310.15  757014.2    338.80  701367.2     10.18      0.00
15:53:43    316.42  760232.7    350.53  728293.8      5.68      0.00
15:53:44    364.91  746110.7    368.03  727059.8      7.92      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:53:45    428.18  855470.4    548.89  899119.0      5.69      0.00
15:53:46    467.31  1.01e+06    535.65  1.01e+06      6.45      0.00
15:53:47    461.04  1.05e+06    513.36  1.02e+06      5.68      0.00
15:53:48    459.46  1.04e+06    515.80  1.02e+06      8.27      0.06
15:53:49    461.41  1.04e+06    512.30  1.02e+06      6.79      0.00
15:53:50    464.80  1.04e+06    566.14  1.05e+06      6.38      0.00
15:53:51    461.83  1.05e+06    572.39  1.06e+06      5.27      0.00
15:53:52    460.94  1.05e+06    555.30  1.06e+06      7.98      0.00
15:53:53    455.23  1.04e+06    579.01  1.07e+06      5.27      0.00
15:53:54    454.57  1.05e+06    573.26  1.06e+06      6.09      0.06
15:53:55    453.71  1.05e+06    559.06  1.06e+06      5.09      0.00
15:53:56    450.55  1.04e+06    572.48  1.07e+06      7.09      0.00
15:53:57    473.97  1.05e+06    558.51  1.06e+06      5.97      0.00
15:53:58    458.86  1.05e+06    551.50  1.06e+06      5.79      0.00
15:53:59    430.16  980959.4    562.04  1.01e+06      4.68      0.00
15:54:00      0.00      0.00      0.00      0.00      6.09      0.00
15:54:01      0.00      0.00      0.00      0.00      6.86      0.06
15:54:02      0.00      0.00      0.00      0.00      6.96      0.00
15:54:03      0.00      0.00      0.00      0.00      5.74      0.00
15:54:04      0.00      0.00      0.00      0.00      6.44      0.00
15:54:05      0.00      0.00      0.00      0.00      4.86      0.00
15:54:06      0.00      0.00      0.00      0.00      5.91      0.06
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:54:07      0.00      0.00      0.00      0.00      5.09      0.00
15:54:08      0.00      0.00      0.00      0.00      6.28      0.06
15:54:09      0.00      0.00      0.00      0.00      5.27      0.00
15:54:10      0.00      0.00      0.00      0.00      5.97      0.18
15:54:11      0.00      0.00      0.00      0.00      6.15      0.06
15:54:12      0.00      0.00      0.00      0.00      5.50      0.00
15:54:13      0.00      0.00      0.00      0.00      5.91      0.00
15:54:14      0.00      0.00      0.00      0.00      4.86      0.00
15:54:15      0.00      0.00      0.00      0.00      5.85      0.06
15:54:16      0.00      0.00      0.00      0.00      6.51      0.00
15:54:17      0.00      0.00      0.00      0.00      5.91      0.00
15:54:18      0.00      0.00      0.00      0.00      5.98      0.00
15:54:19      0.00      0.00      0.00      0.00      6.42      0.06
15:54:20      0.00      0.00      0.00      0.00      6.27      0.00
15:54:21      0.00      0.00      0.00      0.00     10.33      4.13
15:54:22      0.00      0.00      0.00      0.00     10.13      4.54
15:54:23      0.00      0.00      0.00      0.00     11.39      5.07
15:54:24      0.00      0.00      0.00      0.00     11.36      2.54
15:54:25      0.00      0.00      0.00      0.00     12.47      2.96
15:54:26      0.00      0.00      0.00      0.00     10.29      3.34
15:54:27      0.00      0.00      0.00      0.00      9.95      2.33
15:54:28      0.00      0.00      0.00      0.00     12.38      3.41
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:54:29      0.00      0.00      0.00      0.00     12.81      4.79
15:54:30      0.00      0.00      0.00      0.00     10.62      4.33
15:54:31      0.00      0.00      0.00      0.00     10.07      2.33
15:54:32      0.00      0.00      0.00      0.00     13.34      4.02
15:54:33      0.00      0.00      0.00      0.00     24.43     11.60
15:54:34      0.00      0.00      0.00      0.00     25.52     12.49
15:54:35      0.00      0.00      0.00      0.00      9.10      2.75
15:54:36      0.00      0.00      0.00      0.00      8.93      2.27
15:54:37      0.00      0.00      0.00      0.00     11.08      4.40
15:54:38      0.00      0.00      0.00      0.00      8.71      2.23
