Server address : 10.10.1.1:4433, Client address 10.10.1.2:6079
Server address : 10.10.2.1:4979, Client address 10.10.2.2:6742
Server address : 10.10.1.1:4577, Client address 10.10.1.2:6248
Server address : 10.10.2.1:6317, Client address 10.10.2.2:5983
Server address : 10.10.1.1:4849, Client address 10.10.1.2:5217
Server address : 10.10.2.1:6082, Client address 10.10.2.2:4685
Server address : 10.10.1.1:5129, Client address 10.10.1.2:5855
Server address : 10.10.2.1:6761, Client address 10.10.2.2:6755
Server address : 10.10.1.1:5188, Client address 10.10.1.2:5048
