  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
22:54:36      8.82      4.48      0.00      0.00      0.00      0.00
22:54:37      2.34      0.00      0.00      0.00      0.00      0.00
22:54:38      3.39      0.00    105.46  49792.61    108.99  49585.17
22:54:39      3.22      0.00    713.99  213235.7    727.07  213243.7
22:54:40      2.81      0.00    477.11  222742.1    471.11  222706.8
22:54:41      2.34      0.00    480.32  220610.5    489.23  220719.4
22:54:42      2.82      0.06    490.15  220492.4    473.57  220488.0
22:54:43      2.34      0.00    466.20  220250.7    469.70  220260.2
22:54:44      2.87      0.00    463.25  221464.7    456.06  221428.4
22:54:45      3.16      0.00    482.23  219871.6    494.40  219817.2
22:54:46      2.17      0.00    484.05  220464.9    448.64  220394.5
22:54:47      4.10      0.00    512.73  220291.6    457.36  220088.6
22:54:48      1.64      0.00    369.10  163269.0    346.16  163326.1
22:54:49      3.10      0.06      0.00      0.00      0.00      0.00
22:54:50      2.58      0.00      0.00      0.00      0.00      0.00
22:54:51      2.93      0.00      0.00      0.00      0.00      0.00
22:54:52      2.33      0.15      0.00      0.00      0.00      0.00
22:54:53      4.27      0.00      0.00      0.00      0.00      0.00
22:54:54      2.46      0.06      0.00      0.00      0.00      0.00
22:54:55      4.27      0.00      0.00      0.00      0.00      0.00
22:54:56      1.99      0.00      0.00      0.00      0.00      0.00
22:54:57      4.62      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
22:54:58      3.23      0.06      0.00      0.00      0.00      0.00
22:54:59      5.50      0.00      0.00      0.00      0.00      0.00
22:55:00      4.05      0.00      0.00      0.00      0.00      0.00
22:55:01      4.33      0.06      0.00      0.00      0.00      0.00
22:55:02      2.05      0.00      0.00      0.00      0.00      0.00
22:55:03      2.81      0.00      0.00      0.00      0.00      0.00
22:55:04      1.76      0.00      0.00      0.00      0.00      0.00
22:55:05      3.22      0.00      0.00      0.00      0.00      0.00
22:55:06      2.46      0.00      0.00      0.00      0.00      0.00
22:55:07      2.63      0.00      0.00      0.00      0.00      0.00
22:55:08      2.81      0.00      0.00      0.00      0.00      0.00
22:55:09      2.05      0.00      0.00      0.00      0.00      0.00
22:55:10      2.46      0.06      0.00      0.00      0.00      0.00
22:55:11      1.64      0.06      0.00      0.00      0.00      0.00
22:55:12      4.27      0.00      0.00      0.00      0.00      0.00
22:55:13      2.87      0.00      0.00      0.00      0.00      0.00
22:55:14      3.75      0.00      0.00      0.00      0.00      0.00
22:55:15      2.17      0.00      0.00      0.00      0.00      0.00
22:55:16      3.92      0.00      0.00      0.00      0.00      0.00
22:55:17      2.17      0.00      0.00      0.00      0.00      0.00
22:55:18      3.04      0.00      0.00      0.00      0.00      0.00
22:55:19      2.63      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
22:55:20      3.28      0.00      0.00      0.00      0.00      0.00
22:55:21      2.22      0.06      0.00      0.00      0.00      0.00
22:55:22      5.62      0.06      0.00      0.00      0.00      0.00
22:55:23      2.11      0.00      0.00      0.00      0.00      0.00
22:55:24      4.10      0.00      0.00      0.00      0.00      0.00
22:55:25      2.93      0.06      0.00      0.00      0.00      0.00
22:55:26      4.62      0.00      0.00      0.00      0.00      0.00
22:55:27      2.28      0.00      0.00      0.00      0.00      0.00
22:55:28      3.75      0.18      0.00      0.00      0.00      0.00
22:55:29      2.17      0.06      0.00      0.00      0.00      0.00
22:55:30      6.87      0.00      0.00      0.00      0.00      0.00
22:55:31      2.28      0.12      0.00      0.00      0.00      0.00
22:55:32      3.39      0.00      0.00      0.00      0.00      0.00
22:55:33      1.81      0.00      0.00      0.00      0.00      0.00
22:55:34      5.09      0.00      0.00      0.00      0.00      0.00
22:55:35      2.28      0.00      0.00      0.00      0.00      0.00
22:55:36      4.62      0.00      0.00      0.00      0.00      0.00
22:55:37      3.57      0.00      0.00      0.00      0.00      0.00
22:55:38      4.10      0.00      0.00      0.00      0.00      0.00
22:55:39      2.75      0.00      0.00      0.00      0.00      0.00
22:55:40      3.75      0.00      0.00      0.00      0.00      0.00
22:55:41      2.75      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
22:55:42      3.51      0.00      0.00      0.00      0.00      0.00
22:55:43      3.10      0.00      0.00      0.00      0.00      0.00
22:55:44      2.52      0.00      0.00      0.00      0.00      0.00
22:55:45      3.51      0.00      0.00      0.00      0.00      0.00
22:55:46      3.57      0.00      0.00      0.00      0.00      0.00
22:55:47      1.76      0.00      0.00      0.00      0.00      0.00
