  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
08:46:26      3.16      0.30      0.00      0.00      0.00      0.00
08:46:27      7.09      4.49  10263.23     84.12  10154.31     80.16
08:46:28      2.75      0.00  193661.4    692.84  193586.5    781.21
08:46:29      1.87      0.06  193275.8    820.96  192906.6    909.82
08:46:30      4.04      0.06  192516.7    845.40  192427.7    898.12
08:46:31      2.22      0.00  192156.0    851.51  192002.3    849.92
08:46:32      4.63      0.00  191366.3    799.64  191463.1    903.70
08:46:33      3.86      0.00  191103.8    885.49  191156.1    823.08
08:46:34      6.03      0.00  191119.6    792.50  191123.6    900.46
08:46:35      2.87      0.00  190815.5    794.70  190872.6    884.19
08:46:36      6.44      0.06  191520.4    828.75  191459.2    846.17
08:46:37      6.22      3.85  173592.2    798.68  173548.5    747.96
08:46:38     20.29     14.85      0.00      0.00      0.00      0.00
