Server address : 10.10.1.1:4433, Client address 10.10.1.2:4977
Server address : 10.10.2.1:5176, Client address 10.10.2.2:4984
Server address : 10.10.1.1:6530, Client address 10.10.1.2:4736
Server address : 10.10.2.1:5180, Client address 10.10.2.2:5084
Server address : 10.10.1.1:6320, Client address 10.10.1.2:5543
Server address : 10.10.2.1:4942, Client address 10.10.2.2:5103
Server address : 10.10.1.1:4948, Client address 10.10.1.2:4862
Server address : 10.10.2.1:6644, Client address 10.10.2.2:4939
Server address : 10.10.1.1:6479, Client address 10.10.1.2:6463
Server address : 10.10.2.1:5183, Client address 10.10.2.2:6062
