Server address : 10.10.1.1:4433, Client address 10.10.1.2:5877
Server address : 10.10.2.1:5910, Client address 10.10.2.2:6990
Server address : 10.10.1.1:5782, Client address 10.10.1.2:5021
Server address : 10.10.2.1:5633, Client address 10.10.2.2:6638
Server address : 10.10.1.1:6166, Client address 10.10.1.2:5516
Server address : 10.10.2.1:4555, Client address 10.10.2.2:5800
Server address : 10.10.1.1:5901, Client address 10.10.1.2:5195
Server address : 10.10.2.1:5774, Client address 10.10.2.2:5685
Server address : 10.10.1.1:4772, Client address 10.10.1.2:4810
