  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:01:49      5.89      3.06      0.00      0.00      0.00      0.00
02:01:50      8.86      0.58  88494.65    138.97  62802.95    199.44
02:01:51      3.11      0.00  1.14e+06    420.33  1.08e+06    642.84
02:01:52      5.03      0.00  1.24e+06    517.00  1.13e+06    610.37
02:01:53      4.74      0.06  1.24e+06    528.33  1.21e+06    630.14
02:01:54      4.45      0.00  1.24e+06    526.41  1.21e+06    645.46
02:01:55      3.86      0.00  1.24e+06    530.52  1.22e+06    636.98
02:01:56      3.39      0.00  1.24e+06    531.70  1.21e+06    635.14
02:01:57      3.45      0.00  1.25e+06    530.58  1.21e+06    652.89
02:01:58      4.45      0.00  1.26e+06    551.20  1.22e+06    652.19
02:01:59      3.63      0.00  1.24e+06    543.30  1.22e+06    651.95
02:02:00      4.62      0.00  1.24e+06    550.92  1.21e+06    652.31
02:02:01      3.16      0.00  1.24e+06    528.41  1.21e+06    646.78
02:02:02      4.80      0.00  1.14e+06    508.60  1.21e+06    651.09
02:02:03      2.52      0.00  1.23e+06    517.79  1.21e+06    649.58
02:02:04      5.33      0.00  1.23e+06    517.74  1.21e+06    651.66
02:02:05      2.93      0.00  1.24e+06    524.36  1.21e+06    652.49
02:02:06      5.63      0.06  1.24e+06    529.76  1.22e+06    653.45
02:02:07      4.51      0.06  1.24e+06    524.49  1.22e+06    651.42
02:02:08      5.33      0.18  1.24e+06    524.09  1.21e+06    646.59
02:02:09      3.34      0.23  1.20e+06    487.58  1.21e+06    649.24
02:02:10      4.86      0.24  1.11e+06    476.52  1.10e+06    595.25
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:02:11      3.24      0.75      0.00      0.00      0.00      0.00
02:02:12      7.65      2.00      0.00      0.00      0.00      0.00
02:02:13      4.88      0.34      0.00      0.00      0.00      0.00
02:02:14      6.43      0.62      0.00      0.00      0.00      0.00
02:02:15      4.36      1.42      0.00      0.00      0.00      0.00
02:02:16      7.23      1.45      0.00      0.00      0.00      0.00
02:02:17      6.33      1.90      0.00      0.00      0.00      0.00
02:02:18      5.47      0.44      0.00      0.00      0.00      0.00
02:02:19      5.56      0.93      0.00      0.00      0.00      0.00
02:02:20      5.08      1.47      0.00      0.00      0.00      0.00
02:02:21      4.26      2.27      0.00      0.00      0.00      0.00
02:02:22      4.85      2.00      0.00      0.00      0.00      0.00
02:02:23      4.59      0.34      0.00      0.00      0.00      0.00
02:02:24      7.81      1.04      0.00      0.00      0.00      0.00
02:02:25      6.01      1.62      0.00      0.00      0.00      0.00
02:02:26      6.79      1.99      0.00      0.00      0.00      0.00
02:02:27      6.09      1.43      0.00      0.00      0.00      0.00
02:02:28      4.75      0.88      0.00      0.00      0.00      0.00
02:02:29      6.01      1.26      0.00      0.00      0.00      0.00
02:02:30      6.66      1.53      0.00      0.00      0.00      0.00
02:02:31      4.98      0.93      0.00      0.00      0.00      0.00
02:02:32      8.08      2.08      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:02:33      2.37      0.34      0.00      0.00      0.00      0.00
02:02:34      5.08      0.62      0.00      0.00      0.00      0.00
02:02:35      3.43      1.42      0.00      0.00      0.00      0.00
02:02:36      5.78      1.98      0.00      0.00      0.00      0.00
02:02:37      4.04      0.00      0.00      0.00      0.00      0.00
02:02:38      6.32      2.08      0.00      0.00      0.00      0.00
02:02:39      3.77      0.34      0.00      0.00      0.00      0.00
02:02:40      5.03      0.62      0.00      0.00      0.00      0.00
02:02:41      6.18      1.42      0.00      0.00      0.00      0.00
02:02:42      5.83      2.37      0.00      0.00      0.00      0.00
02:02:43      6.91      3.03      0.00      0.00      0.00      0.00
02:02:44      5.39      1.90      0.00      0.00      0.00      0.00
02:02:45      5.65      0.39      0.00      0.00      0.00      0.00
02:02:46      5.03      1.83      0.00      0.00      0.00      0.00
