  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:01:48      0.00      0.00      0.00      0.00      9.04      3.47
17:01:49  38463.48    245.17  37338.28    241.95      8.75      2.02
17:01:50  623007.2    649.94  661103.8    479.35      7.20      0.00
17:01:51  958010.4    726.37  952735.6    477.23      6.57      0.00
17:01:52  1.00e+06    629.73  979241.5    394.39      4.80      0.00
17:01:53  993263.6    665.35  962728.6    370.57      4.80      0.00
17:01:54  984978.5    637.38  980971.0    388.48      5.33      0.00
17:01:55  1.17e+06    802.05  1.19e+06    570.64      5.27      0.00
17:01:56  1.35e+06    930.90  1.46e+06    596.02      5.56      0.00
17:01:57  1.37e+06    976.87  1.50e+06    593.57      5.63      0.00
17:01:58  1.41e+06    972.14  1.53e+06    593.51      5.74      0.00
17:01:59  1.40e+06    942.61  1.54e+06    595.61      5.62      0.00
17:02:00  1.41e+06   1015.42  1.52e+06    575.02      4.86      0.00
17:02:01  1.41e+06    945.88  1.54e+06    593.03      4.51      0.00
17:02:02  1.39e+06    987.34  1.53e+06    584.44      5.27      0.00
17:02:03  1.36e+06   1071.60  1.53e+06    546.82      5.56      0.00
17:02:04  1.34e+06   1084.86  1.54e+06    555.29      5.15      0.00
17:02:05  1.33e+06   1044.71  1.54e+06    551.71      5.67      0.00
17:02:06  1.32e+06   1024.25  1.53e+06    552.83      5.21      0.00
17:02:07  1.33e+06   1047.39  1.53e+06    560.31      5.62      0.00
17:02:08  1.33e+06   1047.97  1.50e+06    560.06      5.56      0.00
17:02:09  947707.2    753.71  1.08e+06    399.29      4.97      0.92
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
17:02:10      0.00      0.00      0.00      0.00      7.69      2.34
17:02:11      0.00      0.00      0.00      0.00     11.06      3.21
17:02:12      0.00      0.00      0.00      0.00      7.59      2.51
17:02:13      0.00      0.00      0.00      0.00      9.59      2.96
17:02:14      0.00      0.00      0.00      0.00      7.03      1.92
17:02:15      0.00      0.00      0.00      0.00      8.41      2.21
17:02:16      0.00      0.00      0.00      0.00      8.95      2.96
17:02:17      0.00      0.00      0.00      0.00      8.39      2.76
17:02:18      0.00      0.00      0.00      0.00      6.74      1.54
17:02:19      0.00      0.00      0.00      0.00     10.84      2.85
17:02:20      0.00      0.00      0.00      0.00      8.63      2.38
17:02:21      0.00      0.00      0.00      0.00      9.65      4.01
17:02:22      0.00      0.00      0.00      0.00      9.28      2.38
17:02:23      0.00      0.00      0.00      0.00     10.05      2.88
17:02:24      0.00      0.00      0.00      0.00     19.01      8.94
17:02:25      0.00      0.00      0.00      0.00     24.23     12.20
17:02:26      0.00      0.00      0.00      0.00     14.77      6.84
17:02:27      0.00      0.00      0.00      0.00      8.43      2.72
17:02:28      0.00      0.00      0.00      0.00      9.56      4.01
17:02:29      0.08      0.08      0.00      0.00      8.08      2.72
