  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:07:06      0.00      0.00      0.00      0.00      5.48      0.92
16:07:07      0.00      0.00      0.00      0.00      5.81      0.34
16:07:08      0.00      0.00      0.00      0.00      5.68      0.00
16:07:09      0.00      0.00      0.00      0.00      4.68      0.00
16:07:10      0.00      0.00      0.00      0.00      4.86      0.18
16:07:11      0.00      0.00      0.00      0.00      5.22      0.00
16:07:12      0.00      0.00      0.00      0.00      6.44      0.00
16:07:13      0.00      0.00      0.00      0.00      5.21      0.12
16:07:14      0.00      0.00      0.00      0.00      5.15      0.00
16:07:15      0.00      0.00      0.00      0.00      5.79      0.00
16:07:16      0.00      0.00      0.00      0.00      6.20      0.00
16:07:17      0.00      0.00      0.00      0.00      5.97      0.06
16:07:18      0.00      0.00      0.00      0.00      5.91      0.00
16:07:19      0.00      0.00      0.00      0.00      7.92      2.34
16:07:20      0.00      0.00      0.00      0.00      8.74      2.18
16:07:21      0.00      0.00      0.00      0.00      6.79      0.00
16:07:22      0.00      0.00      0.00      0.00      6.14      0.00
16:07:23    498.93  472159.2    480.88  436765.4      5.15      0.00
16:07:24    331.70  888500.6    439.23  836297.1      6.85      0.00
16:07:25    320.69  917994.0    471.35  840948.9      5.91      0.00
16:07:26    318.73  912383.1    454.24  839764.2      6.91      0.00
16:07:27    337.46  913212.6    445.72  842796.9      6.14      0.06
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:07:28    545.46  1.17e+06    536.13  1.05e+06      6.45      0.00
16:07:29    634.88  1.28e+06    502.50  1.14e+06      6.96      0.06
16:07:30    495.36  1.33e+06    464.26  1.20e+06      6.09      0.00
16:07:31    459.72  1.34e+06    451.11  1.21e+06      6.33      0.00
16:07:32    444.21  1.34e+06    455.23  1.21e+06      7.54      0.00
16:07:33    440.20  1.34e+06    451.33  1.21e+06      6.03      0.00
16:07:34    438.51  1.34e+06    452.36  1.21e+06      5.15      0.00
16:07:35    432.92  1.34e+06    448.13  1.21e+06      6.85      0.00
16:07:36    427.21  1.35e+06    445.48  1.22e+06      6.09      0.00
16:07:37    418.89  1.34e+06    443.10  1.22e+06      5.09      0.00
16:07:38    422.74  1.34e+06    444.77  1.22e+06      5.50      0.00
16:07:39    427.80  1.34e+06    441.97  1.22e+06      5.50      0.00
16:07:40    434.28  1.34e+06    445.25  1.22e+06      5.27      0.00
16:07:41    425.56  1.34e+06    445.15  1.22e+06      5.44      0.00
16:07:42    418.52  1.34e+06    429.92  1.20e+06      4.51      0.00
16:07:43     41.49  130893.6     43.25  119710.1      5.62      0.00
16:07:44      0.00      0.00      0.00      0.00      6.39      0.00
16:07:45      0.00      0.00      0.00      0.00      5.09      0.06
16:07:46      0.00      0.00      0.00      0.00      5.74      0.00
16:07:47      0.00      0.00      0.00      0.00      6.03      0.00
16:07:48      0.00      0.00      0.00      0.00      5.21      0.00
16:07:49      0.00      0.00      0.00      0.00      5.27      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:07:50      0.00      0.00      0.00      0.00      5.56      0.00
16:07:51      0.00      0.00      0.00      0.00      5.03      0.00
16:07:52      0.00      0.00      0.00      0.00      5.68      0.00
16:07:53      0.00      0.00      0.00      0.00      6.09      0.00
16:07:54      0.00      0.00      0.00      0.00      5.09      0.00
16:07:55      0.00      0.00      0.00      0.00      5.80      0.00
16:07:56      0.00      0.00      0.00      0.00      5.56      0.00
16:07:57      0.00      0.00      0.00      0.00      5.68      0.00
16:07:58      0.00      0.00      0.00      0.00      5.62      0.00
16:07:59      0.00      0.00      0.00      0.00      7.21      0.00
16:08:00      0.00      0.00      0.00      0.00      5.62      0.00
16:08:01      0.00      0.00      0.00      0.00      6.32      0.00
16:08:02      0.00      0.00      0.00      0.00      6.43      0.00
16:08:03      0.00      0.00      0.00      0.00      5.99      0.00
16:08:04      0.00      0.00      0.00      0.00      6.44      0.00
16:08:05      0.00      0.00      0.00      0.00     10.78      4.47
16:08:06      0.00      0.00      0.00      0.00     15.46      6.58
16:08:07      0.00      0.00      0.00      0.00      7.32      2.85
16:08:08      0.00      0.00      0.00      0.00      8.23      2.21
16:08:09      0.00      0.00      0.00      0.00      9.90      3.26
16:08:10      0.00      0.00      0.00      0.00      8.67      2.88
16:08:11      0.00      0.00      0.00      0.00      8.65      2.80
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:08:12      0.00      0.00      0.00      0.00     10.26      3.52
16:08:13      0.00      0.00      0.00      0.00      8.24      1.38
16:08:14      0.00      0.00      0.00      0.00     10.33      4.31
16:08:15      0.00      0.00      0.00      0.00      8.43      1.96
16:08:16      0.00      0.00      0.00      0.00      8.30      2.17
16:08:17      0.00      0.00      0.00      0.00     21.47     10.72
16:08:18      0.00      0.00      0.00      0.00     24.99     12.27
16:08:19      0.00      0.00      0.00      0.00     13.17      6.38
16:08:20      0.00      0.00      0.00      0.00      7.42      1.44
16:08:21      0.00      0.00      0.00      0.00      9.91      4.77
16:08:22      0.00      0.00      0.00      0.00      8.35      2.80
