  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:48:03      3.37      1.12      0.00      0.00      0.00      0.00
12:48:04      4.46      0.34      0.00      0.00      0.00      0.00
12:48:05      1.81      0.00      0.00      0.00      0.00      0.00
12:48:06      4.86      0.00      0.00      0.00      0.00      0.00
12:48:07      1.76      0.06      0.00      0.00      0.00      0.00
12:48:08      3.69      0.00      0.00      0.00      0.00      0.00
12:48:09      2.11      0.00      0.00      0.00      0.00      0.00
12:48:10      2.11      0.00      0.00      0.00      0.00      0.00
12:48:11      5.32      2.21      0.00      0.00      0.00      0.00
12:48:12      3.62      0.65      0.00      0.00      0.00      0.00
12:48:13      3.94      0.06      0.00      0.00      0.00      0.00
12:48:14      3.52      0.24      0.00      0.00      0.00      0.00
12:48:15      8.29      2.29      0.00      0.00      0.00      0.00
12:48:16      5.39      2.13      0.00      0.00      0.00      0.00
12:48:17      5.40      0.00      0.00      0.00      0.00      0.00
12:48:18      3.11      0.00    656.61  833012.0    330.08  631336.8
12:48:19      4.33      0.00    952.32  2.92e+06    816.59  2.27e+06
12:48:20      4.68      0.00   1067.90  2.99e+06    799.08  2.24e+06
12:48:21      3.75      0.00    831.82  2.88e+06    962.89  2.36e+06
12:48:22      3.63      0.00    597.50  2.79e+06   1182.46  2.47e+06
12:48:23      4.62      0.00    701.13  2.77e+06    695.20  2.54e+06
12:48:24      3.16      0.00   1274.99  2.88e+06    634.17  2.46e+06
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:48:25      4.28      0.00    985.88  2.80e+06    617.23  2.51e+06
12:48:26      4.22      0.00   1205.53  2.97e+06    419.53  2.47e+06
12:48:27      3.22      0.00   2302.12  2.99e+06    366.27  2.31e+06
12:48:28      2.22      0.06   2558.05  3.00e+06    403.93  2.17e+06
12:48:29      3.05      0.00   2876.02  3.00e+06    425.51  2.05e+06
12:48:30      4.56      0.00   1738.21  2.99e+06    634.27  2.24e+06
12:48:31      2.87      0.00   1790.61  2.98e+06    416.62  2.32e+06
12:48:32      4.10      0.00   2909.49  3.00e+06    309.15  2.21e+06
12:48:33      3.28      0.00   3308.37  2.99e+06    330.15  2.15e+06
12:48:34      6.55      0.00   2668.98  3.00e+06    311.46  2.14e+06
12:48:35      3.12      0.00   1598.29  2.96e+06    461.44  2.25e+06
12:48:36      3.51      0.00   1943.04  2.99e+06    501.28  2.24e+06
12:48:37      2.75      0.00   1787.01  2.99e+06    477.59  2.24e+06
12:48:38      5.68      0.00    515.84  2.15e+06    382.71  1.57e+06
12:48:39      4.80      0.00      0.00      0.00      0.00      0.00
12:48:40      4.33      0.06      0.00      0.00      0.00      0.00
12:48:41      2.99      0.00      0.00      0.00      0.00      0.00
12:48:42      3.69      0.00      0.00      0.00      0.00      0.00
12:48:43      4.21      0.00      0.00      0.00      0.00      0.00
12:48:44      2.22      0.08      0.00      0.00      0.00      0.00
12:48:45      3.63      0.00      0.00      0.00      0.00      0.00
12:48:46      5.62      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:48:47      3.63      0.00      0.00      0.00      0.00      0.00
12:48:48      3.80      0.00      0.00      0.00      0.00      0.00
12:48:49      2.69      0.00      0.00      0.00      0.00      0.00
12:48:50      6.79      0.00      0.00      0.00      0.00      0.00
12:48:51      1.64      0.00      0.00      0.00      0.00      0.00
12:48:52      4.86      0.00      0.00      0.00      0.00      0.00
12:48:53      2.05      0.00      0.00      0.00      0.00      0.00
12:48:54      6.13      2.79      0.00      0.00      0.00      0.00
12:48:55      1.82      0.00      0.00      0.00      0.00      0.00
12:48:56      1.64      0.00      0.00      0.00      0.00      0.00
12:48:57      2.58      0.00      0.00      0.00      0.00      0.00
12:48:58      2.52      0.00      0.00      0.00      0.00      0.00
12:48:59      2.93      0.00      0.00      0.00      0.00      0.00
12:49:00      3.54      0.14      0.00      0.00      0.00      0.00
12:49:01      8.85      4.70      0.00      0.00      0.00      0.00
12:49:02     11.56      5.72      0.00      0.00      0.00      0.00
12:49:03      6.75      3.64      0.00      0.00      0.00      0.00
12:49:04      6.88      2.55      0.00      0.00      0.00      0.00
12:49:05      8.04      2.66      0.00      0.00      0.00      0.00
12:49:06      4.13      2.03      0.00      0.00      0.00      0.00
12:49:07      5.75      2.18      0.00      0.00      0.00      0.00
12:49:08      7.91      2.51      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:49:09      6.56      3.13      0.00      0.00      0.00      0.00
12:49:10      4.64      0.96      0.00      0.00      0.00      0.00
12:49:11      5.76      3.35      0.00      0.00      0.00      0.00
12:49:12      6.41      4.88      0.00      0.00      0.00      0.00
12:49:13      6.02      1.38      0.00      0.00      0.00      0.00
12:49:14      5.49      3.45      0.00      0.00      0.00      0.00
12:49:15      5.92      2.08      0.00      0.00      0.00      0.00
12:49:16      4.27      0.45      0.00      0.00      0.00      0.00
