Server address : 10.10.1.1:4433, Client address 10.10.1.2:5649
Server address : 10.10.2.1:6659, Client address 10.10.2.2:5823
Server address : 10.10.1.1:4813, Client address 10.10.1.2:6097
Server address : 10.10.2.1:6947, Client address 10.10.2.2:5883
Server address : 10.10.1.1:5630, Client address 10.10.1.2:6353
Server address : 10.10.2.1:6181, Client address 10.10.2.2:5988
Server address : 10.10.1.1:4455, Client address 10.10.1.2:4963
Server address : 10.10.2.1:5656, Client address 10.10.2.2:4799
Server address : 10.10.1.1:5888, Client address 10.10.1.2:5541
