Server address : 10.10.1.1:4433, Client address 10.10.1.2:6731
Server address : 10.10.2.1:6223, Client address 10.10.2.2:6785
Server address : 10.10.1.1:5413, Client address 10.10.1.2:6870
Server address : 10.10.2.1:6777, Client address 10.10.2.2:4831
Server address : 10.10.1.1:6500, Client address 10.10.1.2:5005
Server address : 10.10.2.1:5940, Client address 10.10.2.2:6208
Server address : 10.10.1.1:6630, Client address 10.10.1.2:5750
Server address : 10.10.2.1:6684, Client address 10.10.2.2:4954
Server address : 10.10.1.1:6441, Client address 10.10.1.2:6608
Server address : 10.10.2.1:6311, Client address 10.10.2.2:6197
