Linux 5.15.0-86-generic (client.vingenzi-208469.improvprot-pg0.utah.cloudlab.us) 	06/02/2024 	_x86_64_	(32 CPU)

10:16:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:16:57 AM  all    2.13    0.00    0.19    0.00    0.00    0.00    0.00    0.00    0.00   97.69
10:16:57 AM    0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:16:57 AM    1   30.30    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   68.69
10:16:57 AM    2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:16:57 AM    3    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:16:57 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM    5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:16:57 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM   10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:16:57 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:16:57 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:16:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:16:58 AM  all   15.00    0.00    7.88    0.00    0.00    7.88    0.00    0.00    0.00   69.25
10:16:58 AM    0   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78
10:16:58 AM    1    6.00    0.00    6.00    0.00    0.00   16.00    0.00    0.00    0.00   72.00
10:16:58 AM    2    3.06    0.00    3.06    0.00    0.00   18.37    0.00    0.00    0.00   75.51
10:16:58 AM    3   14.00    0.00   10.00    0.00    0.00    9.00    0.00    0.00    0.00   67.00
10:16:58 AM    4   16.16    0.00    7.07    0.00    0.00    9.09    0.00    0.00    0.00   67.68
10:16:58 AM    5   20.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
10:16:58 AM    6   20.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00
10:16:58 AM    7   18.00    0.00   12.00    0.00    0.00    7.00    0.00    0.00    0.00   63.00
10:16:58 AM    8   25.25    0.00    4.04    0.00    0.00   12.12    0.00    0.00    0.00   58.59
10:16:58 AM    9   13.40    0.00    6.19    0.00    0.00   15.46    0.00    0.00    0.00   64.95
10:16:58 AM   10   12.12    0.00    3.03    0.00    0.00   17.17    0.00    0.00    0.00   67.68
10:16:58 AM   11   11.88    0.00   10.89    0.00    0.00    0.99    0.00    0.00    0.00   76.24
10:16:58 AM   12   13.86    0.00    4.95    0.00    0.00   13.86    0.00    0.00    0.00   67.33
10:16:58 AM   13   20.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
10:16:58 AM   14   17.35    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   71.43
10:16:58 AM   15   14.58    0.00   10.42    0.00    0.00    7.29    0.00    0.00    0.00   67.71

10:16:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:16:59 AM  all   37.88    0.00   21.35    0.00    0.00   22.10    0.00    0.00    0.00   18.66
10:16:59 AM    0   51.49    0.00   30.69    0.00    0.00    0.00    0.00    0.00    0.00   17.82
10:16:59 AM    1   31.43    0.00   13.33    0.00    0.00   40.95    0.00    0.00    0.00   14.29
10:16:59 AM    2    8.14    0.00    4.65    0.00    0.00   52.33    0.00    0.00    0.00   34.88
10:16:59 AM    3   33.67    0.00   14.29    0.00    0.00   30.61    0.00    0.00    0.00   21.43
10:16:59 AM    4   32.65    0.00   22.45    0.00    0.00   33.67    0.00    0.00    0.00   11.22
10:16:59 AM    5   45.28    0.00   29.25    0.00    0.00    1.89    0.00    0.00    0.00   23.58
10:16:59 AM    6   49.50    0.00   38.61    0.00    0.00    0.00    0.00    0.00    0.00   11.88
10:16:59 AM    7   33.66    0.00   25.74    0.00    0.00   22.77    0.00    0.00    0.00   17.82
10:16:59 AM    8   36.27    0.00   18.63    0.00    0.00   36.27    0.00    0.00    0.00    8.82
10:16:59 AM    9   30.69    0.00   12.87    0.00    0.00   41.58    0.00    0.00    0.00   14.85
10:16:59 AM   10    4.44    0.00    1.11    0.00    0.00   46.67    0.00    0.00    0.00   47.78
10:16:59 AM   11   56.57    0.00   30.30    0.00    0.00    2.02    0.00    0.00    0.00   11.11
10:16:59 AM   12   41.58    0.00   19.80    0.00    0.00   27.72    0.00    0.00    0.00   10.89
10:16:59 AM   13   57.43    0.00   23.76    0.00    0.00    0.00    0.00    0.00    0.00   18.81
10:16:59 AM   14   54.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00    0.00   19.00
