  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:09:09      0.00      0.00      0.00      0.00      5.86      0.00
18:09:10      0.00      0.00      0.00      0.00      5.33      0.06
18:09:11      0.00      0.00      0.00      0.00      5.62      0.00
18:09:12      0.00      0.00      0.00      0.00      5.27      0.00
18:09:13      0.00      0.00      0.00      0.00      5.74      0.29
18:09:14      0.00      0.00      0.00      0.00      5.45      0.06
18:09:15      0.00      0.00      0.00      0.00      5.50      0.00
18:09:16      0.00      0.00      0.00      0.00      7.94      2.57
18:09:17      0.00      0.00      0.00      0.00      6.22      0.22
18:09:18      0.00      0.00      0.00      0.00      5.85      0.00
18:09:19      0.00      0.00      0.00      0.00      6.73      0.00
18:09:20      0.00      0.00      0.00      0.00      7.79      2.23
18:09:21      0.00      0.00      0.00      0.00      9.82      2.29
18:09:22      0.00      0.00      0.00      0.00      5.44      0.00
18:09:23     19.30   2275.25     11.20    902.65      5.50      0.00
18:09:24    477.42  72140.13    468.66  70890.95      5.44      0.00
18:09:25    295.76  525708.0    298.00  494554.3      5.33      0.00
18:09:26    465.86  1.06e+06    358.91  1.07e+06      5.56      0.00
18:09:27    432.94  1.08e+06    362.40  1.09e+06      5.85      0.06
18:09:28    420.72  1.07e+06    365.14  1.10e+06      6.20      0.06
18:09:29    435.53  1.07e+06    376.93  1.11e+06      5.63      0.00
18:09:30    578.80  1.32e+06    505.75  1.34e+06      5.97      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:09:31    646.47  1.67e+06    691.38  1.67e+06      6.20      0.00
18:09:32    579.54  1.68e+06    710.59  1.67e+06      5.50      0.06
18:09:33    555.38  1.69e+06    674.87  1.69e+06      5.27      0.00
18:09:34    532.70  1.69e+06    604.10  1.70e+06      5.97      0.00
18:09:35    527.30  1.70e+06    590.29  1.70e+06      5.21      0.00
18:09:36    526.49  1.69e+06    591.25  1.70e+06      5.46      0.06
18:09:37    541.30  1.70e+06    581.90  1.71e+06      5.03      0.00
18:09:38    536.11  1.70e+06    593.71  1.72e+06      5.93      0.00
18:09:39    544.51  1.70e+06    582.39  1.72e+06      5.38      0.00
18:09:40    538.06  1.69e+06    587.24  1.71e+06      5.21      0.00
18:09:41    531.95  1.69e+06    590.00  1.72e+06      5.62      0.00
18:09:42    529.98  1.69e+06    589.33  1.70e+06      5.44      0.00
18:09:43    534.18  1.65e+06    571.79  1.66e+06      4.70      0.00
18:09:44      1.31      5.18      1.23      5.49      5.09      0.00
18:09:45      0.00      0.00      0.00      0.00      5.09      0.00
18:09:46      0.00      0.00      0.00      0.00      4.80      0.00
18:09:47      0.00      0.00      0.00      0.00      4.51      0.00
18:09:48      0.00      0.00      0.00      0.00      5.56      0.00
18:09:49      0.00      0.00      0.00      0.00      5.27      0.00
18:09:50      0.00      0.00      0.00      0.00      5.09      0.00
18:09:51      0.00      0.00      0.00      0.00      5.56      0.00
18:09:52      0.00      0.00      0.00      0.00      5.50      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:09:53      0.00      0.00      0.00      0.00      5.50      0.00
18:09:54      0.00      0.00      0.00      0.00      5.27      0.00
18:09:55      0.00      0.00      0.00      0.00      4.80      0.00
18:09:56      0.00      0.00      0.00      0.00      5.44      0.00
18:09:57      0.00      0.00      0.00      0.00      5.15      0.00
18:09:58      0.00      0.00      0.00      0.00      5.27      0.00
18:09:59      0.00      0.00      0.00      0.00      5.62      0.00
18:10:00      0.00      0.00      0.00      0.00      5.15      0.00
18:10:01      0.00      0.00      0.00      0.00      6.45      0.00
18:10:02      0.00      0.00      0.00      0.00      5.91      0.00
18:10:03      0.00      0.00      0.00      0.00      7.27      0.00
18:10:04      0.00      0.00      0.00      0.00      9.87      4.68
18:10:05      0.00      0.00      0.00      0.00     15.68      7.48
18:10:06      0.00      0.00      0.00      0.00      8.69      3.52
18:10:07      0.00      0.00      0.00      0.00     10.01      3.04
18:10:08      0.00      0.00      0.00      0.00      7.15      2.27
18:10:09      0.00      0.00      0.00      0.00      9.80      3.33
18:10:10      0.00      0.00      0.00      0.00     10.09      4.07
18:10:11      0.00      0.00      0.00      0.00      8.28      2.11
18:10:12      0.00      0.00      0.00      0.00     10.68      4.88
18:10:13      0.00      0.00      0.00      0.00      8.07      2.40
18:10:14      0.00      0.00      0.00      0.00     11.98      4.19
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:10:15      0.00      0.00      0.00      0.00     25.29     13.08
18:10:16      0.00      0.00      0.00      0.00     23.35     13.70
18:10:17      0.00      0.00      0.00      0.00      8.82      3.09
18:10:18      0.00      0.00      0.00      0.00     10.06      4.49
18:10:19      0.00      0.00      0.00      0.00      8.97      2.96
