Linux 5.15.0-86-generic (client.vingenzi-207649.improvprot-pg0.utah.cloudlab.us) 	05/23/2024 	_x86_64_	(32 CPU)

01:53:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:36 PM  all    1.83    0.00    0.38    0.00    0.00    0.38    0.00    0.00    0.00   97.41
01:53:36 PM    0    8.08    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   90.91
01:53:36 PM    1    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
01:53:36 PM    2    7.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.86
01:53:36 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:36 PM    4    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
01:53:36 PM    5    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
01:53:36 PM    6    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
01:53:36 PM    7    3.03    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   94.95
01:53:36 PM    8    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
01:53:36 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:36 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:36 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:53:36 PM   12    0.00    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   97.98
01:53:36 PM   13    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:53:36 PM   14    2.97    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   96.04
01:53:36 PM   15    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98

01:53:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:37 PM  all    9.36    0.00   15.42    0.00    0.00    5.12    0.00    0.00    0.00   70.10
01:53:37 PM    0    9.09    0.00   12.12    0.00    0.00   11.11    0.00    0.00    0.00   67.68
01:53:37 PM    1    9.09    0.00   20.20    0.00    0.00    0.00    0.00    0.00    0.00   70.71
01:53:37 PM    2    8.91    0.00   16.83    0.00    0.00    8.91    0.00    0.00    0.00   65.35
01:53:37 PM    3   13.73    0.00   18.63    0.00    0.00    0.00    0.00    0.00    0.00   67.65
01:53:37 PM    4   10.10    0.00   16.16    0.00    0.00    6.06    0.00    0.00    0.00   67.68
01:53:37 PM    5   13.13    0.00   16.16    0.00    0.00    1.01    0.00    0.00    0.00   69.70
01:53:37 PM    6   10.00    0.00   13.00    0.00    0.00    7.00    0.00    0.00    0.00   70.00
01:53:37 PM    7    2.08    0.00    3.12    0.00    0.00   12.50    0.00    0.00    0.00   82.29
01:53:37 PM    8   11.88    0.00   19.80    0.00    0.00    0.99    0.00    0.00    0.00   67.33
01:53:37 PM    9   10.20    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   69.39
01:53:37 PM   10    3.12    0.00    4.17    0.00    0.00   14.58    0.00    0.00    0.00   78.12
01:53:37 PM   11    8.33    0.00   13.54    0.00    0.00    4.17    0.00    0.00    0.00   73.96
01:53:37 PM   12    5.21    0.00   14.58    0.00    0.00    5.21    0.00    0.00    0.00   75.00
01:53:37 PM   13   11.76    0.00   18.63    0.00    0.00    3.92    0.00    0.00    0.00   65.69
01:53:37 PM   14    9.18    0.00   16.33    0.00    0.00    7.14    0.00    0.00    0.00   67.35
01:53:37 PM   15   13.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00

01:53:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:38 PM  all   27.76    0.00   43.60    0.00    0.00   10.46    0.00    0.00    0.00   18.19
01:53:38 PM    0   24.49    0.00   38.78    0.00    0.00   30.61    0.00    0.00    0.00    6.12
01:53:38 PM    1   33.33    0.00   54.17    0.00    0.00    0.00    0.00    0.00    0.00   12.50
01:53:38 PM    2   34.34    0.00   43.43    0.00    0.00   15.15    0.00    0.00    0.00    7.07
01:53:38 PM    3   34.31    0.00   53.92    0.00    0.00    0.00    0.00    0.00    0.00   11.76
01:53:38 PM    4   32.00    0.00   44.00    0.00    0.00   12.00    0.00    0.00    0.00   12.00
01:53:38 PM    5   33.67    0.00   54.08    0.00    0.00    0.00    0.00    0.00    0.00   12.24
01:53:38 PM    6   29.00    0.00   48.00    0.00    0.00   14.00    0.00    0.00    0.00    9.00
01:53:38 PM    7    6.52    0.00    9.78    0.00    0.00   18.48    0.00    0.00    0.00   65.22
01:53:38 PM    8   31.63    0.00   55.10    0.00    0.00    0.00    0.00    0.00    0.00   13.27
01:53:38 PM    9   36.36    0.00   50.51    0.00    0.00    0.00    0.00    0.00    0.00   13.13
01:53:38 PM   10    0.00    0.00    0.00    0.00    0.00   32.61    0.00    0.00    0.00   67.39
01:53:38 PM   11   33.66    0.00   48.51    0.00    0.00    9.90    0.00    0.00    0.00    7.92
01:53:38 PM   12   23.76    0.00   38.61    0.00    0.00   10.89    0.00    0.00    0.00   26.73
01:53:38 PM   13   27.45    0.00   47.06    0.00    0.00   13.73    0.00    0.00    0.00   11.76
01:53:38 PM   14   28.28    0.00   50.51    0.00    0.00   12.12    0.00    0.00    0.00    9.09
01:53:38 PM   15   31.68    0.00   55.45    0.00    0.00    0.00    0.00    0.00    0.00   12.87

01:53:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:39 PM  all   26.18    0.00   43.39    0.00    0.00    9.85    0.00    0.00    0.00   20.57
01:53:39 PM    0   26.21    0.00   43.69    0.00    0.00   21.36    0.00    0.00    0.00    8.74
01:53:39 PM    1   40.20    0.00   47.06    0.00    0.00    0.00    0.00    0.00    0.00   12.75
01:53:39 PM    2   33.98    0.00   48.54    0.00    0.00    8.74    0.00    0.00    0.00    8.74
01:53:39 PM    3   36.27    0.00   49.02    0.00    0.00    0.00    0.00    0.00    0.00   14.71
01:53:39 PM    4   28.71    0.00   41.58    0.00    0.00   13.86    0.00    0.00    0.00   15.84
01:53:39 PM    5   28.85    0.00   56.73    0.00    0.00    0.96    0.00    0.00    0.00   13.46
