  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:51:59      3.11      0.00      0.00      0.00      0.00      0.00
20:52:00      4.68      0.00      0.00      0.00      0.00      0.00
20:52:01      3.04      0.00      0.00      0.00      0.00      0.00
20:52:02      3.39      0.00      0.00      0.00      0.00      0.00
20:52:03      3.92      0.00      0.00      0.00      0.00      0.00
20:52:04      3.17      0.00      0.00      0.00      0.00      0.00
20:52:05      3.98      0.00      0.00      0.00      0.00      0.00
20:52:06      3.80      0.00      0.00      0.00      0.00      0.00
20:52:07      4.45      0.00      0.00      0.00      0.00      0.00
20:52:08      3.98      0.00      0.00      0.00      0.00      0.00
20:52:09      4.92      1.43      0.00      0.00      0.00      0.00
20:52:10      5.43      2.03      0.00      0.00      0.00      0.00
20:52:11      5.57      1.14      0.00      0.00      0.00      0.00
20:52:12      3.16      0.00      0.00      0.00      0.00      0.00
20:52:13      4.39      0.18    293.42  363171.0    227.05  162896.5
20:52:14      3.22      0.00    676.66  845671.0    261.45  379425.6
20:52:15      3.45      0.00    674.20  841891.8    258.80  375306.4
20:52:16      3.51      0.00    685.96  841611.1    272.68  378013.4
20:52:17      3.45      0.00    691.02  842913.0    270.49  369022.9
20:52:18      3.51      0.00    692.28  843091.5    273.69  375013.5
20:52:19      4.27      0.06    688.66  841231.1    270.81  369396.9
20:52:20      5.21      0.00    680.60  841915.6    270.22  368651.3
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:52:21      3.22      0.00    686.13  839209.3    270.61  369291.8
20:52:22      5.03      0.00    685.23  838761.6    274.43  373846.4
20:52:23      2.82      0.06    682.31  838423.9    272.72  380123.9
20:52:24      4.21      0.00    669.76  837476.2    270.92  369825.5
20:52:25      2.28      0.00    691.57  836560.7    271.10  370002.6
20:52:26      3.98      0.00    689.81  838589.9    271.67  370607.9
20:52:27      3.45      0.00    687.42  838465.2    270.36  368790.4
20:52:28      2.75      0.00    689.01  837005.0    270.56  368830.4
20:52:29      3.10      0.00    679.34  839472.2    270.68  369487.6
20:52:30      2.75      0.00    678.27  836463.2    270.96  369399.4
20:52:31      3.51      0.06    688.62  838055.6    270.99  369491.3
20:52:32      1.58      0.00    688.51  840421.0    270.74  369449.7
20:52:33      4.56      0.00    353.98  454375.4    151.90  207259.7
20:52:34      2.93      0.00      0.00      0.00      0.00      0.00
20:52:35      4.21      0.00      0.00      0.00      0.00      0.00
20:52:36      2.11      0.00      0.00      0.00      0.00      0.00
20:52:37      5.74      0.00      0.00      0.00      0.00      0.00
20:52:38      3.16      0.00      0.00      0.00      0.00      0.00
20:52:39      5.15      0.00      0.00      0.00      0.00      0.00
20:52:40      4.10      0.00      0.00      0.00      0.00      0.00
20:52:41      5.68      0.00      0.00      0.00      0.00      0.00
20:52:42      5.50      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:52:43      6.56      0.00      0.00      0.00      0.00      0.00
20:52:44      4.74      0.00      0.00      0.00      0.00      0.00
20:52:45      6.03      0.00      0.00      0.00      0.00      0.00
20:52:46      5.50      0.00      0.00      0.00      0.00      0.00
20:52:47      5.85      0.00      0.00      0.00      0.00      0.00
20:52:48      4.57      0.00      0.00      0.00      0.00      0.00
20:52:49      3.57      0.00      0.00      0.00      0.00      0.00
20:52:50      3.75      0.00      0.00      0.00      0.00      0.00
20:52:51      1.93      0.00      0.00      0.00      0.00      0.00
20:52:52      7.53      4.73      0.00      0.00      0.00      0.00
20:52:53      8.88      4.80      0.00      0.00      0.00      0.00
20:52:54      6.51      4.74      0.00      0.00      0.00      0.00
20:52:55      6.62      2.80      0.00      0.00      0.00      0.00
20:52:56      8.44      2.73      0.00      0.00      0.00      0.00
20:52:57      6.23      3.25      0.00      0.00      0.00      0.00
20:52:58      7.58      2.37      0.00      0.00      0.00      0.00
20:52:59      8.90      3.03      0.00      0.00      0.00      0.00
20:53:00      6.27      1.61      0.00      0.00      0.00      0.00
20:53:01      7.06      3.48      0.00      0.00      0.00      0.00
20:53:02      6.88      2.46      0.00      0.00      0.00      0.00
20:53:03      8.06      4.32      0.00      0.00      0.00      0.00
20:53:04      4.37      2.42      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:53:05      5.52      1.94      0.00      0.00      0.00      0.00
