Server address : 10.10.1.1:4433, Client address 10.10.1.2:5132
Server address : 10.10.2.1:6627, Client address 10.10.2.2:4745
Server address : 10.10.1.1:5290, Client address 10.10.1.2:6145
Server address : 10.10.2.1:4901, Client address 10.10.2.2:6007
Server address : 10.10.1.1:4640, Client address 10.10.1.2:5666
Server address : 10.10.2.1:6232, Client address 10.10.2.2:6117
Server address : 10.10.1.1:4940, Client address 10.10.1.2:6699
Server address : 10.10.2.1:5883, Client address 10.10.2.2:6936
Server address : 10.10.1.1:5116, Client address 10.10.1.2:5387
