  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
01:57:30      6.77      0.93      0.00      0.00      0.00      0.00
01:57:31      7.73      0.66      0.00      0.00      0.00      0.00
01:57:32     12.04      4.49      0.00      0.00      0.00      0.00
01:57:33      7.43      0.00      0.00      0.00      0.00      0.00
01:57:34      6.32      0.00    288.10  43401.72    222.32  33345.52
01:57:35      6.09      0.00    717.62  1.04e+06    583.30  813750.4
01:57:36      6.51      0.06    764.34  1.46e+06    627.57  1.17e+06
01:57:37      7.02      0.00    752.89  1.45e+06    619.03  1.17e+06
01:57:38      4.98      0.00    764.48  1.46e+06    629.84  1.16e+06
01:57:39      3.86      0.00    780.20  1.45e+06    633.73  1.17e+06
01:57:40      3.57      0.00    785.82  1.45e+06    656.26  1.18e+06
01:57:41      1.29      0.06    779.73  1.46e+06    657.70  1.18e+06
01:57:42      2.23      0.00    787.03  1.46e+06    651.22  1.17e+06
01:57:43      3.22      0.00    781.45  1.45e+06    643.02  1.17e+06
01:57:44      4.80      0.00    786.13  1.45e+06    647.66  1.17e+06
01:57:45      5.21      0.06    775.05  1.45e+06    640.98  1.16e+06
01:57:46      5.80      0.06    784.13  1.46e+06    653.32  1.17e+06
01:57:47      7.38      0.00    775.16  1.44e+06    639.13  1.18e+06
01:57:48      8.20      0.06    781.17  1.45e+06    647.47  1.18e+06
01:57:49      5.56      0.00    783.83  1.45e+06    649.68  1.17e+06
01:57:50      6.97      0.06    785.88  1.45e+06    646.86  1.18e+06
01:57:51      6.61      0.00    795.04  1.45e+06    643.39  1.16e+06
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
01:57:52      5.79      0.00    777.74  1.45e+06    649.07  1.18e+06
01:57:53      6.20      0.00    786.01  1.45e+06    650.83  1.18e+06
01:57:54      2.40      0.00    596.42  1.10e+06    496.35  894422.5
01:57:55      5.79      0.00      0.00      0.00      0.00      0.00
01:57:56      1.93      0.00      0.06      0.06      0.00      0.00
01:57:57      3.54      0.09      0.00      0.00      0.00      0.00
01:57:58      1.93      0.00      0.00      0.00      0.00      0.00
01:57:59     23.21     19.11      0.00      0.00      0.00      0.00
01:58:00     23.09     18.55      0.00      0.00      0.00      0.00
01:58:01     31.00     18.21      0.00      0.00      0.00      0.00
