  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:24:07      4.78      0.00      0.00      0.00      0.00      0.00
10:24:08      2.87      0.00      0.00      0.00      0.00      0.00
10:24:09      3.04      0.00      0.00      0.00      0.00      0.00
10:24:10      3.22      0.00      0.00      0.00      0.00      0.00
10:24:11      2.63      0.00      0.00      0.00      0.00      0.00
10:24:12      3.10      0.00      0.00      0.00      0.00      0.00
10:24:13      3.51      0.00      0.00      0.00      0.00      0.00
10:24:14      3.70      0.00      0.00      0.00      0.00      0.00
10:24:15      3.92      0.00      0.00      0.00      0.00      0.00
10:24:16      2.22      0.00      0.00      0.00      0.00      0.00
10:24:17      2.99      0.00      0.00      0.00      0.00      0.00
10:24:18      3.45      0.00      0.00      0.00      0.00      0.00
10:24:19      4.87      0.06      0.00      0.00      0.00      0.00
10:24:20      4.10      0.00      0.00      0.00      0.00      0.00
10:24:21      4.68      0.00      0.00      0.00      0.00      0.00
10:24:22      4.09      2.15      0.00      0.00      0.00      0.00
10:24:23      4.98      0.65      0.00      0.00      0.00      0.00
10:24:24      3.76      0.06      0.00      0.00      0.00      0.00
10:24:25      2.75      0.00      0.00      0.00      0.00      0.00
10:24:26      3.92      0.00      0.00      0.00      0.00      0.00
10:24:27      3.40      0.00      0.00      0.00      0.00      0.00
10:24:28      5.50      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:24:29      2.17      0.00      0.00      0.00      0.00      0.00
10:24:30      6.73      0.00      0.00      0.00      0.00      0.00
10:24:31      3.06      0.07      0.00      0.00      0.00      0.00
10:24:32      7.65      2.00      0.00      0.00      0.00      0.00
10:24:33      2.12      0.24      0.00      0.00      0.00      0.00
10:24:34      6.99      0.73      0.00      0.00      0.00      0.00
10:24:35      5.89      1.42      0.00      0.00      0.00      0.00
10:24:36      6.09      0.13      0.00      0.00      0.00      0.00
10:24:37      2.40      0.00    730.18  1.50e+06    736.95  1.82e+06
10:24:38      3.57      0.00    853.40  2.34e+06    740.71  2.84e+06
10:24:39      3.98      0.00    744.70  2.30e+06    723.96  2.84e+06
10:24:40      5.89      2.80    616.59  2.30e+06    783.02  2.84e+06
10:24:41      2.05      0.00    761.44  2.32e+06    773.47  2.83e+06
10:24:42      2.69      0.06    754.27  2.41e+06    704.12  2.77e+06
10:24:43      2.98      0.00    981.42  2.47e+06    874.34  2.70e+06
10:24:44      1.99      0.00    919.24  2.46e+06    845.29  2.72e+06
10:24:45      2.11      0.00    785.23  2.42e+06    726.90  2.72e+06
10:24:46      2.34      0.00    547.03  2.15e+06    967.29  2.83e+06
10:24:47      3.39      0.06    678.56  2.25e+06    788.40  2.78e+06
10:24:48      5.39      0.00    615.06  2.23e+06    951.72  2.84e+06
10:24:49      2.93      0.00    624.33  2.27e+06    800.66  2.78e+06
10:24:50      3.64      0.00    538.85  2.39e+06    693.48  2.71e+06
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:24:51      2.67      0.24    670.33  2.27e+06    823.49  2.79e+06
10:24:52      5.73      2.27    632.22  2.34e+06    822.45  2.65e+06
10:24:53      6.64      0.47    576.39  2.25e+06    689.06  2.71e+06
10:24:54      3.10      0.00    550.39  2.25e+06    735.31  2.74e+06
10:24:55      4.45      0.00    520.32  2.25e+06    690.30  2.71e+06
10:24:56      3.34      0.00    574.82  2.24e+06    967.93  2.62e+06
10:24:57      5.38      0.00    171.09  656137.5    273.36  889142.5
10:24:58      2.87      0.00      0.00      0.00      0.00      0.00
10:24:59      5.95      0.18      0.00      0.00      0.00      0.00
10:25:00      3.98      0.00      0.00      0.00      0.00      0.00
10:25:01      3.92      0.00      0.00      0.00      0.00      0.00
10:25:02      5.21      0.00      0.00      0.00      0.00      0.00
10:25:03      1.70      0.00      0.00      0.00      0.00      0.00
10:25:04      4.57      0.00      0.00      0.00      0.00      0.00
10:25:05      3.57      0.00      0.00      0.00      0.00      0.00
10:25:06      5.15      0.09      0.00      0.00      0.00      0.00
10:25:07      5.22      0.09      0.00      0.00      0.00      0.00
10:25:08      6.56      0.00      0.00      0.00      0.00      0.00
10:25:09      2.99      0.00      0.00      0.00      0.00      0.00
10:25:10      5.33      0.00      0.00      0.00      0.00      0.00
10:25:11      4.62      0.00      0.00      0.00      0.00      0.00
10:25:12      5.70      0.12      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:25:13      3.63      0.00      0.00      0.00      0.00      0.00
10:25:14      5.27      0.00      0.00      0.00      0.00      0.00
10:25:15      1.64      0.00      0.00      0.00      0.00      0.00
10:25:16      3.80      0.00      0.00      0.00      0.00      0.00
10:25:17      2.28      0.00      0.00      0.00      0.00      0.00
10:25:18      1.81      0.00      0.00      0.00      0.00      0.00
10:25:19      4.57      2.15      0.00      0.00      0.00      0.00
10:25:20      3.16      0.70      0.00      0.00      0.00      0.00
10:25:21      1.93      0.00      0.00      0.00      0.00      0.00
10:25:22      3.28      0.06      0.00      0.00      0.00      0.00
10:25:23      1.76      0.00      0.00      0.00      0.00      0.00
10:25:24      3.51      0.06      0.00      0.00      0.00      0.00
10:25:25      2.46      0.00      0.00      0.00      0.00      0.00
10:25:26      3.86      0.00      0.00      0.00      0.00      0.00
10:25:27      3.65      0.00      0.00      0.00      0.00      0.00
10:25:28      4.51      0.00      0.00      0.00      0.00      0.00
10:25:29      2.11      0.00      0.00      0.00      0.00      0.00
10:25:30      5.91      0.00      0.00      0.00      0.00      0.00
10:25:31      1.87      0.00      0.00      0.00      0.00      0.00
10:25:32      4.39      0.00      0.00      0.00      0.00      0.00
10:25:33      1.58      0.06      0.00      0.00      0.00      0.00
10:25:34      3.80      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:25:35      2.05      0.00      0.00      0.00      0.00      0.00
10:25:36      3.69      0.09      0.00      0.00      0.00      0.00
10:25:37      2.70      0.00      0.00      0.00      0.00      0.00
10:25:38      3.88      0.00      0.00      0.00      0.00      0.00
10:25:39      5.52      1.50      0.00      0.00      0.00      0.00
10:25:40      5.06      0.95      0.00      0.00      0.00      0.00
10:25:41      7.18      2.29      0.00      0.00      0.00      0.00
10:25:42      8.86      1.32      0.00      0.00      0.00      0.00
10:25:43      9.29      2.00      0.00      0.00      0.00      0.00
10:25:44      8.42      4.24      0.00      0.00      0.00      0.00
10:25:45      7.67      2.28      0.00      0.00      0.00      0.00
10:25:46      6.48      2.00      0.00      0.00      0.00      0.00
10:25:47      4.52      0.24      0.00      0.00      0.00      0.00
10:25:48      5.54      0.21      0.00      0.00      0.00      0.00
10:25:49      5.50      1.83      0.00      0.00      0.00      0.00
10:25:50      6.20      1.25      0.00      0.00      0.00      0.00
10:25:51      5.30      2.79      0.00      0.00      0.00      0.00
10:25:52      5.02      2.70      0.00      0.00      0.00      0.00
10:25:53      3.59      1.10      0.00      0.00      0.00      0.00
10:25:54      4.04      0.11      0.00      0.00      0.00      0.00
10:25:55      4.31      0.21      0.00      0.00      0.00      0.00
10:25:56      3.80      0.76      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
