  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:58:20  43964.20    294.67  42019.80    285.25      6.99      1.08
20:58:21  81567.58    541.25  80802.02    539.73      4.45      0.00
20:58:22  695494.6    264.94  629523.8    253.08      5.33      0.00
20:58:23  1.02e+06    436.49  952799.9    497.59      4.97      0.00
20:58:24  1.04e+06    470.24  969416.1    563.27      5.38      0.00
20:58:25  1.08e+06    478.91  971901.7    612.76      5.97      0.00
20:58:26  1.04e+06    495.52  965489.2    689.24      4.68      0.00
20:58:27  1.25e+06    718.72  1.16e+06    892.95      6.09      0.00
20:58:28  2.00e+06   1100.62  1.83e+06   1016.84      5.62      0.00
20:58:29  2.04e+06   1091.21  1.81e+06    962.65      6.03      0.00
20:58:30  2.05e+06   1043.14  1.81e+06   1057.84      5.03      0.00
20:58:31  2.04e+06   1010.62  1.88e+06    934.26      6.38      0.00
20:58:32  2.09e+06   1154.09  1.85e+06    891.68      5.34      0.00
20:58:33  2.08e+06   1004.14  1.88e+06    944.48      4.86      0.00
20:58:34  2.15e+06    895.81  1.87e+06    800.19      4.62      0.00
20:58:35  2.18e+06    860.91  1.88e+06    763.51      6.20      0.00
20:58:36  2.17e+06    874.51  1.88e+06    763.50      6.45      0.00
20:58:37  2.15e+06    864.18  1.86e+06    797.97      6.61      0.00
20:58:38  2.15e+06    861.34  1.93e+06    802.73      5.09      0.00
20:58:39  2.11e+06    887.18  1.94e+06    775.16      6.15      0.00
20:58:40  1.12e+06    478.42  1.01e+06    395.84      5.81      0.99
20:58:41      0.00      0.00      0.00      0.00      8.89      2.38
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:58:42      0.00      0.00      0.00      0.00      9.47      3.17
20:58:43      0.00      0.00      0.00      0.00      9.54      2.89
20:58:44      0.00      0.00      0.00      0.00      9.11      2.74
20:58:45      0.00      0.00      0.00      0.00      7.53      3.36
20:58:46      0.00      0.00      0.00      0.00      9.12      2.75
20:58:47      0.00      0.00      0.00      0.00      5.81      2.02
20:58:48      0.00      0.00      0.00      0.00      7.52      2.38
20:58:49      0.00      0.00      0.00      0.00      9.03      2.36
20:58:50      0.00      0.00      0.00      0.00      8.56      3.17
20:58:51      0.00      0.00      0.00      0.00      9.89      2.58
20:58:52      0.00      0.00      0.00      0.00      8.51      3.69
20:58:53      0.00      0.00      0.00      0.00      8.52      1.99
20:58:54      0.00      0.00      0.00      0.00      9.63      2.54
20:58:55      0.00      0.00      0.00      0.00     25.61     13.10
20:58:56      0.00      0.00      0.00      0.00     25.10     12.69
20:58:57      0.00      0.00      0.00      0.00      8.85      2.92
20:58:58      0.00      0.00      0.00      0.00      6.77      2.10
20:58:59      0.00      0.00      0.00      0.00      9.32      3.82
20:59:00      0.00      0.00      0.00      0.00      8.50      2.94
