Server address : 10.10.1.1:4433, Client address 10.10.1.2:4648
Server address : 10.10.2.1:5802, Client address 10.10.2.2:5590
Server address : 10.10.1.1:4859, Client address 10.10.1.2:4491
Server address : 10.10.2.1:5556, Client address 10.10.2.2:5000
Server address : 10.10.1.1:5995, Client address 10.10.1.2:5327
Server address : 10.10.2.1:6321, Client address 10.10.2.2:6343
Server address : 10.10.1.1:5090, Client address 10.10.1.2:6779
Server address : 10.10.2.1:4535, Client address 10.10.2.2:6985
Server address : 10.10.1.1:4806, Client address 10.10.1.2:6553
Server address : 10.10.2.1:5914, Client address 10.10.2.2:6845
