Server address : 10.10.1.1:4433, Client address 10.10.1.2:5414
Server address : 10.10.2.1:6010, Client address 10.10.2.2:6349
Server address : 10.10.1.1:4819, Client address 10.10.1.2:6748
Server address : 10.10.2.1:5727, Client address 10.10.2.2:4631
Server address : 10.10.1.1:4669, Client address 10.10.1.2:5135
Server address : 10.10.2.1:5317, Client address 10.10.2.2:6521
Server address : 10.10.1.1:6161, Client address 10.10.1.2:6413
Server address : 10.10.2.1:4443, Client address 10.10.2.2:6001
Server address : 10.10.1.1:6086, Client address 10.10.1.2:4475
Server address : 10.10.2.1:4638, Client address 10.10.2.2:6046
