  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
22:55:15  39578.07    264.52  37848.04    280.11      5.82      1.21
22:55:16  81066.09    553.51  80102.47    541.56      5.50      0.00
22:55:17  387501.1    337.37  386680.5    362.24      8.78      0.12
22:55:18  906557.1    373.34  981067.0    432.49      5.79      0.00
22:55:19  932653.3    505.78  995515.0    597.17      6.14      0.00
22:55:20  922585.6    492.56  998971.0    545.12      5.15      0.00
22:55:21  933833.2    492.94  995222.1    590.04      6.91      0.00
22:55:22  1.04e+06    687.37  1.12e+06    875.56      5.44      0.00
22:55:23  1.90e+06   1025.99  2.14e+06   1200.48      4.66      0.15
22:55:24  1.98e+06    807.90  2.21e+06   1024.27      4.97      0.00
22:55:25  1.97e+06    798.07  2.23e+06   1058.76      8.40      0.10
22:55:26  1.95e+06    752.60  2.21e+06   1058.24      5.55      0.10
22:55:27  1.93e+06    790.70  2.21e+06   1084.13      5.70      0.39
22:55:28  1.89e+06    726.32  2.22e+06    988.90      7.47      0.47
22:55:29  1.85e+06    739.53  2.19e+06    908.33      5.72      0.00
22:55:30  1.90e+06    665.22  2.29e+06    799.86      7.70      0.10
22:55:31  1.87e+06    594.87  2.19e+06    798.84      5.01      0.10
22:55:32  1.86e+06    604.01  2.19e+06    732.66      5.56      0.00
22:55:33  1.95e+06    587.00  2.20e+06    703.99      6.91      0.00
22:55:34  1.95e+06    571.66  2.20e+06    879.84      6.73      0.00
22:55:35  1.08e+06    335.65  1.25e+06    437.83      6.20      0.92
22:55:36      0.00      0.00      0.00      0.00      8.86      2.96
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
22:55:37      0.00      0.00      0.00      0.00     10.31      2.83
22:55:38      0.00      0.00      0.00      0.00      9.81      3.98
22:55:39      0.00      0.00      0.00      0.00      8.10      2.71
22:55:40      0.00      0.00      0.00      0.00      9.58      2.96
22:55:41      0.00      0.00      0.00      0.00     10.40      2.68
22:55:42      0.00      0.00      0.00      0.00      9.98      3.45
22:55:43      0.00      0.00      0.00      0.00     10.35      3.40
22:55:44      0.00      0.00      0.00      0.00      9.38      2.96
22:55:45      0.00      0.00      0.00      0.00      8.44      3.55
22:55:46      0.00      0.00      0.00      0.00     10.46      3.14
22:55:47      0.00      0.00      0.00      0.00     10.55      4.01
22:55:48      0.00      0.00      0.00      0.00     25.39     13.56
22:55:49      0.00      0.00      0.00      0.00     24.05     12.17
22:55:50      0.00      0.00      0.00      0.00      9.05      2.96
22:55:51      0.00      0.00      0.00      0.00      9.13      4.01
22:55:52      0.00      0.00      0.00      0.00     11.63      3.14
