Linux 5.15.0-86-generic (client.vingenzi-207649.improvprot-pg0.utah.cloudlab.us) 	05/27/2024 	_x86_64_	(32 CPU)

03:03:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:03:46 AM  all    1.82    0.00    0.82    0.00    0.00    0.31    0.00    0.00    0.00   97.05
03:03:46 AM    0    4.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
03:03:46 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:03:46 AM    2    1.01    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   97.98
03:03:46 AM    3    8.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
03:03:46 AM    4    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
03:03:46 AM    5    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
03:03:46 AM    6    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
03:03:46 AM    7    1.01    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   96.97
03:03:46 AM    8    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:03:46 AM    9    0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
03:03:46 AM   10    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
03:03:46 AM   11    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:03:46 AM   12    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
03:03:46 AM   13    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
03:03:46 AM   14    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:03:46 AM   15    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

03:03:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:03:47 AM  all    6.83    0.00   11.05    0.00    0.00    4.78    0.00    0.00    0.00   77.34
03:03:47 AM    0   11.00    0.00   13.00    0.00    0.00    5.00    0.00    0.00    0.00   71.00
03:03:47 AM    1    8.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
03:03:47 AM    2    5.05    0.00    9.09    0.00    0.00    9.09    0.00    0.00    0.00   76.77
03:03:47 AM    3    4.95    0.00    9.90    0.00    0.00    5.94    0.00    0.00    0.00   79.21
