  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
03:03:45      3.61      0.95      0.00      0.00      0.00      0.00
03:03:46      9.48      5.11  30547.08    205.44  28306.37    194.85
03:03:47      2.23      0.06  328867.3    932.23  291896.3    942.53
03:03:48      3.28      0.00  1.09e+06    364.55  987454.6    288.10
03:03:49      2.63      0.00  1.15e+06    669.00  1.07e+06    630.60
03:03:50      3.10      0.00  1.15e+06    681.49  1.07e+06    616.55
03:03:51      3.22      0.00  1.14e+06    657.15  1.06e+06    608.36
03:03:52      2.69      0.00  1.14e+06    636.68  1.06e+06    618.42
03:03:53      1.76      0.00  1.14e+06    618.16  1.07e+06    623.22
03:03:54      3.80      0.00  1.15e+06    645.19  1.08e+06    635.59
03:03:55      2.94      0.00  1.16e+06    647.14  1.08e+06    626.19
03:03:56      2.63      0.06  1.16e+06    656.42  1.07e+06    630.11
03:03:57      2.11      0.00  1.15e+06    668.12  1.07e+06    598.31
03:03:58      7.73      0.00  1.14e+06    656.68  1.07e+06    594.00
03:03:59      4.16      0.00  1.14e+06    646.75  1.07e+06    597.62
03:04:00      4.62      0.00  1.14e+06    648.80  1.07e+06    589.80
03:04:01      3.22      0.00  1.15e+06    612.44  1.07e+06    602.63
03:04:02      3.45      0.00  1.14e+06    621.08  1.07e+06    602.22
03:04:03      2.63      0.00  1.14e+06    606.59  1.06e+06    596.52
03:04:04      6.28      0.06  1.14e+06    619.40  1.07e+06    593.32
03:04:05      2.46      0.00  1.15e+06    596.95  1.07e+06    587.71
03:04:06      7.06      2.35  928620.2    458.71  867195.4    480.96
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
03:04:07     19.97     16.26      0.00      0.00      0.00      0.00
03:04:08     24.14     18.59      0.00      0.00      0.00      0.00
03:04:09     25.82     17.67      0.00      0.00      0.00      0.00
