  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:01:19      3.41      0.06      0.00      0.00      0.00      0.00
20:01:20      2.75      0.00      0.00      0.00      0.00      0.00
20:01:21      2.93      0.00      0.00      0.00      0.00      0.00
20:01:22      4.98      0.00      0.00      0.00      0.00      0.00
20:01:23      2.81      0.21      0.00      0.00      0.00      0.00
20:01:24      3.16      0.00      0.00      0.00      0.00      0.00
20:01:25      3.39      0.00      0.00      0.00      0.00      0.00
20:01:26      1.29      0.00      0.00      0.00      0.00      0.00
20:01:27      4.10      1.43      0.00      0.00      0.00      0.00
20:01:28      5.07      1.61      0.00      0.00      0.00      0.00
20:01:29      3.34      1.56      0.00      0.00      0.00      0.00
20:01:30      2.63      0.00      0.00      0.00      0.00      0.00
20:01:31      3.86      0.00    232.95  186633.4      0.00      0.00
20:01:32      4.39      0.00    538.96  420841.6      0.00      0.00
20:01:33      3.46      0.00    541.46  420236.4      0.00      0.00
20:01:34      2.75      0.00    551.47  420844.3      0.00      0.00
20:01:35      1.93      0.06    558.77  420213.6      0.00      0.00
20:01:36      3.39      0.06    552.04  421591.6      0.00      0.00
20:01:37      2.75      0.00    551.64  421562.4      0.00      0.00
20:01:38      3.63      0.00    551.24  422519.4      0.00      0.00
20:01:39      2.93      0.00    549.95  423127.3      0.00      0.00
20:01:40      2.81      0.00    553.39  422665.8      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:01:41      1.46      0.00    550.00  422364.7      0.00      0.00
20:01:42      2.99      0.00    554.62  422337.4      0.00      0.00
20:01:43      2.52      0.00    552.18  422573.8      0.00      0.00
20:01:44      3.16      0.00    560.99  421549.9      0.00      0.00
20:01:45      3.10      0.00    560.43  421440.7      0.00      0.00
20:01:46      4.33      0.00    562.03  421701.2      0.00      0.00
20:01:47      2.17      0.06    561.68  420136.1      0.00      0.00
20:01:48      3.45      0.00    541.28  419046.9      0.00      0.00
20:01:49      3.33      1.43    514.18  414830.4      0.00      0.00
20:01:50      4.78      1.36    324.15  423527.3      0.00      0.00
20:01:51      3.37      0.09    184.16  234846.3      0.00      0.00
20:01:52      4.16      0.00      0.00      0.00      0.00      0.00
20:01:53      2.34      0.00      0.00      0.00      0.00      0.00
20:01:54      3.86      0.00      0.00      0.00      0.00      0.00
20:01:55      2.05      0.00      0.00      0.00      0.00      0.00
20:01:56      4.45      0.00      0.00      0.00      0.00      0.00
20:01:57      3.04      0.00      0.00      0.00      0.00      0.00
20:01:58      2.34      0.00      0.00      0.00      0.00      0.00
20:01:59      3.34      0.00      0.00      0.00      0.00      0.00
20:02:00      2.81      0.00      0.00      0.00      0.00      0.00
20:02:01      3.86      0.00      0.00      0.00      0.00      0.00
20:02:02      2.63      0.06      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:02:03      3.40      0.00      0.00      0.00      0.00      0.00
20:02:04      3.45      0.00      0.00      0.00      0.00      0.00
20:02:05      3.51      0.00      0.00      0.00      0.00      0.00
20:02:06      3.10      0.00      0.00      0.00      0.00      0.00
20:02:07      2.63      0.00      0.00      0.00      0.00      0.00
20:02:08      3.16      0.06      0.00      0.00      0.00      0.00
20:02:09      3.04      0.12      0.00      0.00      0.00      0.00
20:02:10      1.81      0.00      0.00      0.00      0.00      0.00
20:02:11      3.10      0.06      0.00      0.00      0.00      0.00
20:02:12      3.80      0.00      0.00      0.00      0.00      0.00
20:02:13      7.65      4.63      0.00      0.00      0.00      0.00
20:02:14      8.64      4.14      0.00      0.00      0.00      0.00
20:02:15      9.17      5.21      0.00      0.00      0.00      0.00
20:02:16      7.27      2.31      0.00      0.00      0.00      0.00
20:02:17      7.22      2.62      0.00      0.00      0.00      0.00
20:02:18      4.53      3.50      0.00      0.00      0.00      0.00
20:02:19      9.98      2.19      0.00      0.00      0.00      0.00
20:02:20      5.20      2.40      0.00      0.00      0.00      0.00
20:02:21      6.39      2.31      0.00      0.00      0.00      0.00
20:02:22      6.37      2.21      0.00      0.00      0.00      0.00
20:02:23      7.84      4.06      0.00      0.00      0.00      0.00
20:02:24      4.79      2.28      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:02:25      5.92      2.73      0.00      0.00      0.00      0.00
20:02:26      5.55      2.95      0.00      0.00      0.00      0.00
