Linux 5.15.0-86-generic (client.vingenzi-208469.improvprot-pg0.utah.cloudlab.us) 	06/01/2024 	_x86_64_	(32 CPU)

09:17:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:17:25 PM  all    3.83    0.00    1.70    0.00    0.00    1.63    0.00    0.00    0.00   92.83
09:17:25 PM    0    9.18    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   83.67
09:17:25 PM    1   15.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
09:17:25 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:25 PM    3    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:17:25 PM    4    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:17:25 PM    5    0.00    0.00    0.00    0.00    0.00    9.00    0.00    0.00    0.00   91.00
09:17:25 PM    6    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:17:25 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:25 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:25 PM    9    7.14    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   84.69
09:17:25 PM   10    0.00    0.00    0.00    0.00    0.00    5.05    0.00    0.00    0.00   94.95
09:17:25 PM   11    0.00    0.00    0.00    0.00    0.00    6.12    0.00    0.00    0.00   93.88
09:17:25 PM   12   15.00    0.00    7.00    0.00    0.00    1.00    0.00    0.00    0.00   77.00
09:17:25 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:25 PM   14    9.09    0.00    5.05    0.00    0.00    5.05    0.00    0.00    0.00   80.81
09:17:25 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:17:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:17:26 PM  all   11.39    0.00    6.56    0.00    0.00    5.41    0.00    0.00    0.00   76.64
09:17:26 PM    0   51.02    0.00   29.59    0.00    0.00    0.00    0.00    0.00    0.00   19.39
09:17:26 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:26 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:26 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:26 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:26 PM    5    0.00    0.00    0.00    0.00    0.00   16.67    0.00    0.00    0.00   83.33
09:17:26 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:26 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:26 PM    8    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
09:17:26 PM    9   38.38    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   37.37
09:17:26 PM   10    0.00    0.00    0.00    0.00    0.00   11.76    0.00    0.00    0.00   88.24
09:17:26 PM   11    0.00    0.00    0.00    0.00    0.00   32.97    0.00    0.00    0.00   67.03
09:17:26 PM   12   28.00    0.00   18.00    0.00    0.00    1.00    0.00    0.00    0.00   53.00
09:17:26 PM   13   16.33    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:17:26 PM   14   44.55    0.00   18.81    0.00    0.00   27.72    0.00    0.00    0.00    8.91
09:17:26 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:17:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:17:27 PM  all   11.59    0.00    6.79    0.00    0.00    5.63    0.00    0.00    0.00   75.99
09:17:27 PM    0   51.00    0.00   30.00    0.00    0.00    0.00    0.00    0.00    0.00   19.00
09:17:27 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    5    0.00    0.00    0.00    0.00    0.00   24.44    0.00    0.00    0.00   75.56
09:17:27 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM    9   35.29    0.00   26.47    0.00    0.00    0.00    0.00    0.00    0.00   38.24
09:17:27 PM   10    0.00    0.00    0.00    0.00    0.00   12.79    0.00    0.00    0.00   87.21
09:17:27 PM   11    0.00    0.00    0.00    0.00    0.00   31.82    0.00    0.00    0.00   68.18
09:17:27 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:27 PM   13   49.00    0.00   30.00    0.00    0.00    0.00    0.00    0.00    0.00   21.00
09:17:27 PM   14   45.00    0.00   19.00    0.00    0.00   27.00    0.00    0.00    0.00    9.00
09:17:27 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

09:17:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:17:28 PM  all   11.70    0.00    6.43    0.00    0.00    5.40    0.00    0.00    0.00   76.48
09:17:28 PM    0   36.36    0.00   25.25    0.00    0.00    0.00    0.00    0.00    0.00   38.38
09:17:28 PM    1   11.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
09:17:28 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:28 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:28 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:28 PM    5    0.00    0.00    0.00    0.00    0.00   20.00    0.00    0.00    0.00   80.00
09:17:28 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:28 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:28 PM    8   18.37    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   70.41
09:17:28 PM    9   19.39    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   71.43
09:17:28 PM   10    0.00    0.00    0.00    0.00    0.00    9.52    0.00    0.00    0.00   90.48
09:17:28 PM   11    0.00    0.00    0.00    0.00    0.00   37.23    0.00    0.00    0.00   62.77
09:17:28 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:17:28 PM   13   47.47    0.00   30.30    0.00    0.00    0.00    0.00    0.00    0.00   22.22
09:17:28 PM   14   51.00    0.00   16.00    0.00    0.00   24.00    0.00    0.00    0.00    9.00
09:17:28 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

