Server address : 10.10.1.1:4433, Client address 10.10.1.2:6926
Server address : 10.10.2.1:5232, Client address 10.10.2.2:6298
Server address : 10.10.1.1:4656, Client address 10.10.1.2:5066
Server address : 10.10.2.1:5042, Client address 10.10.2.2:6649
Server address : 10.10.1.1:4780, Client address 10.10.1.2:6996
Server address : 10.10.2.1:6536, Client address 10.10.2.2:5205
Server address : 10.10.1.1:4875, Client address 10.10.1.2:5294
Server address : 10.10.2.1:6821, Client address 10.10.2.2:5357
Server address : 10.10.1.1:6980, Client address 10.10.1.2:5901
Server address : 10.10.2.1:6360, Client address 10.10.2.2:5666
