Linux 5.15.0-86-generic (client.vingenzi-208468.improvprot-pg0.wisc.cloudlab.us) 	06/01/2024 	_x86_64_	(64 CPU)

03:53:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:53:39 PM  all    3.78    0.00    2.17    0.00    0.00    1.89    0.00    0.00    0.00   92.16
03:53:39 PM    0   15.15    0.00   13.13    0.00    0.00    8.08    0.00    0.00    0.00   63.64
03:53:39 PM    1   19.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
03:53:39 PM    2   13.83    0.00    9.57    0.00    0.00    8.51    0.00    0.00    0.00   68.09
03:53:39 PM    3   20.20    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   65.66
03:53:39 PM    4   21.43    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   67.35
03:53:39 PM    5   13.13    0.00    6.06    0.00    0.00   23.23    0.00    0.00    0.00   57.58
03:53:39 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM    8    0.00    0.00    0.00    0.00    0.00   13.68    0.00    0.00    0.00   86.32
03:53:39 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   15    0.00    0.00    0.00    0.00    0.00    8.51    0.00    0.00    0.00   91.49
03:53:39 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   18    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:53:39 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:53:39 PM   26   17.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
03:53:39 PM   27    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
