  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:15:38      5.99      3.17      0.00      0.00      0.00      0.00
12:15:39      6.33      0.47  1.73e+06    870.39  1.80e+06    604.17
12:15:40      2.69      0.00  2.57e+06   1167.34  2.72e+06    571.44
12:15:41      4.33      0.00  2.56e+06   1123.06  2.74e+06    515.09
12:15:42      4.92      2.21  2.50e+06   1023.94  2.80e+06    657.31
12:15:43      4.55      0.65  2.35e+06    760.68  2.96e+06    954.97
12:15:44      3.10      0.00  2.48e+06    741.71  2.75e+06    717.69
12:15:45      3.51      0.00  2.42e+06    594.15  2.83e+06    641.43
12:15:46      4.27      0.00  2.39e+06    603.62  2.89e+06    661.27
12:15:47      2.99      0.00  2.42e+06    621.64  2.87e+06    685.30
12:15:48      4.92      0.00  2.36e+06    626.10  2.90e+06    651.87
12:15:49      2.81      0.00  2.34e+06    786.43  2.94e+06    976.02
12:15:50      5.64      0.00  2.52e+06    717.89  2.69e+06    583.98
12:15:51      2.69      0.00  2.64e+06    843.64  2.55e+06    402.08
12:15:52      4.21      0.00  2.70e+06    878.46  2.46e+06    478.91
12:15:53      4.16      0.00  2.81e+06    861.58  2.29e+06    399.17
12:15:54      5.09      0.00  2.45e+06    534.30  2.66e+06    561.64
12:15:55      3.75      0.00  2.40e+06    474.66  2.75e+06    727.67
12:15:56      2.58      0.00  2.45e+06    462.81  2.69e+06    848.99
12:15:57      4.16      0.06  2.44e+06    411.60  2.62e+06    835.91
12:15:58      4.57      0.00  2.61e+06    526.58  2.47e+06    685.39
12:15:59      4.75      0.92  706539.8    169.89  884952.7    193.75
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:16:00      4.58      2.20      0.00      0.00      0.00      0.00
12:16:01      6.46      2.22      0.00      0.00      0.00      0.00
12:16:02      5.37      1.63      0.00      0.00      0.00      0.00
12:16:03      4.35      2.18      0.00      0.00      0.00      0.00
12:16:04      6.57      2.51      0.00      0.00      0.00      0.00
12:16:05      4.62      2.18      0.00      0.00      0.00      0.00
12:16:06      5.10      2.35      0.00      0.00      0.00      0.00
12:16:07      6.17      2.04      0.00      0.00      0.00      0.00
12:16:08      5.26      2.48      0.00      0.00      0.00      0.00
12:16:09      4.73      2.24      0.00      0.00      0.00      0.00
12:16:10      5.83      2.04      0.00      0.00      0.00      0.00
12:16:11      7.45      1.58      0.00      0.00      0.00      0.00
12:16:12      4.97      2.24      0.00      0.00      0.00      0.00
12:16:13      7.29      2.04      0.00      0.00      0.00      0.00
12:16:14      6.51      2.11      0.00      0.00      0.00      0.00
12:16:15      5.80      2.30      0.00      0.00      0.00      0.00
12:16:16      6.50      2.21      0.00      0.00      0.00      0.00
12:16:17      5.98      2.52      0.00      0.00      0.00      0.00
12:16:18      6.02      2.24      0.00      0.00      0.00      0.00
12:16:19      6.47      2.04      0.00      0.00      0.00      0.00
