  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:08:22      2.26      0.92      0.00      0.00      0.00      0.00
20:08:23      4.56      0.34      0.00      0.00      0.00      0.00
20:08:24      2.40      0.00      0.00      0.00      0.00      0.00
20:08:25      5.49      0.15      0.00      0.00      0.00      0.00
20:08:26      2.99      0.00      0.00      0.00      0.00      0.00
20:08:27      4.10      0.00      0.00      0.00      0.00      0.00
20:08:28      3.92      0.00      0.00      0.00      0.00      0.00
20:08:29      5.79      0.06      0.00      0.00      0.00      0.00
20:08:30      4.57      0.00      0.00      0.00      0.00      0.00
20:08:31      5.22      0.07      0.00      0.00      0.00      0.00
20:08:32      6.78      2.24      0.00      0.00      0.00      0.00
20:08:33     10.40      2.28      0.00      0.00      0.00      0.00
20:08:34      4.69      0.00      0.00      0.00      0.00      0.00
20:08:35      4.39      0.00    145.89  109367.4      0.00      0.00
20:08:36      4.45      0.00    304.12  404811.0      0.00      0.00
20:08:37      5.79      0.00    304.10  404685.9      0.00      0.00
20:08:38      3.51      0.00    315.90  405910.9      0.00      0.00
20:08:39      5.56      0.00    327.49  406678.6      0.00      0.00
20:08:40      2.81      0.00    327.86  407025.5      0.00      0.00
20:08:41      3.98      0.00    327.70  406908.0      0.00      0.00
20:08:42      3.28      0.00    327.65  407079.7      0.00      0.00
20:08:43      4.45      0.06    327.83  406960.0      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:08:44      4.27      0.00    333.88  414537.0      0.00      0.00
20:08:45      5.79      0.06    344.29  426469.6      0.00      0.00
20:08:46      4.45      0.12    344.44  427008.0      0.00      0.00
20:08:47      4.04      0.00    328.80  418302.1      0.00      0.00
20:08:48      4.62      0.00    304.52  407798.7      0.00      0.00
20:08:49      5.33      0.00    273.50  372938.8      0.00      0.00
20:08:50      4.39      0.00    273.71  373546.6      0.00      0.00
20:08:51      4.51      0.23    273.61  373127.1      0.00      0.00
20:08:52      3.22      0.00    273.32  373218.3      0.00      0.00
20:08:53      2.58      0.00    273.72  373526.9      0.00      0.00
20:08:54      4.39      0.00    273.80  373598.4      0.00      0.00
20:08:55      3.57      0.06    193.01  263133.5      0.00      0.00
20:08:56      4.10      0.00      0.00      0.00      0.00      0.00
20:08:57      2.22      0.00      0.00      0.00      0.00      0.00
20:08:58      4.27      0.00      0.00      0.00      0.00      0.00
20:08:59      3.10      0.00      0.00      0.00      0.00      0.00
20:09:00      2.81      0.00      0.00      0.00      0.00      0.00
20:09:01      2.17      0.00      0.00      0.00      0.00      0.00
20:09:02      3.98      0.06      0.00      0.00      0.00      0.00
20:09:03      3.75      0.00      0.00      0.00      0.00      0.00
20:09:04      3.45      0.00      0.00      0.00      0.00      0.00
20:09:05      2.34      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:09:06      4.68      0.00      0.00      0.00      0.00      0.00
20:09:07      2.52      0.06      0.00      0.00      0.00      0.00
20:09:08      4.16      0.18      0.00      0.00      0.00      0.00
20:09:09      3.57      0.06      0.00      0.00      0.00      0.00
20:09:10      2.52      0.00      0.00      0.00      0.00      0.00
20:09:11      2.93      0.12      0.00      0.00      0.00      0.00
20:09:12      3.63      0.00      0.00      0.00      0.00      0.00
20:09:13      9.26      4.63      0.00      0.00      0.00      0.00
20:09:14      8.04      4.36      0.00      0.00      0.00      0.00
20:09:15      8.60      5.34      0.00      0.00      0.00      0.00
20:09:16      6.48      2.39      0.00      0.00      0.00      0.00
20:09:17      8.87      3.24      0.00      0.00      0.00      0.00
20:09:18      3.41      1.11      0.00      0.00      0.00      0.00
20:09:19      6.08      2.08      0.00      0.00      0.00      0.00
20:09:20      4.43      2.28      0.00      0.00      0.00      0.00
20:09:21      8.26      2.94      0.00      0.00      0.00      0.00
20:09:22      5.31      2.12      0.00      0.00      0.00      0.00
20:09:23      5.63      3.26      0.00      0.00      0.00      0.00
20:09:24      6.59      2.80      0.00      0.00      0.00      0.00
20:09:25      6.26      3.80      0.00      0.00      0.00      0.00
20:09:26      4.82      2.48      0.00      0.00      0.00      0.00
