Server address : 10.10.1.1:4433, Client address 10.10.1.2:5354
Server address : 10.10.2.1:4928, Client address 10.10.2.2:4533
Server address : 10.10.1.1:6323, Client address 10.10.1.2:5733
Server address : 10.10.2.1:4451, Client address 10.10.2.2:4920
Server address : 10.10.1.1:6200, Client address 10.10.1.2:5500
Server address : 10.10.2.1:5485, Client address 10.10.2.2:6359
Server address : 10.10.1.1:6550, Client address 10.10.1.2:5964
Server address : 10.10.2.1:6039, Client address 10.10.2.2:6625
Server address : 10.10.1.1:5986, Client address 10.10.1.2:5424
Server address : 10.10.2.1:5075, Client address 10.10.2.2:6740
