  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:44:10      2.07      0.00      0.00      0.00      0.00      0.00
21:44:11      3.92      0.06      0.00      0.00      0.00      0.00
21:44:12      2.87      0.00      0.00      0.00      0.00      0.00
21:44:13      3.39      0.00      0.00      0.00      0.00      0.00
21:44:14      3.04      0.00      0.00      0.00      0.00      0.00
21:44:15      1.77      0.07      0.00      0.00      0.00      0.00
21:44:16      6.03      2.26      0.00      0.00      0.00      0.00
21:44:17      3.89      0.34      0.00      0.00      0.00      0.00
21:44:18      4.74      0.00      0.00      0.00      0.00      0.00
21:44:19      5.40      2.14      0.00      0.00      0.00      0.00
21:44:20      8.05      2.32      0.00      0.00      0.00      0.00
21:44:21      5.15      0.13      0.00      0.00      0.00      0.00
21:44:22      3.53      0.06      0.00      0.00      0.00      0.00
21:44:23      2.63      0.00    241.57  681015.4    729.04  621439.7
21:44:24      4.16      0.00    328.63  891749.7    729.37  722076.2
21:44:25      2.81      0.00    319.55  890676.6    504.43  712486.5
21:44:26      4.10      0.21    341.10  891706.5    506.92  730974.2
21:44:27      3.34      0.00    488.56  918105.4    494.00  696973.2
21:44:28      2.11      0.00    499.93  913791.7    466.32  834767.1
21:44:29      3.04      0.06    328.38  893457.8    496.44  731657.0
21:44:30      3.69      0.00    327.11  890682.8    540.73  718007.0
21:44:31      4.39      0.00    327.15  891567.6    949.96  902603.5
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:44:32      4.10      0.00    327.68  892186.2    953.75  899204.4
21:44:33      4.62      0.00    326.97  890110.6    941.11  892716.7
21:44:34      4.57      0.00    328.51  888955.5    960.27  902187.3
21:44:35      5.98      0.00    327.99  893216.8    946.56  911905.3
21:44:36      4.39      0.00    327.86  892605.3    934.07  892297.4
21:44:37      5.03      0.00    327.01  891028.8    844.02  902454.9
21:44:38      4.74      0.00    326.82  890419.9    784.05  915328.3
21:44:39      4.15      0.00    327.21  891173.2    766.18  901171.2
21:44:40      3.92      0.00    327.61  892026.5    765.22  886927.7
21:44:41      5.15      0.00    328.00  893115.5    767.20  887804.4
21:44:42      2.34      0.00    328.69  893648.1    777.53  903972.1
21:44:43      2.87      0.00     43.08  116589.3    119.71  135852.3
21:44:44      2.05      0.00      0.00      0.00      0.00      0.00
21:44:45      3.57      0.00      0.00      0.00      0.00      0.00
21:44:46      2.22      0.00      0.00      0.00      0.00      0.00
21:44:47      4.16      0.00      0.00      0.00      0.00      0.00
21:44:48      3.39      0.00      0.00      0.00      0.00      0.00
21:44:49      4.92      0.00      0.00      0.00      0.00      0.00
21:44:50      4.33      0.00      0.00      0.00      0.00      0.00
21:44:51      4.33      0.00      0.00      0.00      0.00      0.00
21:44:52      3.80      0.00      0.00      0.00      0.00      0.00
21:44:53      5.44      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:44:54      3.45      0.00      0.00      0.00      0.00      0.00
21:44:55      4.92      0.00      0.00      0.00      0.00      0.00
21:44:56      2.58      0.00      0.00      0.00      0.00      0.00
21:44:57      5.27      0.00      0.00      0.00      0.00      0.00
21:44:58      3.39      0.06      0.00      0.00      0.00      0.00
21:44:59      6.03      0.00      0.00      0.00      0.00      0.00
21:45:00      3.28      0.00      0.00      0.00      0.00      0.00
21:45:01      5.44      0.00      0.00      0.00      0.00      0.00
21:45:02      5.32      4.15      0.00      0.00      0.00      0.00
21:45:03     12.38      4.56      0.00      0.00      0.00      0.00
21:45:04      7.31      5.32      0.00      0.00      0.00      0.00
21:45:05      8.93      2.42      0.00      0.00      0.00      0.00
21:45:06      6.72      2.89      0.00      0.00      0.00      0.00
21:45:07      8.39      3.06      0.00      0.00      0.00      0.00
21:45:08      4.08      2.03      0.00      0.00      0.00      0.00
21:45:09      8.79      2.74      0.00      0.00      0.00      0.00
21:45:10      5.08      2.38      0.00      0.00      0.00      0.00
21:45:11     10.52      3.92      0.00      0.00      0.00      0.00
21:45:12      5.35      2.42      0.00      0.00      0.00      0.00
21:45:13      7.17      2.04      0.00      0.00      0.00      0.00
21:45:14      8.18      4.46      0.00      0.00      0.00      0.00
21:45:15      6.13      2.28      0.00      0.00      0.00      0.00
