  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
13:32:22      7.01      4.49      0.00      0.00      0.00      0.00
13:32:23      2.34      0.00      0.00      0.00      0.00      0.00
13:32:24      3.63      0.00    668.92  100586.2    552.66  82991.80
13:32:25      1.87      0.00    562.65  1.07e+06    424.28  846151.8
13:32:26      5.56      0.00    945.22  1.23e+06    696.16  1.01e+06
13:32:27      2.76      0.00    964.98  1.24e+06    685.72  998818.5
13:32:28      4.62      0.00    982.67  1.26e+06    697.14  975631.1
13:32:29      3.51      0.00    956.26  1.23e+06    695.08  974303.5
13:32:30      4.46      0.06    967.87  1.22e+06    723.45  996454.4
13:32:31      3.16      0.00    952.50  1.19e+06    762.76  1.03e+06
13:32:32      3.57      0.00    969.63  1.22e+06    772.66  1.02e+06
13:32:33      3.92      0.00    868.57  1.26e+06    713.73  982466.3
13:32:34      2.46      0.00    893.45  1.25e+06    736.19  1.01e+06
13:32:35      4.97      0.00    853.09  1.21e+06    715.11  992047.8
13:32:36      1.41      0.00    842.50  1.20e+06    711.08  1.00e+06
13:32:37      2.58      0.00    849.63  1.20e+06    634.17  1.03e+06
13:32:38      1.87      0.00    839.77  1.20e+06    626.05  1.02e+06
13:32:39      5.09      0.00    829.27  1.18e+06    612.10  1.01e+06
13:32:40      2.46      0.00    833.23  1.19e+06    635.80  1.03e+06
13:32:41      3.51      0.00    855.74  1.22e+06    645.52  1.02e+06
13:32:42      3.80      0.00    837.66  1.23e+06    661.19  1.03e+06
13:32:43      2.11      0.00    874.66  1.23e+06    651.66  1.03e+06
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
13:32:44      3.58      0.00    363.79  513590.9    265.78  419573.4
13:32:45      3.45      0.00      0.00      0.00      0.00      0.00
13:32:46      3.92      0.00      0.00      0.00      0.00      0.00
13:32:47     16.11     12.77      0.00      0.00      0.00      0.00
13:32:48     26.15     22.24      0.00      0.00      0.00      0.00
