  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:59:50      6.47      1.35      0.00      0.00      0.00      0.00
11:59:51      9.00      4.49      0.00      0.00      0.00      0.00
11:59:52      3.69      0.00      0.00      0.00      0.00      0.00
11:59:53      1.87      0.00    344.38  94161.72    373.34  94182.06
11:59:54      2.22      0.00    758.64  206150.2    782.15  206237.1
11:59:55      2.63      0.00    669.37  209389.0    648.97  209177.3
11:59:56      2.40      0.00    716.49  207363.5    628.83  207413.6
11:59:57      3.52      0.06    650.73  208423.8    656.72  208260.8
11:59:58      3.22      0.00    676.16  207773.3    669.86  207526.9
11:59:59      3.28      0.00    669.20  207272.9    663.67  207308.6
12:00:00      3.04      0.00    677.35  207877.4    655.75  207889.2
12:00:01      3.10      0.06    676.10  207588.4    665.18  207587.4
12:00:02      4.04      0.00    639.58  207541.2    676.36  207507.4
12:00:03      3.51      0.00    650.60  207564.2    682.75  207636.4
12:00:04      4.39      0.00    686.87  207644.8    629.85  207697.4
12:00:05      1.64      0.00    629.00  208250.3    667.89  208212.0
12:00:06      2.40      0.00    661.19  208011.1    637.87  207918.3
12:00:07      1.46      0.00    687.15  207156.4    656.86  207159.0
12:00:08      2.28      0.00    683.94  208082.7    642.11  207801.1
12:00:09      3.92      0.00    659.42  207407.8    670.94  207477.5
12:00:10      1.99      0.00    683.16  207728.1    632.36  207495.0
12:00:11      1.81      0.00    677.90  207559.1    631.56  207674.7
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:00:12      3.69      0.00    661.04  207433.0    657.62  207511.5
12:00:13      2.63      0.00    147.48  104555.2    152.45  105271.2
12:00:14      2.34      0.00      0.00      0.00      0.00      0.00
12:00:15      1.93      0.00      0.00      0.00      0.00      0.00
12:00:16     17.11     12.66      0.00      0.00      0.00      0.00
12:00:17     26.95     22.67      0.00      0.00      0.00      0.00
