  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:36:25  62882.35    414.44  46005.47    300.59      8.13      1.50
16:36:26  904243.2    367.37  703218.0    296.91      5.79      0.00
16:36:27  1.06e+06    385.39  831934.1    333.28      5.62      0.00
16:36:28  1.07e+06    401.12  809286.3    349.86      6.26      0.00
16:36:29  1.10e+06    432.38  804917.2    349.59      5.44      0.00
16:36:30  1.15e+06    444.48  846797.6    350.85      6.79      0.00
16:36:31  1.60e+06    571.82  1.16e+06    481.38      6.32      0.00
16:36:32  1.63e+06    478.01  1.20e+06    461.02      5.69      0.00
16:36:33  1.64e+06    457.01  1.20e+06    470.62      4.51      0.00
16:36:34  1.64e+06    470.47  1.20e+06    470.25      6.14      0.00
16:36:35  1.64e+06    466.27  1.20e+06    472.70      5.03      0.00
16:36:36  1.64e+06    475.23  1.20e+06    474.21      7.03      0.00
16:36:37  1.63e+06    470.17  1.21e+06    465.19      5.52      0.00
16:36:38  1.64e+06    469.46  1.20e+06    478.08      5.79      0.00
16:36:39  1.65e+06    458.63  1.20e+06    472.35      4.51      0.00
16:36:40  1.64e+06    459.91  1.18e+06    472.92      5.85      0.00
16:36:41  1.64e+06    461.47  1.18e+06    480.11      5.44      0.00
16:36:42  1.64e+06    402.31  1.19e+06    476.83      5.91      0.00
16:36:43  1.64e+06    385.90  1.20e+06    469.91      4.97      0.06
16:36:44  1.64e+06    383.81  1.20e+06    471.39      5.09      0.00
16:36:45  1.01e+06    235.21  742529.7    294.46      6.69      0.99
16:36:46      0.00      0.00      0.00      0.00      7.19      2.44
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:36:47      0.00      0.00      0.00      0.00      7.94      3.34
16:36:48      0.00      0.00      0.00      0.00      9.87      3.98
16:36:49      0.00      0.00      0.00      0.00      7.80      2.71
16:36:50      0.00      0.00      0.00      0.00      8.32      2.29
16:36:51      0.00      0.00      0.00      0.00      8.71      2.58
16:36:52      0.00      0.00      0.00      0.00      7.00      2.01
16:36:53      0.00      0.00      0.00      0.00      8.22      2.38
16:36:54      0.00      0.00      0.00      0.00     10.98      3.30
16:36:55      0.00      0.00      0.00      0.00      7.83      2.45
16:36:56      0.00      0.00      0.00      0.00      9.58      3.89
16:36:57      0.00      0.00      0.00      0.00     10.39      3.31
16:36:58      0.00      0.00      0.00      0.00      8.38      2.70
16:36:59      0.00      0.00      0.00      0.00     24.15     12.10
16:37:00      0.00      0.00      0.00      0.00     24.27     12.80
16:37:01      0.00      0.00      0.00      0.00     10.32      4.31
16:37:02      0.00      0.00      0.00      0.00      8.18      2.10
16:37:03      0.00      0.00      0.00      0.00     10.51      4.46
16:37:04      0.00      0.00      0.00      0.00      9.76      2.75
