  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:47:27  88047.45    549.91  84517.28    550.35      6.64      0.24
16:47:28  880936.9    271.46  1.05e+06    260.44      4.97      0.00
16:47:29  939159.8    489.69  1.13e+06    323.95      5.62      0.00
16:47:30  899895.9    418.22  1.13e+06    316.41      5.75      0.00
16:47:31  891584.0    433.98  1.13e+06    325.33      7.79      2.78
16:47:32  1.23e+06    568.12  1.37e+06    503.20      5.74      0.00
16:47:33  1.41e+06    571.58  1.59e+06    769.93      5.69      0.06
16:47:34  1.40e+06    355.11  1.70e+06    537.18      6.26      0.00
16:47:35  1.38e+06    388.52  1.70e+06    579.59      5.55      0.00
16:47:36  1.39e+06    338.38  1.70e+06    500.98      5.27      0.00
16:47:37  1.39e+06    353.59  1.71e+06    537.27      4.97      0.00
16:47:38  1.39e+06    358.29  1.71e+06    524.54      5.03      0.00
16:47:39  1.38e+06    329.71  1.72e+06    523.34      5.38      0.00
16:47:40  1.39e+06    318.87  1.73e+06    481.37      5.21      0.00
16:47:41  1.38e+06    324.83  1.71e+06    468.74      4.97      0.00
16:47:42  1.38e+06    320.86  1.72e+06    467.70      4.39      0.00
16:47:43  1.38e+06    295.90  1.71e+06    442.57      5.68      0.00
16:47:44  1.39e+06    282.84  1.72e+06    434.93      4.86      0.00
16:47:45  1.39e+06    307.18  1.72e+06    456.59      4.97      0.24
16:47:46  1.39e+06    294.20  1.72e+06    458.03      5.45      0.06
16:47:47  605437.5    127.38  753076.1    199.61      8.05      2.40
16:47:48      0.00      0.00      0.00      0.00      8.88      3.10
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:47:49      0.00      0.00      0.00      0.00      8.88      3.39
16:47:50      0.00      0.00      0.00      0.00     10.53      3.24
16:47:51      0.00      0.00      0.00      0.00      6.54      2.12
16:47:52      0.00      0.00      0.00      0.00      8.14      2.72
16:47:53      0.00      0.00      0.00      0.00      8.71      2.68
16:47:54      0.00      0.00      0.00      0.00      7.80      3.34
16:47:55      0.00      0.00      0.00      0.00      7.65      2.10
16:47:56      0.00      0.00      0.00      0.00     10.16      3.48
16:47:57      0.00      0.00      0.00      0.00      8.46      2.33
16:47:58      0.00      0.00      0.00      0.00     10.59      4.00
16:47:59      0.00      0.00      0.00      0.00      8.05      2.16
16:48:00      0.00      0.00      0.00      0.00      9.05      3.06
16:48:01      0.00      0.00      0.00      0.00     23.48     12.06
16:48:02      0.00      0.00      0.00      0.00     24.08     12.00
16:48:03      0.00      0.00      0.00      0.00      9.64      3.84
16:48:04      0.00      0.00      0.00      0.00     10.49      3.17
16:48:05      0.00      0.00      0.00      0.00      8.86      3.90
