  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:56:53      8.94      4.55      0.00      0.00      0.00      0.00
10:56:54      3.28      0.06      0.00      0.00      0.00      0.00
10:56:55      4.80      0.00    127.29  130441.6    120.88  130158.4
10:56:56      3.57      0.00     93.40  237316.5     91.50  236731.6
10:56:57      5.15      0.00    109.07  236167.7    103.57  235569.9
10:56:58      3.92      0.00    105.22  235814.6     98.34  234976.7
10:56:59      5.44      0.06     91.35  235856.0     92.56  234860.6
10:57:00      3.92      0.00     94.14  232488.6    101.27  232339.3
10:57:01      4.95      0.09     82.64  236752.0    126.41  236586.8
10:57:02      5.79      0.00     94.13  233585.9    114.63  232922.5
10:57:03      5.44      0.00    104.18  234783.3    123.47  234535.4
10:57:04      5.86      0.00     90.58  236844.5    111.80  236242.8
10:57:05      3.28      0.00     80.98  236674.1    127.90  236402.5
10:57:06      3.63      0.00    144.29  236245.0    132.67  236318.6
10:57:07      2.81      0.00     91.76  236259.5    107.07  235515.6
10:57:08      3.69      0.00    104.24  234834.6    109.89  234229.2
10:57:09      3.04      0.00    116.04  233586.0    120.70  233217.2
10:57:10      3.92      0.00    123.79  233969.8    123.41  233608.8
10:57:11      2.22      0.00     87.83  235590.2    105.35  235052.2
10:57:12      3.75      0.00     94.18  236533.8    107.86  236215.3
10:57:13      4.51      0.00    108.64  234159.9    115.47  233533.5
10:57:14      3.51      0.06     80.80  235054.2     91.32  234601.4
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
10:57:15      2.93      0.00     20.69  91306.12     31.62  91326.62
10:57:16      2.69      0.00      0.00      0.00      0.00      0.00
10:57:17      4.04      0.00      0.00      0.00      0.00      0.00
10:57:18     17.31     13.94      0.00      0.00      0.06      0.06
10:57:19     27.35     22.36      0.00      0.00      0.00      0.00
