Linux 5.15.0-86-generic (client.vingenzi-208469.improvprot-pg0.utah.cloudlab.us) 	06/02/2024 	_x86_64_	(32 CPU)

11:47:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:06 AM  all   10.87    0.00    6.22    0.00    0.00    6.09    0.00    0.00    0.00   76.82
11:47:06 AM    0   11.11    0.00    4.04    0.00    0.00   10.10    0.00    0.00    0.00   74.75
11:47:06 AM    1   11.11    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   76.77
11:47:06 AM    2    2.00    0.00    1.00    0.00    0.00   18.00    0.00    0.00    0.00   79.00
11:47:06 AM    3   13.86    0.00    3.96    0.00    0.00    4.95    0.00    0.00    0.00   77.23
11:47:06 AM    4    9.18    0.00    5.10    0.00    0.00    8.16    0.00    0.00    0.00   77.55
11:47:06 AM    5   10.10    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   80.81
11:47:06 AM    6    9.90    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   79.21
11:47:06 AM    7    8.00    0.00    7.00    0.00    0.00    9.00    0.00    0.00    0.00   76.00
11:47:06 AM    8   11.00    0.00    5.00    0.00    0.00    8.00    0.00    0.00    0.00   76.00
11:47:06 AM    9   10.10    0.00    6.06    0.00    0.00    6.06    0.00    0.00    0.00   77.78
11:47:06 AM   10    8.08    0.00    2.02    0.00    0.00   13.13    0.00    0.00    0.00   76.77
11:47:06 AM   11   10.10    0.00    5.05    0.00    0.00    7.07    0.00    0.00    0.00   77.78
11:47:06 AM   12   26.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   65.00
11:47:06 AM   13   11.11    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   78.79
11:47:06 AM   14   12.87    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   79.21
11:47:06 AM   15    9.18    0.00    2.04    0.00    0.00   12.24    0.00    0.00    0.00   76.53

11:47:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:07 AM  all   38.81    0.00   23.77    0.00    0.00   25.91    0.00    0.00    0.00   11.51
11:47:07 AM    0   27.27    0.00   14.14    0.00    0.00   50.51    0.00    0.00    0.00    8.08
11:47:07 AM    1   57.14    0.00   32.65    0.00    0.00    0.00    0.00    0.00    0.00   10.20
11:47:07 AM    2   13.13    0.00    8.08    0.00    0.00   65.66    0.00    0.00    0.00   13.13
11:47:07 AM    3   41.84    0.00   24.49    0.00    0.00   17.35    0.00    0.00    0.00   16.33
11:47:07 AM    4    6.12    0.00    4.08    0.00    0.00   67.35    0.00    0.00    0.00   22.45
11:47:07 AM    5   66.33    0.00   26.53    0.00    0.00    0.00    0.00    0.00    0.00    7.14
11:47:07 AM    6   55.88    0.00   34.31    0.00    0.00    0.98    0.00    0.00    0.00    8.82
11:47:07 AM    7   42.00    0.00   24.00    0.00    0.00   28.00    0.00    0.00    0.00    6.00
11:47:07 AM    8   32.04    0.00   21.36    0.00    0.00   32.04    0.00    0.00    0.00   14.56
11:47:07 AM    9   44.44    0.00   30.30    0.00    0.00   15.15    0.00    0.00    0.00   10.10
11:47:07 AM   10   25.49    0.00   13.73    0.00    0.00   55.88    0.00    0.00    0.00    4.90
11:47:07 AM   11   35.35    0.00   26.26    0.00    0.00   30.30    0.00    0.00    0.00    8.08
11:47:07 AM   12   50.51    0.00   33.33    0.00    0.00    1.01    0.00    0.00    0.00   15.15
11:47:07 AM   13   45.05    0.00   32.97    0.00    0.00    0.00    0.00    0.00    0.00   21.98
11:47:07 AM   14   51.46    0.00   38.83    0.00    0.00    0.97    0.00    0.00    0.00    8.74
11:47:07 AM   15   27.45    0.00   15.69    0.00    0.00   47.06    0.00    0.00    0.00    9.80

11:47:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:08 AM  all   40.08    0.00   23.38    0.00    0.00   24.95    0.00    0.00    0.00   11.59
11:47:08 AM    0   38.38    0.00   13.13    0.00    0.00   42.42    0.00    0.00    0.00    6.06
11:47:08 AM    1   60.20    0.00   31.63    0.00    0.00    0.00    0.00    0.00    0.00    8.16
11:47:08 AM    2   13.40    0.00    7.22    0.00    0.00   71.13    0.00    0.00    0.00    8.25
11:47:08 AM    3   40.78    0.00   27.18    0.00    0.00   15.53    0.00    0.00    0.00   16.50
11:47:08 AM    4    2.17    0.00    1.09    0.00    0.00   67.39    0.00    0.00    0.00   29.35
11:47:08 AM    5   60.19    0.00   32.04    0.00    0.00    0.97    0.00    0.00    0.00    6.80
11:47:08 AM    6   57.00    0.00   34.00    0.00    0.00    1.00    0.00    0.00    0.00    8.00
11:47:08 AM    7   41.24    0.00   25.77    0.00    0.00   27.84    0.00    0.00    0.00    5.15
11:47:08 AM    8   32.65    0.00   21.43    0.00    0.00   27.55    0.00    0.00    0.00   18.37
11:47:08 AM    9   51.52    0.00   26.26    0.00    0.00   12.12    0.00    0.00    0.00   10.10
11:47:08 AM   10   25.00    0.00   12.00    0.00    0.00   57.00    0.00    0.00    0.00    6.00
11:47:08 AM   11   33.66    0.00   23.76    0.00    0.00   32.67    0.00    0.00    0.00    9.90
11:47:08 AM   12   57.58    0.00   30.30    0.00    0.00    0.00    0.00    0.00    0.00   12.12
11:47:08 AM   13   46.94    0.00   33.67    0.00    0.00    0.00    0.00    0.00    0.00   19.39
11:47:08 AM   14   51.52    0.00   42.42    0.00    0.00    0.00    0.00    0.00    0.00    6.06
11:47:08 AM   15   25.96    0.00   10.58    0.00    0.00   47.12    0.00    0.00    0.00   16.35

11:47:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:09 AM  all   40.53    0.00   22.10    0.00    0.00   25.65    0.00    0.00    0.00   11.72
11:47:09 AM    0   28.28    0.00   19.19    0.00    0.00   41.41    0.00    0.00    0.00   11.11
11:47:09 AM    1   56.12    0.00   35.71    0.00    0.00    0.00    0.00    0.00    0.00    8.16
11:47:09 AM    2   16.49    0.00    4.12    0.00    0.00   60.82    0.00    0.00    0.00   18.56
11:47:09 AM    3   49.00    0.00   25.00    0.00    0.00   17.00    0.00    0.00    0.00    9.00
11:47:09 AM    4    8.42    0.00    4.21    0.00    0.00   72.63    0.00    0.00    0.00   14.74
11:47:09 AM    5   63.11    0.00   27.18    0.00    0.00    0.97    0.00    0.00    0.00    8.74
11:47:09 AM    6   63.64    0.00   27.27    0.00    0.00    1.01    0.00    0.00    0.00    8.08
11:47:09 AM    7   41.58    0.00   18.81    0.00    0.00   34.65    0.00    0.00    0.00    4.95
11:47:09 AM    8   33.67    0.00   19.39    0.00    0.00   28.57    0.00    0.00    0.00   18.37
11:47:09 AM    9   44.33    0.00   31.96    0.00    0.00   13.40    0.00    0.00    0.00   10.31
11:47:09 AM   10   21.21    0.00   14.14    0.00    0.00   59.60    0.00    0.00    0.00    5.05
11:47:09 AM   11   32.67    0.00   23.76    0.00    0.00   32.67    0.00    0.00    0.00   10.89
11:47:09 AM   12   55.67    0.00   29.90    0.00    0.00    0.00    0.00    0.00    0.00   14.43
11:47:09 AM   13   55.32    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   19.15
11:47:09 AM   14   52.48    0.00   39.60    0.00    0.00    0.99    0.00    0.00    0.00    6.93
11:47:09 AM   15   25.00    0.00    7.00    0.00    0.00   48.00    0.00    0.00    0.00   20.00

11:47:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:10 AM  all   39.82    0.00   23.77    0.00    0.00   25.22    0.00    0.00    0.00   11.19
11:47:10 AM    0   29.47    0.00   18.95    0.00    0.00   37.89    0.00    0.00    0.00   13.68
11:47:10 AM    1   50.00    0.00   42.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
11:47:10 AM    2    9.00    0.00    7.00    0.00    0.00   68.00    0.00    0.00    0.00   16.00
11:47:10 AM    3   46.46    0.00   21.21    0.00    0.00   25.25    0.00    0.00    0.00    7.07
11:47:10 AM    4   14.43    0.00   10.31    0.00    0.00   64.95    0.00    0.00    0.00   10.31
11:47:10 AM    5   57.73    0.00   26.80    0.00    0.00    0.00    0.00    0.00    0.00   15.46
11:47:10 AM    6   52.53    0.00   35.35    0.00    0.00    3.03    0.00    0.00    0.00    9.09
11:47:10 AM    7   42.42    0.00   29.29    0.00    0.00   23.23    0.00    0.00    0.00    5.05
11:47:10 AM    8   34.00    0.00   23.00    0.00    0.00   34.00    0.00    0.00    0.00    9.00
11:47:10 AM    9   45.92    0.00   23.47    0.00    0.00   16.33    0.00    0.00    0.00   14.29
11:47:10 AM   10   20.59    0.00   10.78    0.00    0.00   58.82    0.00    0.00    0.00    9.80
11:47:10 AM   11   42.71    0.00   20.83    0.00    0.00   21.88    0.00    0.00    0.00   14.58
11:47:10 AM   12   57.43    0.00   28.71    0.00    0.00    0.99    0.00    0.00    0.00   12.87
11:47:10 AM   13   50.98    0.00   31.37    0.00    0.00    0.00    0.00    0.00    0.00   17.65
11:47:10 AM   14   51.55    0.00   41.24    0.00    0.00    0.00    0.00    0.00    0.00    7.22
11:47:10 AM   15   32.00    0.00   10.00    0.00    0.00   49.00    0.00    0.00    0.00    9.00

11:47:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:11 AM  all   39.10    0.00   23.97    0.00    0.00   26.19    0.00    0.00    0.00   10.74
11:47:11 AM    0   26.00    0.00   20.00    0.00    0.00   45.00    0.00    0.00    0.00    9.00
11:47:11 AM    1   54.46    0.00   38.61    0.00    0.00    0.00    0.00    0.00    0.00    6.93
11:47:11 AM    2   11.83    0.00    3.23    0.00    0.00   67.74    0.00    0.00    0.00   17.20
11:47:11 AM    3   41.00    0.00   34.00    0.00    0.00   15.00    0.00    0.00    0.00   10.00
11:47:11 AM    4    8.33    0.00    4.17    0.00    0.00   70.83    0.00    0.00    0.00   16.67
11:47:11 AM    5   59.00    0.00   32.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00
11:47:11 AM    6   60.20    0.00   29.59    0.00    0.00    2.04    0.00    0.00    0.00    8.16
11:47:11 AM    7   40.59    0.00   23.76    0.00    0.00   31.68    0.00    0.00    0.00    3.96
11:47:11 AM    8   35.05    0.00   16.49    0.00    0.00   37.11    0.00    0.00    0.00   11.34
11:47:11 AM    9   41.49    0.00   15.96    0.00    0.00   24.47    0.00    0.00    0.00   18.09
11:47:11 AM   10   18.56    0.00   14.43    0.00    0.00   60.82    0.00    0.00    0.00    6.19
11:47:11 AM   11   44.33    0.00   23.71    0.00    0.00   16.49    0.00    0.00    0.00   15.46
11:47:11 AM   12   50.00    0.00   37.50    0.00    0.00    0.00    0.00    0.00    0.00   12.50
11:47:11 AM   13   51.49    0.00   31.68    0.00    0.00    0.00    0.00    0.00    0.00   16.83
11:47:11 AM   14   51.52    0.00   38.38    0.00    0.00    1.01    0.00    0.00    0.00    9.09
11:47:11 AM   15   29.13    0.00   17.48    0.00    0.00   50.49    0.00    0.00    0.00    2.91

11:47:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:12 AM  all   40.58    0.00   23.65    0.00    0.00   24.79    0.00    0.00    0.00   10.97
11:47:12 AM    0   31.37    0.00   21.57    0.00    0.00   41.18    0.00    0.00    0.00    5.88
11:47:12 AM    1   55.56    0.00   36.36    0.00    0.00    0.00    0.00    0.00    0.00    8.08
11:47:12 AM    2   14.44    0.00    6.67    0.00    0.00   60.00    0.00    0.00    0.00   18.89
11:47:12 AM    3   42.16    0.00   27.45    0.00    0.00   20.59    0.00    0.00    0.00    9.80
11:47:12 AM    4   21.43    0.00    9.18    0.00    0.00   63.27    0.00    0.00    0.00    6.12
11:47:12 AM    5   61.62    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   12.12
11:47:12 AM    6   49.50    0.00   38.61    0.00    0.00    1.98    0.00    0.00    0.00    9.90
11:47:12 AM    7   41.18    0.00   25.49    0.00    0.00   29.41    0.00    0.00    0.00    3.92
11:47:12 AM    8   42.42    0.00   18.18    0.00    0.00   29.29    0.00    0.00    0.00   10.10
11:47:12 AM    9   42.86    0.00   16.33    0.00    0.00   25.51    0.00    0.00    0.00   15.31
11:47:12 AM   10   15.79    0.00    9.47    0.00    0.00   60.00    0.00    0.00    0.00   14.74
11:47:12 AM   11   47.42    0.00   25.77    0.00    0.00   21.65    0.00    0.00    0.00    5.15
11:47:12 AM   12   53.47    0.00   34.65    0.00    0.00    0.00    0.00    0.00    0.00   11.88
11:47:12 AM   13   52.08    0.00   30.21    0.00    0.00    0.00    0.00    0.00    0.00   17.71
11:47:12 AM   14   47.47    0.00   32.32    0.00    0.00    1.01    0.00    0.00    0.00   19.19
11:47:12 AM   15   27.27    0.00   17.17    0.00    0.00   47.47    0.00    0.00    0.00    8.08

11:47:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:13 AM  all   38.72    0.00   23.57    0.00    0.00   25.33    0.00    0.00    0.00   12.38
11:47:13 AM    0   28.00    0.00   21.00    0.00    0.00   46.00    0.00    0.00    0.00    5.00
11:47:13 AM    1   51.49    0.00   35.64    0.00    0.00    0.00    0.00    0.00    0.00   12.87
11:47:13 AM    2   13.68    0.00    7.37    0.00    0.00   62.11    0.00    0.00    0.00   16.84
11:47:13 AM    3   36.08    0.00   22.68    0.00    0.00   27.84    0.00    0.00    0.00   13.40
11:47:13 AM    4   18.48    0.00    6.52    0.00    0.00   58.70    0.00    0.00    0.00   16.30
11:47:13 AM    5   53.61    0.00   25.77    0.00    0.00    2.06    0.00    0.00    0.00   18.56
11:47:13 AM    6   50.00    0.00   37.00    0.00    0.00    2.00    0.00    0.00    0.00   11.00
11:47:13 AM    7   39.80    0.00   31.63    0.00    0.00   24.49    0.00    0.00    0.00    4.08
11:47:13 AM    8   35.92    0.00   22.33    0.00    0.00   30.10    0.00    0.00    0.00   11.65
11:47:13 AM    9   41.58    0.00   16.83    0.00    0.00   24.75    0.00    0.00    0.00   16.83
11:47:13 AM   10   20.59    0.00   13.73    0.00    0.00   60.78    0.00    0.00    0.00    4.90
11:47:13 AM   11   43.56    0.00   22.77    0.00    0.00   28.71    0.00    0.00    0.00    4.95
11:47:13 AM   12   53.06    0.00   37.76    0.00    0.00    0.00    0.00    0.00    0.00    9.18
11:47:13 AM   13   51.89    0.00   31.13    0.00    0.00    0.00    0.00    0.00    0.00   16.98
11:47:13 AM   14   41.00    0.00   28.00    0.00    0.00    3.00    0.00    0.00    0.00   28.00
11:47:13 AM   15   38.00    0.00   15.00    0.00    0.00   39.00    0.00    0.00    0.00    8.00

11:47:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:47:14 AM  all   40.37    0.00   24.43    0.00    0.00   24.94    0.00    0.00    0.00   10.26
11:47:14 AM    0   24.49    0.00   13.27    0.00    0.00   57.14    0.00    0.00    0.00    5.10
11:47:14 AM    1   58.59    0.00   32.32    0.00    0.00    0.00    0.00    0.00    0.00    9.09
11:47:14 AM    2    9.57    0.00    6.38    0.00    0.00   71.28    0.00    0.00    0.00   12.77
