  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:47:05      6.88      2.50      0.00      0.00      0.00      0.00
11:47:06      4.81      1.71  539260.6    580.44  520273.8    573.63
11:47:07      4.63      0.00  2.78e+06    740.81  2.31e+06    831.38
11:47:08      5.03      0.00  2.86e+06    694.16  2.35e+06    946.83
11:47:09      3.80      0.00  2.81e+06    853.50  2.35e+06    806.91
11:47:10      5.85      0.06  2.91e+06   1204.83  2.27e+06    740.00
11:47:11      4.50      1.43  2.72e+06    817.78  2.41e+06    815.45
11:47:12      5.17      0.83  2.84e+06    834.29  2.24e+06    754.14
11:47:13      3.80      0.45  2.97e+06   1331.16  2.07e+06    700.08
11:47:14      8.24      1.31  2.92e+06   1122.76  2.29e+06    819.08
11:47:15      2.74      0.95  2.79e+06    906.64  2.40e+06    869.10
11:47:16      6.21      1.59  2.80e+06    917.51  2.34e+06    837.99
11:47:17      3.78      0.83  2.86e+06    928.93  2.34e+06    853.27
11:47:18      3.64      0.12  2.77e+06    730.49  2.35e+06    823.50
11:47:19      3.46      1.59  2.73e+06    624.11  2.40e+06    799.60
11:47:20      4.94      0.83  2.50e+06    656.24  2.58e+06    805.68
11:47:21      4.27      0.51  2.67e+06    768.16  2.43e+06    734.84
11:47:22      5.61      2.09  2.76e+06    608.28  2.38e+06    776.23
11:47:23      3.23      0.11  2.55e+06    534.63  2.56e+06    850.59
11:47:24      4.51      1.59  2.51e+06    490.61  2.49e+06    823.04
11:47:25      3.89      0.89  2.77e+06    813.94  2.33e+06    735.22
11:47:26      4.56      1.37  2.15e+06    590.20  1.79e+06    589.68
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:47:27      7.06      3.34      0.00      0.00      0.00      0.00
11:47:28      5.48      1.39      0.00      0.00      0.00      0.00
11:47:29      8.16      4.06      0.00      0.00      0.00      0.00
11:47:30      6.58      3.48      0.00      0.00      0.00      0.00
11:47:31      5.63      1.61      0.00      0.00      0.00      0.00
11:47:32      8.18      4.49      0.00      0.00      0.00      0.00
11:47:33      5.66      3.71      0.00      0.00      0.00      0.00
11:47:34      8.50      2.98      0.00      0.00      0.00      0.00
11:47:35      8.61      3.24      0.00      0.00      0.00      0.00
11:47:36      7.01      2.65      0.00      0.00      0.00      0.00
11:47:37      7.92      3.20      0.00      0.00      0.00      0.00
11:47:38      7.31      2.98      0.00      0.00      0.00      0.00
11:47:39      7.37      3.21      0.00      0.00      0.00      0.00
11:47:40      5.14      2.87      0.00      0.00      0.00      0.00
11:47:41      7.79      2.96      0.00      0.00      0.00      0.00
11:47:42      5.53      4.42      0.00      0.00      0.00      0.00
11:47:43      8.57      2.87      0.00      0.00      0.00      0.00
11:47:44      9.13      5.82      0.00      0.00      0.00      0.00
11:47:45      8.89      3.82      0.00      0.00      0.00      0.00
11:47:46      5.76      2.99      0.00      0.00      0.00      0.00
