  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:53:27      3.43      1.35      0.00      0.00      0.00      0.00
11:53:28      7.48      4.49      0.00      0.00      0.00      0.00
11:53:29      1.64      0.00      0.00      0.00      0.00      0.00
11:53:30      3.63      0.00    367.87  108340.2    291.33  89974.31
11:53:31      3.16      0.00    952.81  222278.5    783.17  185275.4
11:53:32      3.28      0.00    965.25  222046.7    799.22  184983.9
11:53:33      3.86      0.06    741.32  228306.5    607.78  190307.3
11:53:34      3.57      0.00    663.10  229049.2    585.81  190491.5
11:53:35      3.04      0.00    580.57  232688.2    515.12  193388.3
11:53:36      4.68      0.00    448.99  235388.5    361.50  196196.1
11:53:37      3.74      0.00    460.42  234270.9    365.37  195170.7
11:53:38      3.92      0.00    463.26  234707.2    365.06  195520.5
11:53:39      3.92      0.00    431.91  234285.8    373.57  195287.1
11:53:40      3.28      0.06    499.29  232780.7    354.50  194086.8
11:53:41      3.16      0.00    428.71  234750.8    377.29  195550.6
11:53:42      3.46      0.00    429.81  235603.1    370.34  196344.3
11:53:43      3.16      0.06    453.25  234295.6    365.17  195224.0
11:53:44      3.10      0.00    451.20  234020.6    372.67  195082.6
11:53:45      3.75      0.00    452.31  234397.9    363.63  195366.0
11:53:46      4.27      0.00    442.49  234474.3    398.30  195407.6
11:53:47      3.86      0.00    459.28  233453.6    364.30  194546.6
11:53:48      2.63      0.00    453.75  235001.1    364.52  195781.7
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
11:53:49      5.15      0.00    457.75  234078.2    346.34  195072.1
11:53:50      2.99      0.00    210.72  111054.4    165.33  92576.56
11:53:51      3.45      0.00      0.00      0.00      0.00      0.00
11:53:52      3.57      0.00      0.00      0.00      0.00      0.00
11:53:53     15.22     12.86      0.00      0.00      0.00      0.00
11:53:54     26.50     22.64      0.00      0.00      0.00      0.00
