  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:01:37      0.00      0.00      0.00      0.00      5.62      0.00
16:01:38      0.00      0.00      0.00      0.00      5.97      0.00
16:01:39      0.00      0.00      0.00      0.00      6.09      0.06
16:01:40      0.00      0.00      0.00      0.00      7.47      2.72
16:01:41      0.00      0.00      0.00      0.00      6.20      0.00
16:01:42      0.00      0.00      0.00      0.00      4.86      0.00
16:01:43      0.00      0.00      0.00      0.00      6.20      0.00
16:01:44      0.00      0.00      0.00      0.00      5.91      0.00
16:01:45      0.00      0.00      0.00      0.00      7.65      0.06
16:01:46      0.00      0.00      0.00      0.00      6.15      0.00
16:01:47      0.00      0.00      0.00      0.00      4.86      0.08
16:01:48      0.00      0.00      0.00      0.00      5.27      0.00
16:01:49      0.00      0.00      0.00      0.00      7.50      1.42
16:01:50      0.00      0.00      0.00      0.00      8.41      1.96
16:01:51      0.00      0.00      0.00      0.00      6.86      1.08
16:01:52      0.00      0.00      0.00      0.00      6.32      0.00
16:01:53    422.23  148517.0    419.27  135602.1      6.91      0.00
16:01:54    361.36  801487.7    389.27  907000.6      6.20      0.00
16:01:55    377.84  801237.9    470.61  907810.6      4.74      0.00
16:01:56    378.12  800392.7    470.58  912771.4      6.79      0.00
16:01:57    482.48  903419.1    568.78  1.04e+06      5.74      0.00
16:01:58    590.10  1.01e+06    678.59  1.20e+06      6.44      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:01:59    564.88  1.02e+06    685.31  1.31e+06      5.03      0.00
16:02:00    568.13  1.03e+06    682.61  1.31e+06      6.15      0.00
16:02:01    572.62  1.02e+06    691.59  1.30e+06      5.03      0.00
16:02:02    594.48  1.03e+06    683.79  1.29e+06      6.43      0.00
16:02:03    594.55  1.04e+06    660.69  1.29e+06      5.21      0.00
16:02:04    627.46  1.06e+06    671.11  1.31e+06      6.32      0.00
16:02:05    660.76  1.07e+06    685.39  1.31e+06      5.68      0.00
16:02:06    621.96  1.06e+06    694.06  1.31e+06      6.26      0.00
16:02:07    675.01  1.09e+06    701.85  1.31e+06      5.62      0.00
16:02:08    598.02  1.13e+06    686.84  1.31e+06      6.32      0.00
16:02:09    585.02  1.13e+06    688.91  1.31e+06      6.35      0.18
16:02:10    575.48  1.12e+06    681.22  1.31e+06      7.10      0.06
16:02:11    486.18  1.13e+06    688.99  1.31e+06      6.61      0.00
16:02:12    420.01  1.15e+06    679.14  1.28e+06      5.74      0.00
16:02:13    168.67  502664.5    299.38  567063.1      5.79      0.00
16:02:14      0.00      0.00      0.00      0.00      5.83      0.66
16:02:15      0.00      0.00      0.00      0.00      7.72      2.32
16:02:16      0.00      0.00      0.00      0.00      7.33      1.76
16:02:17      0.00      0.00      0.00      0.00      6.66      1.44
16:02:18      0.00      0.00      0.00      0.00      7.43      2.25
16:02:19      0.00      0.00      0.00      0.00      6.98      1.89
16:02:20      0.00      0.00      0.00      0.00      5.55      1.43
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:02:21      0.00      0.00      0.00      0.00      7.02      2.25
16:02:22      0.00      0.00      0.00      0.00      6.92      1.89
16:02:23      0.00      0.00      0.00      0.00      6.41      1.37
16:02:24      0.00      0.00      0.00      0.00      5.68      0.00
16:02:25      0.00      0.00      0.00      0.00      7.04      0.00
16:02:26      0.00      0.00      0.00      0.00      5.15      0.00
16:02:27      0.00      0.00      0.00      0.00      5.68      0.00
16:02:28      0.00      0.00      0.00      0.00      5.91      0.00
16:02:29      0.00      0.00      0.00      0.00      5.33      0.00
16:02:30      0.00      0.00      0.00      0.00      5.44      0.00
16:02:31      0.00      0.00      0.00      0.00      4.92      0.00
16:02:32      0.00      0.00      0.00      0.00      6.43      0.00
16:02:33      0.00      0.00      0.00      0.00      5.27      0.00
16:02:34      0.00      0.00      0.00      0.00      8.93      4.13
16:02:35      0.00      0.00      0.00      0.00     10.54      4.54
16:02:36      0.00      0.00      0.00      0.00     10.15      4.97
16:02:37      0.00      0.00      0.00      0.00      8.25      2.43
16:02:38      0.00      0.00      0.00      0.00      9.31      3.07
16:02:39      0.00      0.00      0.00      0.00      8.21      3.34
16:02:40      0.00      0.00      0.00      0.00     10.03      2.36
16:02:41      0.00      0.00      0.00      0.00     12.29      3.78
16:02:42      0.00      0.00      0.00      0.00      9.04      1.65
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:02:43      0.00      0.00      0.00      0.00     11.16      5.01
16:02:44      0.00      0.00      0.00      0.00      9.34      1.65
16:02:45      0.00      0.00      0.00      0.00      9.26      2.86
16:02:46      0.00      0.00      0.00      0.00     25.30     12.63
16:02:47      0.00      0.00      0.00      0.00     26.68     12.66
16:02:48      0.00      0.00      0.00      0.00     11.01      4.56
16:02:49      0.00      0.00      0.00      0.00      9.31      2.46
16:02:50      0.00      0.00      0.00      0.00     10.28      4.53
16:02:51      0.00      0.00      0.00      0.00      8.33      2.34
