  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:16:32      0.00      0.00      0.00      0.00      6.12      0.69
15:16:33      0.00      0.00      0.00      0.00      6.16      0.57
15:16:34      0.00      0.00      0.00      0.00      5.27      0.00
15:16:35      0.00      0.00      0.00      0.00      6.03      0.00
15:16:36      0.00      0.00      0.00      0.00      7.38      0.00
15:16:37      0.00      0.00      0.00      0.00      5.85      0.00
15:16:38      0.00      0.00      0.00      0.00      5.62      0.00
15:16:39      0.00      0.00      0.00      0.00      6.56      0.00
15:16:40      0.00      0.00      0.00      0.00      6.62      0.00
15:16:41      0.00      0.00      0.00      0.00      6.15      0.00
15:16:42      0.00      0.00      0.00      0.00      6.15      0.00
15:16:43      0.00      0.00      0.00      0.00      5.97      0.00
15:16:44      0.00      0.00      0.00      0.00      6.61      0.00
15:16:45      0.00      0.00      0.00      0.00      8.27      2.06
15:16:46      0.00      0.00      0.00      0.00      7.88      2.27
15:16:47      0.00      0.00      0.00      0.00      7.37      0.13
15:16:48      0.00      0.00      0.00      0.00      5.50      0.00
15:16:49    298.27  235008.0    292.79  229369.7      5.62      0.06
15:16:50    374.73  579825.9    310.37  555998.5      5.93      0.00
15:16:51    396.65  575010.4    358.81  545221.6      6.73      0.00
15:16:52    401.76  573599.7    362.43  551425.8      6.03      0.00
15:16:53    419.67  579092.6    374.66  552471.9      5.87      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:16:54    406.11  756756.6    553.22  803580.2      5.38      0.00
15:16:55    327.00  802820.9    566.66  817041.7      6.09      0.00
15:16:56    329.03  802159.2    528.74  799000.1      6.03      0.00
15:16:57    327.81  804322.6    522.39  799829.4      5.44      0.00
15:16:58    327.43  802371.2    512.71  802388.4      5.27      0.00
15:16:59    327.73  801703.8    528.06  799316.1      7.71      2.56
15:17:00    327.00  803432.2    496.11  804522.0      5.69      0.22
15:17:01    330.25  804644.9    369.07  772920.3      5.09      0.00
15:17:02    311.88  815285.0    341.20  780733.5      4.68      0.00
15:17:03    229.23  872839.9    236.82  894127.5      5.68      0.00
15:17:04    211.26  878597.8    239.30  895294.8      4.57      0.00
15:17:05    208.18  878677.0    235.59  895749.7      5.92      0.00
15:17:06    213.61  877632.3    232.32  891731.0      5.33      0.00
15:17:07    214.25  876313.5    232.23  888007.5      5.44      0.00
15:17:08    213.86  877115.3    234.07  888849.2      5.09      0.00
15:17:09     79.00  332801.4     88.43  338376.5      5.56      0.00
15:17:10      0.00      0.00      0.00      0.00      5.50      0.23
15:17:11      0.00      0.00      0.00      0.00      6.32      0.00
15:17:12      0.00      0.00      0.00      0.00      4.74      0.00
15:17:13      0.00      0.00      0.00      0.00      6.03      0.00
15:17:14      0.00      0.00      0.00      0.00      6.44      0.00
15:17:15      0.00      0.00      0.00      0.00      6.26      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:17:16      0.00      0.00      0.00      0.00      5.91      0.00
15:17:17      0.00      0.00      0.00      0.00      6.42      0.00
15:17:18      0.00      0.00      0.00      0.00      5.62      0.00
15:17:19      0.00      0.00      0.00      0.00      5.62      0.00
15:17:20      0.00      0.00      0.00      0.00      5.56      0.00
15:17:21      0.00      0.00      0.00      0.00      6.03      0.00
15:17:22      0.00      0.00      0.00      0.00      5.85      0.00
15:17:23      0.00      0.00      0.00      0.00      6.03      0.00
15:17:24      0.00      0.00      0.00      0.00      5.68      0.00
15:17:25      0.00      0.00      0.00      0.00      6.16      0.00
15:17:26      0.00      0.00      0.00      0.00      4.62      0.00
15:17:27      0.00      0.00      0.00      0.00      6.91      0.06
15:17:28      0.00      0.00      0.00      0.00      6.26      0.00
15:17:29      0.00      0.00      0.00      0.00      5.50      0.00
15:17:30      0.00      0.00      0.00      0.00     10.76      4.00
15:17:31      0.00      0.00      0.00      0.00     10.47      4.66
15:17:32      0.00      0.00      0.00      0.00     12.42      4.90
15:17:33      0.00      0.00      0.00      0.00      8.65      2.54
15:17:34      0.00      0.00      0.00      0.00      9.38      3.19
15:17:35      0.00      0.00      0.00      0.00      7.73      3.11
15:17:36      0.00      0.00      0.00      0.00      8.74      1.96
15:17:37      0.00      0.00      0.00      0.00      7.71      2.43
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:17:38      0.00      0.00      0.00      0.00      9.75      3.24
15:17:39      0.00      0.00      0.00      0.00     10.39      4.43
15:17:40      0.00      0.00      0.00      0.00      7.95      1.96
15:17:41      0.00      0.00      0.00      0.00      8.13      2.17
15:17:42      0.00      0.00      0.00      0.00     21.73     11.02
15:17:43      0.00      0.00      0.00      0.00     24.61     13.16
15:17:44      0.00      0.00      0.00      0.00     11.76      5.38
15:17:45      0.00      0.00      0.00      0.00      7.16      0.96
15:17:46      0.00      0.00      0.00      0.00      9.66      4.00
15:17:47      0.00      0.00      0.00      0.00      9.59      2.88
