Server address : 10.10.1.1:4433, Client address 10.10.1.2:5088
Server address : 10.10.2.1:4897, Client address 10.10.2.2:5322
Server address : 10.10.1.1:4446, Client address 10.10.1.2:6974
Server address : 10.10.2.1:6549, Client address 10.10.2.2:6061
Server address : 10.10.1.1:4476, Client address 10.10.1.2:5728
Server address : 10.10.2.1:6919, Client address 10.10.2.2:4977
Server address : 10.10.1.1:4477, Client address 10.10.1.2:5133
Server address : 10.10.2.1:5820, Client address 10.10.2.2:5784
Server address : 10.10.1.1:6731, Client address 10.10.1.2:6749
