  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:04:15      0.00      0.00      0.00      0.00      7.01      1.26
21:04:16      0.00      0.00      0.00      0.00      6.21      0.00
21:04:17      0.00      0.00      0.00      0.00      5.50      0.00
21:04:18      0.00      0.00      0.00      0.00      5.74      0.06
21:04:19      0.00      0.00      0.00      0.00      4.68      0.00
21:04:20      0.00      0.00      0.00      0.00      5.03      0.00
21:04:21      0.00      0.00      0.00      0.00      6.03      0.00
21:04:22      0.00      0.00      0.00      0.00      6.03      0.00
21:04:23      0.00      0.00      0.00      0.00      4.74      0.00
21:04:24      0.00      0.00      0.00      0.00      5.74      0.00
21:04:25      0.00      0.00      0.00      0.00      5.79      0.06
21:04:26      0.00      0.00      0.00      0.00      5.21      0.00
21:04:27      0.00      0.00      0.00      0.00      9.03      2.96
21:04:28      0.00      0.00      0.00      0.00      8.34      1.50
21:04:29      0.00      0.00      0.00      0.00      6.32      0.00
21:04:30    164.96  24451.25    163.69  23757.39      5.91      0.00
21:04:31    539.54  81035.20    546.19  82312.15      4.92      0.00
21:04:32    302.30  482142.2    296.34  496594.2      6.37      0.00
21:04:33    525.88  1.01e+06    433.78  994188.5      7.27      0.06
21:04:34    687.59  1.03e+06    505.77  1.05e+06      5.21      0.00
21:04:35    638.66  998468.5    464.53  1.03e+06      5.85      0.00
21:04:36    636.27  1.01e+06    424.12  1.03e+06      6.80      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:04:37    765.77  1.10e+06    563.53  1.12e+06      5.79      0.00
21:04:38   1157.19  1.96e+06   1038.04  1.97e+06      4.74      0.00
21:04:39   1147.04  2.02e+06    975.68  1.99e+06      6.28      0.00
21:04:40    910.73  2.05e+06    886.42  2.00e+06      5.56      0.06
21:04:41    864.20  2.09e+06    864.53  2.04e+06      7.43      0.00
21:04:42    936.65  2.10e+06    861.28  2.02e+06      4.62      0.00
21:04:43    906.92  2.09e+06    895.77  2.04e+06      5.91      0.00
21:04:44    926.88  2.09e+06    910.52  2.07e+06      5.27      0.00
21:04:45    965.13  2.05e+06    979.88  2.06e+06      5.91      0.00
21:04:46    950.03  2.08e+06    956.47  2.08e+06      5.44      0.00
21:04:47    987.16  2.07e+06    969.25  2.07e+06      5.85      0.00
21:04:48    949.52  2.05e+06    941.95  2.06e+06      4.74      0.00
21:04:49    975.55  2.08e+06    911.17  2.09e+06      5.91      0.00
21:04:50    708.67  1.53e+06    658.74  1.52e+06      4.39      0.00
21:04:51      0.00      0.00      0.00      0.00      4.45      0.00
21:04:52      0.00      0.00      0.00      0.00      6.03      0.00
21:04:53      0.00      0.00      0.00      0.00      5.03      0.00
21:04:54      0.00      0.00      0.00      0.00      5.75      0.00
21:04:55      0.00      0.00      0.00      0.00      5.91      0.00
21:04:56      0.00      0.00      0.00      0.00      4.80      0.00
21:04:57      0.00      0.00      0.00      0.00      5.21      0.00
21:04:58      0.00      0.00      0.00      0.00      5.98      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:04:59      0.00      0.00      0.00      0.00      5.21      0.13
21:05:00      0.00      0.00      0.00      0.00      4.92      0.00
21:05:01      0.00      0.00      0.00      0.00      5.50      0.00
21:05:02      0.00      0.00      0.00      0.00      5.32      0.00
21:05:03      0.00      0.00      0.00      0.00      5.79      0.00
21:05:04      0.00      0.00      0.00      0.00      5.63      0.00
21:05:05      0.00      0.00      0.00      0.00      5.38      0.00
21:05:06      0.00      0.00      0.00      0.00      5.91      0.18
21:05:07      0.00      0.00      0.00      0.00      6.67      0.53
21:05:08      0.00      0.00      0.00      0.00      6.50      0.30
21:05:09      0.00      0.00      0.00      0.00      6.28      0.25
21:05:10      0.00      0.00      0.00      0.00      5.38      0.29
21:05:11      0.00      0.00      0.00      0.00      5.62      0.06
21:05:12      0.00      0.00      0.00      0.00      9.22      4.13
21:05:13      0.00      0.00      0.00      0.00     14.32      6.08
21:05:14      0.00      0.00      0.00      0.00      7.80      3.84
21:05:15      0.00      0.00      0.00      0.00      9.35      2.91
21:05:16      0.00      0.00      0.00      0.00      9.59      3.24
21:05:17      0.00      0.00      0.00      0.00      8.92      3.30
21:05:18      0.00      0.00      0.00      0.00      9.64      2.92
21:05:19      0.00      0.00      0.00      0.00      9.28      3.29
21:05:20      0.00      0.00      0.00      0.00      9.75      3.96
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
21:05:21      0.00      0.00      0.00      0.00      8.38      2.83
21:05:22      0.00      0.00      0.00      0.00     11.02      5.32
21:05:24      0.00      0.00      0.00      0.00     25.12     13.03
21:05:25      0.00      0.00      0.00      0.00     25.10     13.51
21:05:26      0.00      0.00      0.00      0.00      5.60      0.97
21:05:27      0.00      0.00      0.00      0.00      6.37      2.00
21:05:28      0.00      0.00      0.00      0.00      9.18      3.71
21:05:29      0.00      0.00      0.00      0.00      9.02      3.94
21:05:30      0.00      0.00      0.00      0.00      6.50      0.24
21:05:31      0.00      0.00      0.00      0.00      9.46      3.14
