  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:55:08      0.00      0.00      0.00      0.00      5.88      0.85
19:55:09      0.00      0.00      0.00      0.00      6.94      0.57
19:55:10      0.00      0.00      0.00      0.00      5.50      0.00
19:55:11      0.00      0.00      0.00      0.00      5.21      0.00
19:55:12      0.00      0.00      0.00      0.00      5.68      0.00
19:55:13      0.00      0.00      0.00      0.00      5.68      0.00
19:55:14      0.00      0.00      0.00      0.00      5.97      0.06
19:55:15      0.00      0.00      0.00      0.00      6.09      0.00
19:55:16      0.00      0.00      0.00      0.00      5.79      0.00
19:55:17      0.00      0.00      0.00      0.00      6.26      0.00
19:55:18      0.00      0.00      0.00      0.00      5.56      0.06
19:55:19      0.00      0.00      0.00      0.00      5.63      0.00
19:55:20      0.00      0.00      0.00      0.00      5.99      0.00
19:55:21      0.00      0.00      0.00      0.00      5.74      0.06
19:55:22      0.00      0.00      0.00      0.00      7.49      1.42
19:55:23      0.00      0.00      0.00      0.00      8.48      2.86
19:55:24      0.00      0.00      0.00      0.00      6.73      0.24
19:55:25      0.00      0.00      0.00      0.00      5.27      0.00
19:55:26    361.65  52135.16    289.04  42887.48      5.21      0.00
19:55:27    590.61  87361.46    492.78  74000.61      5.68      0.00
19:55:28    292.93  855929.7    267.16  924907.7      6.03      0.00
19:55:29    693.74  1.05e+06    500.44  1.19e+06      6.09      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:55:30    668.85  1.05e+06    458.11  1.16e+06      4.74      0.06
19:55:31    676.38  1.07e+06    484.44  1.18e+06      5.27      0.00
19:55:32    641.84  1.07e+06    496.88  1.19e+06      5.20      0.00
19:55:33   1102.66  1.52e+06    818.42  1.77e+06      5.85      0.00
19:55:34   1031.21  1.76e+06    842.92  2.05e+06      4.97      0.00
19:55:35    952.70  1.78e+06    902.48  2.08e+06      5.33      0.00
19:55:36    893.98  1.78e+06    782.55  2.10e+06      4.80      0.00
19:55:37    921.64  1.77e+06    767.41  2.09e+06      6.47      0.00
19:55:38    955.27  1.73e+06    822.75  2.08e+06      5.50      0.06
19:55:39    880.53  1.71e+06    782.69  2.07e+06      5.33      0.00
19:55:40    925.32  1.77e+06    731.98  2.13e+06      5.56      0.00
19:55:41    820.51  1.76e+06    664.71  2.17e+06      6.09      0.00
19:55:42    851.04  1.77e+06    721.29  2.15e+06      6.56      0.00
19:55:43    829.34  1.77e+06    673.76  2.16e+06      5.68      0.00
19:55:44    790.32  1.76e+06    679.14  2.18e+06      5.09      0.00
19:55:45    852.57  1.75e+06    695.89  2.18e+06      5.21      0.00
19:55:46    426.54  836503.6    356.75  1.04e+06      5.57      0.00
19:55:47      0.00      0.00      0.00      0.00      6.61      0.00
19:55:49      0.00      0.00      0.00      0.00      5.09      0.00
19:55:50      0.00      0.00      0.00      0.00      5.68      0.00
19:55:51      0.00      0.00      0.00      0.00      5.22      0.06
19:55:52      0.00      0.00      0.00      0.00      5.85      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:55:53      0.00      0.00      0.00      0.00      5.50      0.00
19:55:54      0.00      0.00      0.00      0.00      5.97      0.00
19:55:55      0.00      0.00      0.00      0.00      5.85      0.00
19:55:56      0.00      0.00      0.00      0.00      5.91      0.06
19:55:57      0.00      0.00      0.00      0.00      7.58      2.56
19:55:58      0.00      0.00      0.00      0.00      6.45      0.22
19:55:59      0.00      0.00      0.00      0.00      4.92      0.00
19:56:00      0.00      0.00      0.00      0.00      5.97      0.00
19:56:01      0.00      0.00      0.00      0.00      4.80      0.06
19:56:02      0.00      0.00      0.00      0.00      5.62      0.00
19:56:03      0.00      0.00      0.00      0.00      6.31      0.00
19:56:04      0.00      0.00      0.00      0.00      4.97      0.00
19:56:05      0.00      0.00      0.00      0.00      4.97      0.00
19:56:06      0.00      0.00      0.00      0.00      5.44      0.00
19:56:07      0.00      0.00      0.00      0.00      9.07      2.85
19:56:08      0.00      0.00      0.00      0.00     10.56      5.66
19:56:09      0.00      0.00      0.00      0.00     10.87      4.83
19:56:10      0.00      0.00      0.00      0.00      8.06      3.12
19:56:11      0.00      0.00      0.00      0.00      9.80      3.07
19:56:12      0.00      0.00      0.00      0.00      7.85      2.76
19:56:13      0.00      0.00      0.00      0.00      8.88      2.80
19:56:14      0.00      0.00      0.00      0.00      7.24      2.94
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:56:15      0.00      0.00      0.00      0.00     10.51      1.60
19:56:16      0.00      0.00      0.00      0.00      9.80      4.66
19:56:17      0.00      0.00      0.00      0.00      8.65      2.80
19:56:18      0.00      0.00      0.00      0.00      9.08      3.17
19:56:19      0.00      0.00      0.00      0.00     26.96     13.81
19:56:20      0.00      0.00      0.00      0.00     22.00     11.86
19:56:21      0.00      0.00      0.00      0.00      8.86      2.96
19:56:22      0.00      0.00      0.00      0.00      9.31      4.01
19:56:23      0.00      0.00      0.00      0.00      9.81      3.98
