  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
13:52:52  117801.0    156.64      0.00      0.00      7.63      1.08
13:52:53  272245.8     98.54      0.00      0.00      5.56      0.00
13:52:54  269805.0     95.76      0.00      0.00      5.79      0.00
13:52:55  265952.5     96.17      0.00      0.00      5.73      0.00
13:52:56  331214.1    133.64      0.00      0.00      6.20      0.06
13:52:57  349519.9    136.07      0.00      0.00      5.03      0.00
13:52:58  359783.1    141.35      0.00      0.00      6.26      0.06
13:52:59  376993.4    150.21      0.00      0.00      5.28      0.00
13:53:00  378779.2    143.06      0.00      0.00      5.38      0.00
13:53:01  407627.9    153.72      0.00      0.00      5.79      0.06
13:53:02  411220.3    157.20      0.00      0.00      4.80      0.00
13:53:03  411429.1    160.57      0.00      0.00      6.51      0.00
13:53:04  409887.4    155.18      0.00      0.00      6.50      0.00
13:53:05  409420.1    156.06      0.00      0.00      5.44      0.00
13:53:06  406650.2    150.82      0.00      0.00      6.32      0.00
13:53:07  403316.6    149.14      0.00      0.00      5.73      0.06
13:53:08  399793.2    151.25      0.00      0.00      5.52      0.06
13:53:09  403526.4    150.15      0.00      0.00      5.38      0.00
13:53:10  401982.0    151.50      0.00      0.00      5.97      0.00
13:53:11  404277.3    159.54      0.00      0.00      4.80      0.00
13:53:12  206995.9     77.42      0.00      0.00      7.37      1.16
13:53:13      0.00      0.00      0.00      0.00      9.88      3.14
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
13:53:14      0.00      0.00      0.00      0.00      9.29      4.16
13:53:15      0.00      0.00      0.00      0.00      9.10      2.33
13:53:16      0.00      0.00      0.00      0.00      7.64      2.68
13:53:17      0.00      0.00      0.00      0.00      8.23      2.38
13:53:18      0.00      0.00      0.00      0.00     10.70      2.96
13:53:19      0.00      0.00      0.00      0.00      9.27      3.40
13:53:20      0.00      0.00      0.00      0.00      7.22      0.96
13:53:21      0.00      0.00      0.00      0.00      9.79      2.85
13:53:22      0.00      0.00      0.00      0.00      8.92      3.74
13:53:23      0.00      0.00      0.00      0.00     10.94      5.25
13:53:24      0.00      0.00      0.00      0.00      8.75      2.38
13:53:25      0.00      0.00      0.00      0.00     10.58      2.88
13:53:26      0.00      0.00      0.00      0.00     20.50      9.54
13:53:27      0.00      0.00      0.00      0.00     24.90     12.40
13:53:28      0.00      0.00      0.00      0.00     15.25      7.21
13:53:29      0.00      0.00      0.00      0.00      8.18      2.02
13:53:30      0.00      0.00      0.00      0.00      8.69      3.58
13:53:31      0.00      0.00      0.00      0.00      8.82      2.21
13:53:32      0.00      0.00      0.00      0.00      9.55      2.36
