  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:09:52      0.00      0.00      0.00      0.00      6.28      0.00
16:09:53      0.00      0.00      0.00      0.00      5.68      0.00
16:09:54      0.00      0.00      0.00      0.00      5.50      0.00
16:09:55      0.00      0.00      0.00      0.00      5.85      0.00
16:09:56      0.00      0.00      0.00      0.00      6.74      0.00
16:09:57      0.00      0.00      0.00      0.00      6.03      0.00
16:09:58      0.00      0.00      0.00      0.00      5.85      0.00
16:09:59      0.00      0.00      0.00      0.00      6.32      0.00
16:10:00      0.00      0.00      0.00      0.00      6.33      0.00
16:10:01      0.00      0.00      0.00      0.00      5.91      0.00
16:10:02      0.00      0.00      0.00      0.00      5.67      0.00
16:10:03      0.00      0.00      0.00      0.00      6.32      0.00
16:10:04      0.00      0.00      0.00      0.00      8.24      2.45
16:10:05      0.00      0.00      0.00      0.00      8.95      2.02
16:10:06      0.00      0.00      0.00      0.00      5.15      0.00
16:10:07    334.62  51854.93    332.91  50998.53      5.56      0.00
16:10:08    310.29  654317.5    404.07  641267.8      5.21      0.00
16:10:09    344.09  754004.0    582.57  701479.3      6.32      0.00
16:10:10    343.25  756472.7    577.37  693496.8      4.51      0.18
16:10:11    342.69  755512.7    572.06  685864.4      6.73      0.00
16:10:12    350.86  756510.1    600.12  706374.4      5.99      0.06
16:10:13    520.41  1.01e+06    573.11  889191.0      6.32      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:10:14    592.09  1.11e+06    473.38  935228.2      5.38      0.00
16:10:15    585.19  1.11e+06    476.31  936064.2      5.50      0.00
16:10:16    598.53  1.12e+06    475.83  936953.1      6.38      0.00
16:10:17    589.97  1.11e+06    477.28  950661.5      5.87      0.00
16:10:18    575.17  1.11e+06    483.11  959202.4      7.11      0.22
16:10:19    492.90  1.13e+06    488.96  962218.0      5.09      0.00
16:10:20    418.89  1.13e+06    482.42  987448.1      6.61      0.00
16:10:21    341.51  1.14e+06    485.89  1.06e+06      5.03      0.00
16:10:22    341.19  1.14e+06    481.69  1.07e+06      5.38      0.00
16:10:23    338.65  1.14e+06    480.73  1.07e+06      6.09      0.00
16:10:24    337.15  1.14e+06    479.32  1.07e+06      5.69      0.00
16:10:25    334.02  1.14e+06    470.79  1.08e+06      5.74      0.00
16:10:26    332.90  1.14e+06    473.36  1.07e+06      6.50      0.00
16:10:27    210.87  719675.2    297.76  677238.0      5.73      0.00
16:10:28      0.00      0.00      0.00      0.00      6.44      0.00
16:10:29      0.00      0.00      0.00      0.00      5.27      0.00
16:10:30      0.00      0.00      0.00      0.00      5.38      0.00
16:10:31      0.00      0.00      0.00      0.00      5.15      0.00
16:10:32      0.00      0.00      0.00      0.00      6.84      0.00
16:10:33      0.00      0.00      0.00      0.00      5.27      0.00
16:10:34      0.00      0.00      0.00      0.00      6.09      0.00
16:10:35      0.00      0.00      0.00      0.00      7.59      2.72
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:10:36      0.00      0.00      0.00      0.00      5.33      0.06
16:10:37      0.00      0.00      0.00      0.00      5.56      0.00
16:10:38      0.00      0.00      0.00      0.00      5.33      0.00
16:10:39      0.00      0.00      0.00      0.00      6.26      0.00
16:10:40      0.00      0.00      0.00      0.00      5.68      0.00
16:10:41      0.00      0.00      0.00      0.00      6.22      0.06
16:10:42      0.00      0.00      0.00      0.00      5.21      0.00
16:10:43      0.00      0.00      0.00      0.00      5.91      0.00
16:10:44      0.00      0.00      0.00      0.00      5.81      0.00
16:10:45      0.00      0.00      0.00      0.00      6.03      0.00
16:10:46      0.00      0.00      0.00      0.00      5.79      0.00
16:10:47      0.00      0.00      0.00      0.00      5.62      0.00
16:10:48      0.00      0.00      0.00      0.00     10.81      4.68
16:10:49      0.00      0.00      0.00      0.00     14.22      7.54
16:10:50      0.00      0.00      0.00      0.00      8.68      3.52
16:10:51      0.00      0.00      0.00      0.00      8.95      2.42
16:10:52      0.00      0.00      0.00      0.00      8.22      2.64
16:10:53      0.00      0.00      0.00      0.00      9.54      2.89
16:10:54      0.00      0.00      0.00      0.00      9.14      3.02
16:10:55      0.00      0.00      0.00      0.00     10.16      3.98
16:10:56      0.00      0.00      0.00      0.00     10.69      4.04
16:10:57      0.00      0.00      0.00      0.00     10.56      2.81
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
16:10:58      0.00      0.00      0.00      0.00     13.70      5.19
16:10:59      0.00      0.00      0.00      0.00     23.82     11.81
16:11:00      0.00      0.00      0.00      0.00     21.90     11.00
16:11:01      0.00      0.00      0.00      0.00      7.75      2.60
16:11:02      0.00      0.00      0.00      0.00     10.45      4.39
16:11:03      0.00      0.00      0.00      0.00      8.89      2.45
