  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:08:53      8.67      4.49  16689.30    102.66  16600.75    101.05
12:08:54      3.45      0.00  195612.8    874.12  195562.4    876.61
12:08:55      4.86      0.00  198221.1    898.66  198202.7    828.22
12:08:56      3.10      0.00  201817.8    762.02  201915.0    666.93
12:08:57      2.87      0.00  200698.1    687.57  200589.9    783.33
12:08:58      3.23      0.06  200715.8    698.41  200750.1    735.85
12:08:59      5.09      0.00  200629.3    749.31  200441.5    677.32
12:09:00      3.40      0.00  200660.6    702.17  200525.4    733.11
12:09:01      2.93      0.00  200339.5    701.43  200522.9    749.13
12:09:02      3.51      0.00  200000.9    718.23  200001.8    730.29
12:09:03      3.10      0.00  200409.2    685.57  200404.4    760.27
12:09:04      3.51      0.00  200719.6    705.02  200733.3    732.87
12:09:05      4.21      0.00  201357.4    675.52  201389.4    638.67
12:09:06      2.87      0.00  204822.0    491.17  204755.8    488.72
12:09:07      4.75      0.00  205308.9    430.55  205323.2    478.46
12:09:08      3.75      0.00  204567.3    485.76  204384.0    514.47
12:09:09      2.99      0.00  204067.4    485.37  204185.3    498.83
12:09:10      3.04      0.00  204377.9    473.68  204354.9    502.81
12:09:11      5.10      0.00  204062.0    498.44  203987.3    484.79
12:09:12      3.39      0.00  205113.7    481.18  205154.0    484.08
12:09:13      8.60      5.03  176230.9    431.28  176108.7    406.13
12:09:14     16.99     14.02      0.00      0.00      0.00      0.00
