Server address : 10.10.1.1:4433, Client address 10.10.1.2:6121
Server address : 10.10.2.1:5883, Client address 10.10.2.2:6007
Server address : 10.10.1.1:6789, Client address 10.10.1.2:4471
Server address : 10.10.2.1:5086, Client address 10.10.2.2:6230
Server address : 10.10.1.1:4463, Client address 10.10.1.2:6019
Server address : 10.10.2.1:6097, Client address 10.10.2.2:4663
Server address : 10.10.1.1:6945, Client address 10.10.1.2:5661
Server address : 10.10.2.1:5042, Client address 10.10.2.2:6512
Server address : 10.10.1.1:4737, Client address 10.10.1.2:6893
