  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:27:16      5.55      1.12      0.00      0.00      0.00      0.00
20:27:17      4.15      0.34      0.00      0.00      0.00      0.00
20:27:18      4.80      0.00      0.00      0.00      0.00      0.00
20:27:19      2.40      0.00      0.00      0.00      0.00      0.00
20:27:20      5.27      0.00      0.00      0.00      0.00      0.00
20:27:21      3.16      0.06      0.00      0.00      0.00      0.00
20:27:22      6.38      0.06      0.00      0.00      0.00      0.00
20:27:23      1.46      0.00      0.00      0.00      0.00      0.00
20:27:24      4.04      0.00      0.00      0.00      0.00      0.00
20:27:25      2.17      0.00      0.00      0.00      0.00      0.00
20:27:26      6.22      2.08      0.00      0.00      0.00      0.00
20:27:27      5.47      2.28      0.00      0.00      0.00      0.00
20:27:28      4.28      0.24      0.00      0.00      0.00      0.00
20:27:29      3.98      0.00      0.00      0.00      0.00      0.00
20:27:30      3.04      0.00    298.14  209821.2    205.56  196524.5
20:27:31      4.68      0.06    357.70  415539.3    247.53  355646.0
20:27:32      2.81      0.00    371.72  414217.1    248.98  352620.5
20:27:33      3.92      0.06    281.11  394049.3    255.31  355892.8
20:27:34      2.99      0.00    277.33  384748.6    268.69  371273.0
20:27:35      4.10      0.00    266.66  398050.7    261.79  356877.6
20:27:36      3.39      0.00    275.53  394130.3    261.73  356986.2
20:27:37      3.45      0.00    271.69  369845.8    261.86  357111.7
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:27:38      3.86      0.00    273.48  394067.4    262.34  357808.7
20:27:39      2.69      0.00    281.61  390767.0    262.57  358153.8
20:27:40      3.63      0.00    277.84  391665.7    275.24  361798.7
20:27:41      2.52      0.00    284.37  398903.3    271.45  360062.4
20:27:42      3.98      0.00    258.33  387548.4    261.87  357622.9
20:27:43      3.28      0.06    274.50  385484.5    260.36  355193.3
20:27:44      3.80      0.00    260.68  381782.2    259.85  354690.1
20:27:45      4.10      0.00    283.78  385586.1    260.14  355008.7
20:27:46      4.68      0.00    271.22  380357.2    259.86  354812.1
20:27:47      3.28      0.00    271.38  397938.0    260.07  354754.6
20:27:48      4.16      0.00    268.36  390571.1    259.86  354770.8
20:27:49      4.04      0.00    282.77  389472.0    259.85  354470.9
20:27:50      3.86      0.06    122.80  165534.4    119.06  162422.3
20:27:51      4.98      0.00      0.00      0.00      0.00      0.00
20:27:52      3.04      0.00      0.00      0.00      0.00      0.00
20:27:53      4.57      0.06      0.00      0.00      0.00      0.00
20:27:54      3.69      0.00      0.00      0.00      0.00      0.00
20:27:55      2.87      0.00      0.00      0.00      0.00      0.00
20:27:56      2.81      0.00      0.00      0.00      0.00      0.00
20:27:57      2.99      0.00      0.00      0.00      0.00      0.00
20:27:58      4.63      0.06      0.00      0.00      0.00      0.00
20:27:59      2.28      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:28:00      4.21      0.00      0.00      0.00      0.00      0.00
20:28:01      2.90      0.09      0.00      0.00      0.00      0.00
20:28:02      4.40      0.06      0.00      0.00      0.00      0.00
20:28:03      4.33      0.00      0.00      0.00      0.00      0.00
20:28:04      5.15      0.00      0.00      0.00      0.00      0.00
20:28:05      4.92      0.00      0.00      0.00      0.00      0.00
20:28:06      4.04      0.00      0.00      0.00      0.00      0.00
20:28:07      3.86      0.00      0.00      0.00      0.00      0.00
20:28:08      4.51      0.06      0.00      0.00      0.00      0.00
20:28:09      2.63      0.00      0.00      0.00      0.00      0.00
20:28:10      4.45      0.00      0.00      0.00      0.00      0.00
20:28:11      3.22      0.00      0.00      0.00      0.00      0.00
20:28:12      4.30      0.20      0.00      0.00      0.00      0.00
20:28:13      7.68      4.70      0.00      0.00      0.00      0.00
20:28:14      8.89      4.15      0.00      0.00      0.00      0.00
20:28:15      8.95      5.17      0.00      0.00      0.00      0.00
20:28:16      6.32      2.33      0.00      0.00      0.00      0.00
20:28:17      6.53      2.14      0.00      0.00      0.00      0.00
20:28:18      8.18      1.77      0.00      0.00      0.00      0.00
20:28:19      7.55      2.82      0.00      0.00      0.00      0.00
20:28:20      8.86      1.02      0.00      0.00      0.00      0.00
20:28:21      7.70      2.02      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
20:28:22     10.59      3.01      0.00      0.00      0.00      0.00
20:28:23      4.62      0.45      0.00      0.00      0.00      0.00
20:28:24      6.85      1.94      0.00      0.00      0.00      0.00
20:28:25      4.11      2.00      0.00      0.00      0.00      0.00
20:28:26      6.14      2.24      0.00      0.00      0.00      0.00
20:28:27      6.12      2.04      0.00      0.00      0.00      0.00
20:28:28      5.51      2.68      0.00      0.00      0.00      0.00
20:28:29      7.92      3.74      0.00      0.00      0.00      0.00
20:28:30      7.41      2.10      0.00      0.00      0.00      0.00
