  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
09:29:27      4.09      0.00      0.00      0.00      0.00      0.00
09:29:28      3.69      0.00      0.00      0.00      0.00      0.00
09:29:29      2.69      0.00      0.00      0.00      0.00      0.00
09:29:30      3.22      0.00      0.00      0.00      0.00      0.00
09:29:31      1.29      0.00      0.00      0.00      0.00      0.00
09:29:33      3.67      0.13      0.00      0.00      0.00      0.00
09:29:34      2.17      0.00      0.00      0.00      0.00      0.00
09:29:35      3.69      0.00      0.00      0.00      0.00      0.00
09:29:36      3.63      0.00      0.00      0.00      0.00      0.00
09:29:37      5.14      0.15      0.00      0.00      0.00      0.00
09:29:38      3.80      0.06      0.00      0.00      0.00      0.00
09:29:39      2.22      0.00      0.00      0.00      0.00      0.00
09:29:40      3.04      0.00      0.00      0.00      0.00      0.00
09:29:41      2.93      0.00      0.00      0.00      0.00      0.00
09:29:42      3.22      0.12      0.00      0.00      0.00      0.00
09:29:43      2.46      0.00      0.00      0.00      0.00      0.00
09:29:44      3.51      0.00      0.00      0.00      0.00      0.00
09:29:45      4.33      0.00      0.00      0.00      0.00      0.00
09:29:46      3.57      0.00      0.00      0.07      0.00      0.07
09:29:47      5.03      0.00      0.00      0.00      0.00      0.00
09:29:48      2.69      0.00      0.00      0.00      0.00      0.00
09:29:49      6.40      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
09:29:50      2.40      0.00      0.00      0.00      0.00      0.00
09:29:51      5.21      0.06      0.00      0.00      0.00      0.00
09:29:52      5.27      1.49      0.00      0.00      0.00      0.00
09:29:53      4.45      0.65      0.00      0.00      0.00      0.00
09:29:54      3.54      0.34      0.00      0.00      0.00      0.00
09:29:55      4.38      0.62      0.00      0.00      0.00      0.00
09:29:56      4.01      1.42      0.00      0.00      0.00      0.00
09:29:57      4.58      0.13      0.00      0.00      0.00      0.00
09:29:58      5.57      0.00   1049.01  1.57e+06    573.02  1.12e+06
09:29:59      3.86      0.00   1046.14  2.87e+06    827.70  1.93e+06
09:30:00      3.63      0.00   1154.85  2.78e+06    780.85  2.00e+06
09:30:01      2.69      0.00   1091.83  2.79e+06    939.52  2.04e+06
09:30:02      3.22      0.00    947.90  2.79e+06    954.28  2.11e+06
09:30:03      4.86      0.00   1018.20  2.75e+06    853.03  2.12e+06
09:30:04      4.66      0.37    866.74  2.69e+06    773.05  2.12e+06
09:30:05      4.31      0.10    882.39  2.74e+06    791.48  2.16e+06
09:30:06      4.42      2.07   1121.18  2.86e+06    789.55  2.03e+06
09:30:07      5.03      0.71   1189.89  2.93e+06    688.47  2.00e+06
09:30:08      3.46      0.00   1419.44  2.76e+06    999.35  2.15e+06
09:30:09      5.50      0.00   1228.39  2.74e+06   1051.25  2.16e+06
09:30:10      4.62      0.00   1294.70  2.72e+06   1005.12  2.11e+06
