  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:21:15      0.00      0.00      0.00      0.00      6.48      0.79
18:21:16      0.00      0.00      0.00      0.00      5.99      0.57
18:21:17      0.00      0.00      0.00      0.00      5.09      0.00
18:21:18      0.00      0.00      0.00      0.00      6.03      0.00
18:21:19      0.00      0.00      0.00      0.00      5.97      0.00
18:21:20      0.00      0.00      0.00      0.00      8.63      2.79
18:21:21      0.00      0.00      0.00      0.00      5.21      0.00
18:21:22      0.00      0.00      0.00      0.00      6.46      0.06
18:21:23      0.00      0.00      0.00      0.00      5.62      0.00
18:21:24      0.00      0.00      0.00      0.00      5.74      0.06
18:21:25      0.00      0.00      0.00      0.00      5.21      0.00
18:21:26      0.00      0.00      0.00      0.00      6.04      0.00
18:21:27      0.00      0.00      0.00      0.00      5.85      0.00
18:21:28      0.00      0.00      0.00      0.00      7.55      1.42
18:21:29      0.00      0.00      0.00      0.00      8.06      2.02
18:21:30      0.00      0.00      0.00      0.00      7.08      1.08
18:21:31      0.00      0.00      0.00      0.00      5.97      0.06
18:21:32    288.06  43132.38    247.49  36775.38      6.78      0.00
18:21:33    477.72  71393.34    395.76  59485.39      5.44      0.00
18:21:34    282.79  872055.4    257.26  776487.1      6.15      0.00
18:21:35    389.68  1.13e+06    307.67  1.06e+06      5.97      0.00
18:21:36    416.40  1.15e+06    346.25  1.05e+06      5.56      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:21:37    401.19  1.15e+06    371.52  1.05e+06      5.21      0.00
18:21:38    412.74  1.15e+06    375.94  1.04e+06      6.15      0.00
18:21:39    715.97  1.82e+06    790.18  1.58e+06      5.21      0.00
18:21:40    716.42  1.99e+06    797.30  1.69e+06      4.57      0.00
18:21:41    596.53  2.00e+06    648.73  1.79e+06      5.21      0.00
18:21:42    603.02  1.98e+06    627.31  1.82e+06      5.03      0.00
18:21:43    625.04  2.01e+06    662.67  1.82e+06      5.91      0.00
18:21:44    628.40  2.00e+06    627.18  1.81e+06      5.75      0.00
18:21:45    616.55  2.01e+06    707.85  1.80e+06      5.03      0.00
18:21:46    613.95  2.00e+06    686.73  1.81e+06      5.33      0.00
18:21:47    622.20  2.01e+06    668.26  1.83e+06      5.63      0.00
18:21:48    615.68  1.99e+06    631.88  1.79e+06      5.97      0.00
18:21:49    627.57  1.99e+06    635.81  1.81e+06      5.50      0.00
18:21:50    613.91  2.00e+06    662.59  1.83e+06      5.74      0.00
18:21:51    636.54  1.99e+06    624.54  1.83e+06      5.33      0.06
18:21:52    195.13  607240.6    207.19  613358.3      5.44      0.00
18:21:53      0.00      0.00      0.00      0.00      4.74      0.00
18:21:54      0.00      0.00      0.00      0.00      5.45      0.09
18:21:55      0.00      0.00      0.00      0.00      5.21      0.00
18:21:56      0.00      0.00      0.00      0.00      5.85      0.08
18:21:57      0.00      0.00      0.00      0.00      5.74      0.06
18:21:58      0.00      0.00      0.00      0.00      5.56      0.00
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:21:59      0.00      0.00      0.00      0.00      6.20      0.00
18:22:00      0.00      0.00      0.00      0.00      5.56      0.00
18:22:01      0.00      0.00      0.00      0.00      5.62      0.00
18:22:02      0.00      0.00      0.00      0.00      6.96      0.00
18:22:03      0.00      0.00      0.00      0.00      6.39      0.00
18:22:04      0.00      0.00      0.00      0.00      6.50      0.00
18:22:05      0.00      0.00      0.00      0.00      5.97      0.00
18:22:06      0.00      0.00      0.00      0.00      5.50      0.00
18:22:07      0.00      0.00      0.00      0.00      5.74      0.00
18:22:08      0.00      0.00      0.00      0.00      6.15      0.00
18:22:09      0.00      0.00      0.00      0.00      5.15      0.00
18:22:10      0.00      0.00      0.00      0.00      5.91      0.00
18:22:11      0.00      0.00      0.00      0.00      6.91      0.00
18:22:12      0.00      0.00      0.00      0.00      5.68      0.00
18:22:13      0.00      0.00      0.00      0.00      6.16      0.00
18:22:14      0.00      0.00      0.00      0.00      9.46      4.13
18:22:15      0.00      0.00      0.00      0.00     13.19      5.24
18:22:16      0.00      0.00      0.00      0.00      8.17      4.42
18:22:17      0.00      0.00      0.00      0.00      8.93      2.44
18:22:18      0.00      0.00      0.00      0.00     10.30      2.96
18:22:19      0.00      0.00      0.00      0.00      8.04      2.76
18:22:20      0.00      0.00      0.00      0.00      8.51      3.86
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
18:22:21      0.00      0.00      0.00      0.00      9.05      3.32
18:22:22      0.00      0.00      0.00      0.00      7.52      2.38
18:22:23      0.00      0.00      0.00      0.00      9.15      3.49
18:22:24      0.00      0.00      0.00      0.00      8.83      2.66
18:22:25      0.00      0.00      0.00      0.00     10.23      2.98
18:22:26      0.00      0.00      0.00      0.00     19.31      9.44
18:22:27      0.00      0.00      0.00      0.00     25.94     13.91
18:22:28      0.00      0.00      0.00      0.00     13.58      6.38
18:22:29      0.00      0.00      0.00      0.00      7.66      1.38
18:22:30      0.00      0.00      0.00      0.00      9.91      4.76
18:22:31      0.00      0.00      0.00      0.00      7.70      1.54
