Linux 5.15.0-86-generic (client.vingenzi-207649.improvprot-pg0.utah.cloudlab.us) 	05/27/2024 	_x86_64_	(32 CPU)

12:52:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:52:43 AM  all    2.57    0.00    0.69    0.00    0.00    0.82    0.00    0.00    0.00   95.92
12:52:43 AM    0    7.07    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   88.89
12:52:43 AM    1    7.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
12:52:43 AM    2    9.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
12:52:43 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:43 AM    4    6.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
12:52:43 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:43 AM    6    7.00    0.00    0.00    0.00    0.00    4.00    0.00    0.00    0.00   89.00
12:52:43 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:43 AM    8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:52:43 AM    9    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:52:43 AM   10    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:52:43 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:43 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:43 AM   13    0.00    0.00    0.00    0.00    0.00    8.08    0.00    0.00    0.00   91.92
12:52:43 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:43 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:52:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:52:44 AM  all    9.81    0.00    5.29    0.00    0.00    3.62    0.00    0.00    0.00   81.28
12:52:44 AM    0   53.40    0.00   25.24    0.00    0.00    0.00    0.00    0.00    0.00   21.36
12:52:44 AM    1   51.11    0.00   30.00    0.00    0.00    0.00    0.00    0.00    0.00   18.89
12:52:44 AM    2   50.50    0.00   27.72    0.00    0.00    0.00    0.00    0.00    0.00   21.78
12:52:44 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:44 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:44 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:44 AM    6    0.00    0.00    0.00    0.00    0.00   30.59    0.00    0.00    0.00   69.41
12:52:44 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:44 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:44 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
