  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
03:44:09      4.03      1.14   9018.48     35.85      0.00      0.00
03:44:10      3.99      0.00  1.19e+06   1317.57  1.53e+06    598.61
03:44:11      4.39      0.00  1.22e+06    998.44  1.69e+06    544.55
03:44:12      2.52      0.00  1.21e+06    986.36  1.68e+06    540.40
03:44:13      3.51      0.00  1.23e+06   1020.89  1.68e+06    559.23
03:44:14      4.33      0.00  1.22e+06   1015.74  1.67e+06    556.45
03:44:15      4.45      0.00  1.22e+06   1041.03  1.69e+06    561.09
03:44:16      3.92      0.00  1.28e+06   1135.26  1.62e+06    551.84
03:44:17      4.57      0.00  1.22e+06   1032.56  1.60e+06    507.63
03:44:18      3.10      0.00  1.24e+06   1049.50  1.64e+06    537.09
03:44:19      4.04      0.00  1.24e+06   1049.40  1.62e+06    540.11
03:44:20      5.15      0.00  1.24e+06   1051.62  1.64e+06    544.88
03:44:21      3.22      0.00  1.21e+06   1057.15  1.72e+06    592.09
03:44:22      2.87      0.06  1.24e+06   1002.04  1.69e+06    540.32
03:44:23      3.75      0.00  1.27e+06    911.32  1.73e+06    564.29
03:44:24      2.87      0.00  1.29e+06    928.89  1.70e+06    552.57
03:44:25      5.27      3.04  1.28e+06    917.73  1.67e+06    534.97
03:44:26      3.69      0.06  1.34e+06    959.24  1.63e+06    562.54
03:44:27      2.11      0.00  1.31e+06    951.45  1.63e+06    560.80
03:44:28      3.86      0.00  1.34e+06    964.14  1.52e+06    528.04
03:44:29      4.74      0.00  1.31e+06    957.13  1.59e+06    499.83
03:44:30      3.40      0.92      0.00      0.00   1083.56      0.19
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
03:44:31      4.29      0.07      0.00      0.00      0.00      0.00
03:44:32      5.95      2.00      0.00      0.00      0.00      0.00
03:44:33      4.88      0.34      0.00      0.00      0.00      0.00
03:44:34      5.23      1.04      0.00      0.00      0.00      0.00
03:44:35      6.23      1.59      0.00      0.00      0.00      0.00
03:44:36      3.54      0.81      0.00      0.00      0.00      0.00
03:44:37      6.54      1.36      0.00      0.00      0.00      0.00
03:44:38      3.46      0.88      0.00      0.00      0.00      0.00
03:44:39      4.72      0.21      0.00      0.00      0.00      0.00
03:44:40      5.85      1.83      0.00      0.00      0.00      0.00
03:44:41      6.46      0.83      0.00      0.00      0.00      0.00
03:44:42      5.16      1.86      0.00      0.00      0.00      0.00
03:44:43      6.19      2.25      0.00      0.00      0.00      0.00
03:44:44      5.83      0.34      0.00      0.00      0.00      0.00
03:44:45      5.26      0.62      0.00      0.00      0.00      0.00
03:44:46      6.67      1.42      0.00      0.00      0.00      0.00
03:44:47      7.41      1.83      0.00      0.00      0.00      0.00
03:44:48      6.03      1.94      0.00      0.00      0.00      0.00
03:44:49      6.65      2.00      0.00      0.00      0.00      0.00
03:44:50      5.64      1.47      0.00      0.00      0.00      0.00
03:44:51      6.75      1.10      0.00      0.00      0.00      0.00
03:44:52      3.16      2.13      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
03:44:53      4.91      1.40      0.00      0.00      0.00      0.00
03:44:54      5.22      1.43      0.00      0.00      0.00      0.00
03:44:55      2.87      0.88      0.00      0.00      0.00      0.00
03:44:56      3.17      0.73      0.00      0.00      0.00      0.00
03:44:57      3.84      2.55      0.00      0.00      0.00      0.00
03:44:58      3.62      1.99      0.00      0.00      0.00      0.00
03:44:59      5.63      1.43      0.00      0.00      0.00      0.00
03:45:00      2.70      0.88      0.00      0.00      0.00      0.00
03:45:01      4.45      0.73      0.00      0.00      0.00      0.00
03:45:02      3.48      1.31      0.00      0.00      0.00      0.00
03:45:03      6.54      2.49      0.00      0.00      0.00      0.00
03:45:04      2.18      0.00      0.00      0.00      0.00      0.00
03:45:05      5.40      1.49      0.00      0.00      0.00      0.00
03:45:06      4.52      0.88      0.00      0.00      0.00      0.00
03:45:07      4.75      1.85      0.00      0.00      0.00      0.00
03:45:08      4.48      1.42      0.00      0.00      0.00      0.00
