[2024-06-01T21:14:08.401590332Z INFO  quiche_apps::multicore_server] [Listener] listening on 10.10.1.1:4433
[2024-06-01T21:14:10.487021253Z INFO  quiche_apps::multicore_server] 10.10.1.1:4433 <-> 10.10.1.2:6378 created app conn
[2024-06-01T21:14:10.491874689Z INFO  quiche_apps::multicore_server] Seen new path (10.10.1.1:5972, 10.10.1.2:4557)
[2024-06-01T21:14:10.492029734Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:5277, 10.10.2.2:6920)
[2024-06-01T21:14:10.492144364Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:6604, 10.10.2.2:4760)
[2024-06-01T21:14:10.492342216Z INFO  quiche_apps::multicore_server] Path (10.10.1.1:5972, 10.10.1.2:4557) is now validated
[2024-06-01T21:14:10.492441418Z INFO  quiche_apps::multicore_server] Path (10.10.2.1:5277, 10.10.2.2:6920) is now validated
[2024-06-01T21:14:10.492480980Z INFO  quiche_apps::multicore_server] 10.10.1.1:5972 <-> 10.10.1.2:4557 created app conn
[2024-06-01T21:14:10.492487854Z INFO  quiche_apps::multicore_server] 10.10.2.1:5277 <-> 10.10.2.2:6920 created app conn
[2024-06-01T21:14:10.492490521Z INFO  quiche_apps::multicore_server] Seen new path (10.10.1.1:5192, 10.10.1.2:5855)
[2024-06-01T21:14:10.492649688Z INFO  quiche_apps::multicore_server] Path (10.10.2.1:6604, 10.10.2.2:4760) is now validated
[2024-06-01T21:14:10.492712231Z INFO  quiche_apps::multicore_server] 10.10.2.1:6604 <-> 10.10.2.2:4760 created app conn
[2024-06-01T21:14:10.492807395Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:6050, 10.10.2.2:4835)
[2024-06-01T21:14:10.492843332Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:6219, 10.10.2.2:6483)
[2024-06-01T21:14:10.493221880Z INFO  quiche_apps::multicore_server] Path (10.10.1.1:5192, 10.10.1.2:5855) is now validated
[2024-06-01T21:14:10.493245941Z INFO  quiche_apps::multicore_server] 10.10.1.1:5192 <-> 10.10.1.2:5855 created app conn
[2024-06-01T21:14:10.493436164Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:6898, 10.10.2.2:6242)
[2024-06-01T21:14:10.493607139Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:5494, 10.10.2.2:6859)
[2024-06-01T21:14:10.493608388Z INFO  quiche_apps::multicore_server] Seen new path (10.10.2.1:5019, 10.10.2.2:5439)
[2024-06-01T21:14:10.493612368Z INFO  quiche_apps::multicore_server] Seen new path (10.10.1.1:6165, 10.10.1.2:4555)
