Server address : 10.10.1.1:4433, Client address 10.10.1.2:6113
Server address : 10.10.2.1:4862, Client address 10.10.2.2:5910
Server address : 10.10.1.1:6645, Client address 10.10.1.2:5233
Server address : 10.10.2.1:4640, Client address 10.10.2.2:6151
Server address : 10.10.1.1:4846, Client address 10.10.1.2:4713
Server address : 10.10.2.1:4839, Client address 10.10.2.2:6788
Server address : 10.10.1.1:6984, Client address 10.10.1.2:5987
Server address : 10.10.2.1:4628, Client address 10.10.2.2:5296
Server address : 10.10.1.1:6762, Client address 10.10.1.2:6984
Server address : 10.10.2.1:5662, Client address 10.10.2.2:4686
