  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
19:01:00     10.01      4.49  36960.19    251.07  30165.07    198.41
19:01:01      3.45      0.00  640381.1    767.70  498876.3    653.77
19:01:02      4.27      0.06  1.39e+06    835.23  1.20e+06    547.80
19:01:03      4.33      0.00  1.40e+06    889.21  1.21e+06    584.15
19:01:04      5.27      0.06  1.40e+06    912.17  1.23e+06    588.32
19:01:05      2.75      0.00  1.41e+06    920.35  1.23e+06    593.21
19:01:06      5.33      0.06  1.41e+06    941.35  1.24e+06    602.16
19:01:07      4.64      0.06  1.40e+06    920.40  1.22e+06    605.98
19:01:08      5.15      0.00  1.40e+06    945.53  1.23e+06    608.89
19:01:09      4.62      0.00  1.41e+06    965.91  1.23e+06    614.82
19:01:10      4.51      0.00  1.41e+06    943.92  1.22e+06    616.45
19:01:11      4.74      0.00  1.42e+06    963.26  1.23e+06    617.11
19:01:12      5.79      0.00  1.42e+06    963.41  1.23e+06    624.11
19:01:13      4.51      0.06  1.42e+06    954.03  1.22e+06    614.99
19:01:14      3.28      0.24  1.41e+06    956.57  1.22e+06    620.81
19:01:15      3.10      0.00  1.42e+06    948.67  1.23e+06    620.63
19:01:16      3.45      0.00  1.40e+06    951.56  1.22e+06    615.76
19:01:17      1.99      0.00  1.39e+06    938.79  1.21e+06    591.46
19:01:18      2.87      0.00  1.40e+06    963.58  1.23e+06    617.88
19:01:19      2.93      0.00  1.41e+06    963.37  1.24e+06    624.14
19:01:20      5.91      3.22  1.12e+06    767.86  977642.5    492.64
19:01:21     20.79     15.51      0.00      0.00      0.00      0.00
