  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:06:45      3.35      0.06      0.00      0.00      0.00      0.00
02:06:46      6.89      4.49      0.00      0.00      0.00      0.00
02:06:47      3.19      1.25      0.00      0.00      0.00      0.00
02:06:48      1.57      0.08    353.79  54949.85    349.11  52216.56
02:06:49      6.09      0.06    574.38  851234.2    679.92  974956.5
02:06:50      2.52      0.00    719.86  1.20e+06    886.08  1.33e+06
02:06:51      8.20      0.00    725.68  1.20e+06    906.87  1.33e+06
02:06:52      5.86      0.06    723.58  1.20e+06    898.47  1.33e+06
02:06:53      8.84      0.00    730.47  1.21e+06    933.31  1.32e+06
02:06:54      5.15      0.00    756.44  1.21e+06    944.64  1.33e+06
02:06:55      7.17      0.09    755.91  1.21e+06    945.10  1.33e+06
02:06:56      4.45      0.06    746.97  1.20e+06    942.71  1.32e+06
02:06:57      8.37      0.00    756.76  1.21e+06    938.65  1.32e+06
02:06:58      5.22      2.86    750.68  1.20e+06    933.90  1.32e+06
02:06:59      5.17      0.07    746.92  1.20e+06    920.08  1.32e+06
02:07:00      2.81      1.59    751.11  1.20e+06    918.16  1.33e+06
02:07:01      2.93      0.00    746.74  1.19e+06    930.51  1.33e+06
02:07:02      2.22      0.07    749.67  1.21e+06    937.77  1.32e+06
02:07:03      2.11      0.00    747.19  1.19e+06    905.81  1.33e+06
02:07:04      4.10      0.06    748.14  1.20e+06    930.16  1.32e+06
02:07:05      4.57      0.06    756.02  1.20e+06    938.80  1.31e+06
02:07:06      5.09      0.07    758.33  1.21e+06    941.75  1.32e+06
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:07:07      7.79      0.10    756.72  1.21e+06    943.19  1.33e+06
02:07:08      9.49      0.06    511.66  808463.2    632.40  891328.7
02:07:09      7.79      0.00      0.00      0.00      0.00      0.00
02:07:10      3.51      0.00      0.00      0.00      0.00      0.00
02:07:11     10.83      0.00      0.00      0.00      0.00      0.00
02:07:12      6.03      0.06      0.00      0.00      0.00      0.00
02:07:13     28.21     19.33      0.00      0.00      0.00      0.00
02:07:14     26.44     18.58      0.00      0.00      0.00      0.00
02:07:15     35.19     23.70      0.00      0.00      0.00      0.00
