  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:23:55      7.25      2.20  502639.6    416.26  466425.2    455.03
12:23:56      2.46      0.00  2.33e+06    987.67  2.69e+06    920.43
12:23:57      3.57      0.00  2.29e+06    795.44  2.94e+06    903.63
12:23:58      3.10      0.06  2.34e+06    635.40  2.89e+06    952.19
12:23:59      5.03      0.00  2.39e+06    621.65  2.89e+06   1049.66
12:24:00      3.39      0.00  2.35e+06    629.55  2.88e+06    825.66
12:24:01      5.81      0.00  2.47e+06    571.54  2.76e+06    691.49
12:24:02      3.16      0.00  2.43e+06    610.10  2.75e+06    697.75
12:24:03      4.80      0.00  2.47e+06    766.01  2.73e+06    575.94
12:24:04      3.98      0.00  2.36e+06    847.58  2.83e+06    689.67
12:24:05      3.16      0.00  2.61e+06    665.43  2.54e+06    757.21
12:24:06      1.87      0.00  2.58e+06    660.12  2.61e+06    724.38
12:24:07      4.10      0.00  2.51e+06    502.89  2.65e+06    958.60
12:24:08      3.45      0.00  2.28e+06    434.66  2.86e+06   1119.74
12:24:09      2.29      0.15  2.37e+06    406.23  2.75e+06    902.36
12:24:10      2.40      0.06  2.41e+06    560.37  2.74e+06    887.74
12:24:11      3.12      0.11  2.54e+06    582.92  2.65e+06    712.52
12:24:12      5.24      1.29  2.56e+06    442.99  2.65e+06    981.54
12:24:13      3.60      0.92  2.62e+06    382.23  2.68e+06    832.87
12:24:14      3.10      0.00  2.70e+06    563.43  2.63e+06    590.08
12:24:15      3.86      0.34  2.15e+06    513.58  2.04e+06    560.57
12:24:16      5.91      2.76      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
12:24:17      4.53      0.69      0.00      0.00      0.00      0.00
12:24:18      5.81      2.47      0.00      0.00      0.00      0.00
12:24:19      5.56      2.98      0.00      0.00      0.00      0.00
12:24:20      4.58      0.96      0.00      0.00      0.00      0.00
12:24:21      7.08      2.88      0.00      0.00      0.00      0.00
12:24:22      8.14      5.50      0.00      0.00      0.00      0.00
12:24:23      4.78      1.10      0.00      0.00      0.00      0.00
12:24:24      9.35      2.41      0.00      0.00      0.00      0.00
12:24:25      5.58      2.17      0.00      0.00      0.00      0.00
12:24:26      5.16      2.35      0.00      0.00      0.00      0.00
12:24:27      7.16      1.94      0.00      0.00      0.00      0.00
12:24:28      8.49      2.94      0.00      0.00      0.00      0.00
12:24:29      4.61      1.16      0.00      0.00      0.00      0.00
12:24:30      7.30      2.41      0.00      0.00      0.00      0.00
12:24:31      7.74      2.89      0.00      0.00      0.00      0.00
12:24:32      5.40      1.67      0.00      0.00      0.00      0.00
12:24:33      6.57      1.89      0.00      0.00      0.00      0.00
12:24:34      6.32      3.99      0.00      0.00      0.00      0.00
12:24:35      5.81      0.96      0.00      0.00      0.00      0.00
