  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:16:48      0.00      0.00      0.00      0.00      8.80      2.65
15:16:49  51910.50    276.37  47248.21    271.88      7.47      1.65
15:16:50  580852.8    277.73  565164.1    231.90      5.87      0.00
15:16:51  576389.6    388.42  546800.8    343.54      6.20      0.00
15:16:52  573420.6    402.29  551661.1    365.71      6.44      0.00
15:16:53  574345.5    406.19  544822.0    360.83      6.10      0.00
15:16:54  691057.6    442.39  724429.5    502.44      5.33      0.00
15:16:55  801349.1    326.57  815831.2    568.21      5.79      0.00
15:16:56  802467.7    330.75  805025.7    531.06      6.41      0.09
15:16:57  803822.0    328.43  798734.9    531.48      5.79      0.00
15:16:58  802708.9    326.45  803304.7    514.34      5.03      0.06
15:16:59  801807.4    327.27  802777.8    520.31      5.44      0.00
15:17:00  802776.2    327.34  800392.1    522.39      6.03      0.00
15:17:01  804135.7    327.43  783585.6    396.79      4.97      0.00
15:17:02  804035.6    328.79  765341.6    357.76      4.92      0.00
15:17:03  862929.5    243.81  871714.7    263.40      5.09      0.00
15:17:04  876475.1    220.58  893602.1    235.34      4.74      0.00
15:17:05  879061.6    206.38  896005.9    237.60      5.92      0.00
15:17:06  877654.2    210.80  893134.9    233.29      5.74      0.06
15:17:07  878013.6    214.94  889013.9    234.30      6.49      1.42
15:17:08  875606.7    213.42  890030.2    230.63      6.13      1.37
15:17:09  608780.7    148.03  616936.2    162.50      5.74      0.92
  Time        ens2f0np0           ens2f1np1           ens1f0np0     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
15:17:10      0.00      0.00      0.00      0.00      7.16      2.34
15:17:11      0.00      0.00      0.00      0.00     10.52      3.20
15:17:12      0.00      0.00      0.00      0.00      7.40      2.34
15:17:13      0.00      0.00      0.00      0.00      9.40      2.47
15:17:14      0.00      0.00      0.00      0.00      7.97      2.37
15:17:15      0.00      0.00      0.00      0.00      9.34      2.21
15:17:16      0.00      0.00      0.00      0.00      9.83      2.96
15:17:17      0.00      0.00      0.00      0.00      8.95      3.49
15:17:18      0.00      0.00      0.00      0.00      8.33      1.39
15:17:19      0.00      0.00      0.00      0.00      8.69      2.60
15:17:20      0.00      0.00      0.00      0.00     10.11      4.05
15:17:21      0.00      0.00      0.00      0.00      9.86      4.04
15:17:22      0.00      0.00      0.00      0.00      8.42      2.22
15:17:23      0.00      0.00      0.00      0.00     11.21      3.06
15:17:24      0.00      0.00      0.00      0.00     25.67     13.31
15:17:25      0.00      0.00      0.00      0.00     24.80     11.84
15:17:26      0.00      0.00      0.00      0.00      7.52      3.02
15:17:27      0.00      0.00      0.00      0.00     11.28      4.38
15:17:28      0.00      0.00      0.00      0.00      9.32      2.96
