  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:51:55      4.76      1.42      0.00      0.00      0.00      0.00
02:51:56     10.51      4.58  33695.90    214.70  30279.04    205.73
02:51:57      3.92      0.00  472768.7    779.05  465559.1    791.63
02:51:58      3.69      0.00  1.13e+06    608.47  1.19e+06    599.60
02:51:59      4.04      0.00  1.17e+06    796.65  1.24e+06    780.15
02:52:00      2.94      0.00  1.17e+06    790.02  1.24e+06    802.30
02:52:01      4.10      0.00  1.18e+06    805.55  1.25e+06    815.60
02:52:02      2.75      0.00  1.16e+06    784.98  1.24e+06    790.31
02:52:03      2.99      0.00  1.17e+06    796.73  1.25e+06    810.90
02:52:04      3.04      0.00  1.17e+06    820.14  1.24e+06    835.37
02:52:05      4.39      0.06  1.16e+06    811.61  1.24e+06    801.29
02:52:06      3.10      0.00  1.17e+06    840.75  1.24e+06    844.95
02:52:07      6.09      0.00  1.19e+06    846.46  1.26e+06    853.60
02:52:08      3.22      0.00  1.17e+06    838.82  1.24e+06    834.86
02:52:09      5.34      0.06  1.18e+06    825.65  1.24e+06    839.98
02:52:10      2.75      0.06  1.17e+06    818.84  1.24e+06    816.22
02:52:11      4.51      0.00  1.18e+06    834.65  1.25e+06    832.56
02:52:12      2.69      0.00  1.17e+06    830.54  1.24e+06    827.90
02:52:13      5.33      0.00  1.17e+06    829.34  1.25e+06    846.24
02:52:14      2.40      0.06  1.17e+06    829.09  1.25e+06    840.59
02:52:15      3.92      0.00  1.17e+06    805.72  1.24e+06    833.26
02:52:16      6.02      3.00  942726.1    664.94  998214.7    669.90
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
02:52:17     19.90     15.62      0.00      0.00      0.00      0.00
02:52:18     23.61     18.59      0.00      0.00      0.00      0.00
02:52:19     29.20     20.07      0.00      0.00      0.00      0.00
