  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
23:48:28      5.09      0.00      0.00      0.00      0.00      0.00
23:48:29     12.49      6.91  25006.78    110.29  24813.68    111.70
23:48:30      5.32      1.23  207848.6    598.42  207774.9    600.49
23:48:31      4.51      0.00  207481.1    692.02  207482.3    637.68
23:48:32      3.92      0.06  206678.3    676.65  206726.8    667.80
23:48:33      4.98      0.00  206488.6    655.40  206645.0    651.48
23:48:34      5.41      1.46  205311.0    633.79  205264.5    669.68
23:48:35      7.75      2.80  205646.1    652.78  205557.3    702.12
23:48:36      5.06      2.78  206608.1    666.40  206417.9    640.08
23:48:37      4.05      0.00  206126.8    635.43  206075.2    697.47
23:48:38      2.87      0.00  206295.8    655.98  206471.2    652.34
23:48:39     10.20      5.27  170952.6    563.07  170907.9    550.62
23:48:40     16.37     13.56      0.00      0.00      0.00      0.00
23:48:41     17.05     12.44      0.00      0.00      0.00      0.00
23:48:42      4.47      2.09      0.00      0.00      0.00      0.00
23:48:43      5.07      0.47      0.00      0.00      0.00      0.00
23:48:44      2.34      0.00      0.00      0.00      0.00      0.00
23:48:45      4.68      0.00      0.00      0.00      0.00      0.00
23:48:46      3.52      0.00      0.00      0.00      0.00      0.00
23:48:47      3.34      0.00      0.00      0.00      0.00      0.00
23:48:48      4.78      2.15      0.00      0.00      0.00      0.00
23:48:49      5.67      0.79      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
23:48:50      3.57      0.00      0.00      0.00      0.00      0.00
23:48:51      4.51      0.00      0.00      0.00      0.00      0.00
23:48:52      2.93      0.00      0.00      0.00      0.00      0.00
23:48:53      3.39      0.00      0.00      0.00      0.00      0.00
23:48:54      3.67      1.43      0.00      0.00      0.00      0.00
23:48:55      3.67      1.08      0.00      0.00      0.00      0.00
23:48:56      3.23      0.22      0.00      0.00      0.00      0.00
23:48:57      1.76      0.00      0.00      0.00      0.00      0.00
23:48:58      4.16      0.00      0.00      0.00      0.00      0.00
23:48:59      2.58      0.00      0.00      0.00      0.00      0.00
23:49:00      2.87      0.00      0.00      0.00      0.00      0.00
23:49:01      4.98      2.39      0.00      0.00      0.00      0.00
23:49:02      4.01      0.34      0.00      0.00      0.00      0.00
23:49:03      3.80      0.00      0.00      0.00      0.00      0.00
23:49:04      3.28      0.00      0.00      0.00      0.00      0.00
23:49:05      1.93      0.00      0.00      0.00      0.00      0.00
23:49:06      1.40      0.00      0.00      0.00      0.00      0.00
23:49:07      4.19      2.32      0.00      0.00      0.00      0.00
23:49:08      2.51      0.52      0.00      0.00      0.00      0.00
23:49:09      3.45      0.00      0.00      0.00      0.00      0.00
23:49:10      2.89      0.45      0.00      0.00      0.00      0.00
23:49:11      3.20      0.18      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
23:49:12      3.23      0.00      0.00      0.00      0.00      0.00
23:49:13      4.95      1.43      0.00      0.00      0.00      0.00
23:49:14      2.97      1.15      0.00      0.00      0.00      0.00
23:49:15      4.93      0.22      0.00      0.00      0.00      0.00
23:49:16      1.93      0.06      0.00      0.00      0.00      0.00
23:49:17      3.41      0.07      0.00      0.00      0.00      0.00
23:49:18      2.55      0.10      0.00      0.00      0.00      0.00
23:49:19      3.80      0.00      0.00      0.00      0.00      0.00
23:49:20      4.04      2.33      0.00      0.00      0.00      0.00
23:49:21      4.78      0.47      0.00      0.00      0.00      0.00
23:49:22      2.34      0.00      0.00      0.00      0.00      0.00
23:49:23      5.27      0.00      0.00      0.00      0.00      0.00
23:49:24      2.99      0.08      0.00      0.00      0.00      0.00
23:49:25      3.79      0.18      0.00      0.00      0.00      0.00
23:49:26      6.08      2.14      0.00      0.00      0.00      0.00
