  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
04:43:36      5.22      1.12      0.00      0.00      0.00      0.00
04:43:37      4.07      0.39      0.00      0.00      0.00      0.00
04:43:38      3.98      0.00      0.00      0.00      0.00      0.00
04:43:39      3.04      0.00      0.00      0.00      0.00      0.00
04:43:40      4.45      0.00      0.00      0.00      0.00      0.00
04:43:41      2.40      0.00      0.00      0.00      0.00      0.00
04:43:42      1.76      0.00      0.00      0.00      0.00      0.00
04:43:43      4.40      0.00      0.00      0.00      0.00      0.00
04:43:44      2.46      0.12      0.00      0.00      0.00      0.00
04:43:45      4.51      0.00      0.00      0.00      0.00      0.00
04:43:46      3.16      0.00      0.00      0.00      0.00      0.00
04:43:47      5.44      0.00      0.00      0.00      0.00      0.00
04:43:48      5.15      0.06      0.00      0.00      0.00      0.00
04:43:49      5.56      0.00      0.00      0.00      0.00      0.00
04:43:50      4.21      0.00      0.00      0.00      0.00      0.00
04:43:51      3.98      0.00      0.00      0.00      0.00      0.00
04:43:52      3.57      0.00      0.00      0.00      0.00      0.00
04:43:53      3.80      0.00      0.00      0.00      0.00      0.00
04:43:54      3.04      0.00      0.00      0.00      0.00      0.00
04:43:55      3.04      0.00      0.00      0.00      0.00      0.00
04:43:56      3.80      0.00      0.00      0.00      0.00      0.00
04:43:57      3.39      0.06      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
04:43:58      6.21      1.43      0.00      0.00      0.00      0.00
04:43:59      3.75      0.88      0.00      0.00      0.00      0.00
04:44:00      5.16      0.73      0.00      0.00      0.00      0.00
04:44:01      5.24      1.42      0.00      0.00      0.00      0.00
04:44:02      4.27      0.13      0.00      0.00      0.00      0.00
04:44:03      4.10      0.00     55.69  11149.67      0.00      0.00
04:44:04      4.21      0.00    848.48  1.82e+06    915.07  1.55e+06
04:44:05      4.63      0.00    779.76  1.91e+06    729.28  1.63e+06
04:44:06      2.93      0.00    718.22  1.94e+06    630.92  1.58e+06
04:44:07      5.09      0.00    658.64  1.91e+06    685.46  1.53e+06
04:44:08      2.58      0.00    674.26  1.87e+06    780.74  1.59e+06
04:44:09      3.46      0.00    669.56  1.91e+06    771.21  1.64e+06
04:44:10      3.86      0.00    669.91  1.92e+06    662.06  1.62e+06
04:44:11      2.11      0.00    702.46  1.92e+06    681.85  1.67e+06
04:44:12      4.10      0.00    696.35  1.90e+06    627.22  1.64e+06
04:44:13      2.23      0.00    685.29  1.95e+06    568.19  1.58e+06
04:44:14      3.34      0.00    730.45  2.07e+06    555.65  1.56e+06
04:44:15      1.64      0.00    689.59  2.03e+06    521.36  1.50e+06
04:44:16      4.10      0.00    684.12  2.00e+06    569.95  1.58e+06
04:44:17      3.34      0.00    695.12  2.01e+06    606.60  1.61e+06
04:44:18      5.33      0.00    637.90  1.90e+06    678.15  1.62e+06
04:44:19      2.93      0.00    681.54  2.03e+06    565.82  1.45e+06
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
04:44:20      4.10      0.00    688.08  2.02e+06    574.86  1.49e+06
04:44:21      3.16      0.06    702.75  2.04e+06    580.69  1.53e+06
04:44:22      4.92      0.00    664.63  1.92e+06    674.99  1.62e+06
04:44:23      3.57      0.00    639.78  1.86e+06    692.18  1.63e+06
04:44:24      4.16      0.00      0.00      0.00      0.00      0.00
04:44:25      2.17      0.00      0.00      0.00      0.00      0.00
04:44:26      3.75      0.00      0.00      0.00      0.00      0.00
04:44:27      1.70      0.00      0.00      0.00      0.00      0.00
04:44:28      6.25      2.79      0.00      0.00      0.00      0.00
04:44:29      2.58      0.00      0.00      0.00      0.00      0.00
04:44:30      6.09      0.00      0.00      0.00      0.00      0.00
04:44:31      1.46      0.00      0.00      0.00      0.00      0.00
04:44:32      5.15      0.00      0.00      0.00      0.00      0.00
04:44:33      1.40      0.00      0.00      0.00      0.00      0.00
04:44:34      4.86      0.00      0.00      0.00      0.00      0.00
04:44:35      3.35      0.25      0.00      0.00      0.00      0.00
04:44:36      5.10      0.21      0.00      0.00      0.00      0.00
04:44:37      2.81      0.09      0.00      0.00      0.00      0.00
04:44:38      6.32      0.00      0.00      0.00      0.00      0.00
04:44:39      2.99      0.00      0.00      0.00      0.00      0.00
04:44:40      3.98      0.00      0.00      0.00      0.00      0.00
04:44:41      3.10      0.00      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
04:44:42      4.04      0.06      0.00      0.00      0.00      0.00
04:44:43      3.17      0.00      0.00      0.00      0.00      0.00
04:44:44      4.04      0.00      0.00      0.00      0.00      0.00
04:44:45      3.47      0.13      0.00      0.00      0.00      0.00
04:44:46      4.76      1.36      0.00      0.00      0.00      0.00
04:44:47      3.97      0.72      0.00      0.00      0.00      0.00
04:44:48      4.59      1.09      0.00      0.00      0.00      0.00
04:44:49      3.59      0.68      0.00      0.00      0.00      0.00
04:44:50      5.57      0.00      0.00      0.00      0.00      0.00
04:44:51      4.10      0.00      0.00      0.00      0.00      0.00
04:44:52      6.44      0.00      0.00      0.00      0.00      0.00
04:44:53      4.51      0.00      0.00      0.00      0.00      0.00
04:44:54      6.67      0.00      0.00      0.00      0.00      0.00
04:44:55      4.45      0.00      0.00      0.00      0.00      0.00
04:44:56      6.26      0.00      0.00      0.00      0.00      0.00
04:44:57      3.80      0.00      0.00      0.00      0.00      0.00
04:44:58      3.51      0.00      0.00      0.00      0.00      0.00
04:44:59      3.04      0.00      0.00      0.00      0.00      0.00
04:45:00      4.57      0.06      0.00      0.00      0.00      0.00
04:45:01      3.86      0.00      0.00      0.00      0.00      0.00
04:45:02      4.16      0.09      0.00      0.00      0.00      0.00
04:45:03      6.24      0.10      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
04:45:04      3.00      0.48      0.00      0.00      0.00      0.00
04:45:05     11.47      4.14      0.00      0.00      0.00      0.00
04:45:06      4.76      0.43      0.00      0.00      0.00      0.00
04:45:07      6.84      3.65      0.00      0.00      0.00      0.00
04:45:08      8.64      3.81      0.00      0.00      0.00      0.00
04:45:09      6.48      1.84      0.00      0.00      0.00      0.00
04:45:10      4.81      1.90      0.00      0.00      0.00      0.00
04:45:11      6.94      0.28      0.00      0.00      0.00      0.00
04:45:12      4.68      1.04      0.00      0.00      0.00      0.00
04:45:13      5.73      1.47      0.00      0.00      0.00      0.00
04:45:14      4.57      2.04      0.00      0.00      0.00      0.00
04:45:15      3.99      0.24      0.00      0.00      0.00      0.00
04:45:16      4.52      1.90      0.00      0.00      0.00      0.00
04:45:17      4.19      0.39      0.00      0.00      0.00      0.00
04:45:18      5.55      1.83      0.00      0.00      0.00      0.00
04:45:19      6.91      0.64      0.00      0.00      0.00      0.00
04:45:20      2.59      0.94      0.00      0.00      0.00      0.00
04:45:21      6.54      2.00      0.00      0.00      0.00      0.00
04:45:22      2.65      0.24      0.00      0.00      0.00      0.00
04:45:23      6.85      0.73      0.00      0.00      0.00      0.00
04:45:24      4.36      1.31      0.00      0.00      0.00      0.00
04:45:25      6.08      1.35      0.00      0.00      0.00      0.00
  Time         eno33np0          enp65s0f0np0        enp65s0f1np1   
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
04:45:26      6.39      2.17      0.00      0.00      0.00      0.00
04:45:27      9.13      3.50      0.00      0.00      0.00      0.00
04:45:28      4.95      0.39      0.00      0.00      0.00      0.00
04:45:29      6.32      0.93      0.00      0.00      0.00      0.00
04:45:30      5.78      2.02      0.00      0.00      0.00      0.00
04:45:31      4.88      1.43      0.00      0.00      0.00      0.00
04:45:32      6.07      2.00      0.00      0.00      0.00      0.00
04:45:33      2.54      0.34      0.00      0.00      0.00      0.00
04:45:34      3.94      1.04      0.00      0.00      0.00      0.00
04:45:35      5.67      1.53      0.00      0.00      0.00      0.00
